Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 314 | GridSize: 4
Generation 2 | Revalues: 542 | GridSize: 6
Generation 3 | Revalues: 768 | GridSize: 4
Generation 4 | Revalues: 994 | GridSize: 3
Generation 5 | Revalues: 1216 | GridSize: 7
Generation 6 | Revalues: 1424 | GridSize: 11
Generation 7 | Revalues: 1644 | GridSize: 7
Generation 8 | Revalues: 1840 | GridSize: 10
Generation 9 | Revalues: 2050 | GridSize: 7
Generation 10 | Revalues: 2258 | GridSize: 8
Generation 11 | Revalues: 2460 | GridSize: 8
Generation 12 | Revalues: 2696 | GridSize: 11
Generation 13 | Revalues: 2920 | GridSize: 16
Generation 14 | Revalues: 3124 | GridSize: 15
Generation 15 | Revalues: 3348 | GridSize: 11
Generation 16 | Revalues: 3536 | GridSize: 12
Generation 17 | Revalues: 3760 | GridSize: 17
Generation 18 | Revalues: 3990 | GridSize: 10
Generation 19 | Revalues: 4218 | GridSize: 15
Generation 20 | Revalues: 4436 | GridSize: 21
Generation 21 | Revalues: 4644 | GridSize: 18
Generation 22 | Revalues: 4874 | GridSize: 16
Generation 23 | Revalues: 5068 | GridSize: 14
Generation 24 | Revalues: 5282 | GridSize: 12
Generation 25 | Revalues: 5504 | GridSize: 20
Generation 26 | Revalues: 5712 | GridSize: 14
Generation 27 | Revalues: 5900 | GridSize: 7
Generation 28 | Revalues: 6120 | GridSize: 13
Generation 29 | Revalues: 6334 | GridSize: 15
Generation 30 | Revalues: 6514 | GridSize: 12
Generation 31 | Revalues: 6720 | GridSize: 16
Generation 32 | Revalues: 6970 | GridSize: 13
Generation 33 | Revalues: 7190 | GridSize: 18
Generation 34 | Revalues: 7422 | GridSize: 16
Generation 35 | Revalues: 7652 | GridSize: 13
Generation 36 | Revalues: 7886 | GridSize: 14
Generation 37 | Revalues: 8102 | GridSize: 15
Generation 38 | Revalues: 8316 | GridSize: 15
Generation 39 | Revalues: 8500 | GridSize: 22
Generation 40 | Revalues: 8734 | GridSize: 21
Generation 41 | Revalues: 8954 | GridSize: 19
Generation 42 | Revalues: 9186 | GridSize: 14
Generation 43 | Revalues: 9390 | GridSize: 14
Generation 44 | Revalues: 9626 | GridSize: 16
Generation 45 | Revalues: 9870 | GridSize: 19
Generation 46 | Revalues: 10094 | GridSize: 21
Generation 47 | Revalues: 10316 | GridSize: 19
Generation 48 | Revalues: 10530 | GridSize: 20
Generation 49 | Revalues: 10762 | GridSize: 22
Generation 50 | Revalues: 10998 | GridSize: 16
Generation 51 | Revalues: 11200 | GridSize: 15
Generation 52 | Revalues: 11426 | GridSize: 18
Generation 53 | Revalues: 11660 | GridSize: 22
Generation 54 | Revalues: 11892 | GridSize: 18
Generation 55 | Revalues: 12126 | GridSize: 15
Generation 56 | Revalues: 12358 | GridSize: 16
Generation 57 | Revalues: 12588 | GridSize: 20
Generation 58 | Revalues: 12800 | GridSize: 16
Generation 59 | Revalues: 13006 | GridSize: 21
Generation 60 | Revalues: 13216 | GridSize: 22
Generation 61 | Revalues: 13454 | GridSize: 17
Generation 62 | Revalues: 13672 | GridSize: 13
Generation 63 | Revalues: 13878 | GridSize: 11
Generation 64 | Revalues: 14106 | GridSize: 17
Generation 65 | Revalues: 14314 | GridSize: 19
Generation 66 | Revalues: 14514 | GridSize: 15
Generation 67 | Revalues: 14742 | GridSize: 13
Generation 68 | Revalues: 14944 | GridSize: 13
Generation 69 | Revalues: 15176 | GridSize: 15
Generation 70 | Revalues: 15398 | GridSize: 11
Generation 71 | Revalues: 15618 | GridSize: 17
Generation 72 | Revalues: 15856 | GridSize: 17
Generation 73 | Revalues: 16084 | GridSize: 12
Generation 74 | Revalues: 16316 | GridSize: 10
Generation 75 | Revalues: 16530 | GridSize: 13
Generation 76 | Revalues: 16752 | GridSize: 15
Generation 77 | Revalues: 16974 | GridSize: 14
