Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 300 | GridSize: 16
Generation 2 | Revalues: 508 | GridSize: 17
Generation 3 | Revalues: 700 | GridSize: 29
Generation 4 | Revalues: 898 | GridSize: 17
Generation 5 | Revalues: 1100 | GridSize: 17
Generation 6 | Revalues: 1306 | GridSize: 19
Generation 7 | Revalues: 1506 | GridSize: 23
Generation 8 | Revalues: 1696 | GridSize: 25
Generation 9 | Revalues: 1910 | GridSize: 36
Generation 10 | Revalues: 2116 | GridSize: 42
Generation 11 | Revalues: 2304 | GridSize: 41
Generation 12 | Revalues: 2490 | GridSize: 42
Generation 13 | Revalues: 2678 | GridSize: 41
Generation 14 | Revalues: 2898 | GridSize: 32
Generation 15 | Revalues: 3110 | GridSize: 37
Generation 16 | Revalues: 3314 | GridSize: 41
Generation 17 | Revalues: 3520 | GridSize: 47
Generation 18 | Revalues: 3724 | GridSize: 50
Generation 19 | Revalues: 3908 | GridSize: 53
Generation 20 | Revalues: 4114 | GridSize: 52
Generation 21 | Revalues: 4316 | GridSize: 55
Generation 22 | Revalues: 4526 | GridSize: 56
Generation 23 | Revalues: 4726 | GridSize: 54
Generation 24 | Revalues: 4932 | GridSize: 43
Generation 25 | Revalues: 5156 | GridSize: 48
Generation 26 | Revalues: 5362 | GridSize: 58
Generation 27 | Revalues: 5544 | GridSize: 55
Generation 28 | Revalues: 5760 | GridSize: 54
Generation 29 | Revalues: 5932 | GridSize: 50
Generation 30 | Revalues: 6146 | GridSize: 44
Generation 31 | Revalues: 6312 | GridSize: 47
Generation 32 | Revalues: 6532 | GridSize: 46
Generation 33 | Revalues: 6754 | GridSize: 56
Generation 34 | Revalues: 6984 | GridSize: 62
Generation 35 | Revalues: 7184 | GridSize: 60
Generation 36 | Revalues: 7388 | GridSize: 59
Generation 37 | Revalues: 7588 | GridSize: 61
Generation 38 | Revalues: 7814 | GridSize: 60
Generation 39 | Revalues: 8018 | GridSize: 60
Generation 40 | Revalues: 8226 | GridSize: 61
Generation 41 | Revalues: 8386 | GridSize: 65
Generation 42 | Revalues: 8572 | GridSize: 67
Generation 43 | Revalues: 8760 | GridSize: 71
Generation 44 | Revalues: 8948 | GridSize: 67
Generation 45 | Revalues: 9182 | GridSize: 71
Generation 46 | Revalues: 9372 | GridSize: 65
Generation 47 | Revalues: 9606 | GridSize: 69
Generation 48 | Revalues: 9788 | GridSize: 72
Generation 49 | Revalues: 9988 | GridSize: 71
Generation 50 | Revalues: 10184 | GridSize: 69
Generation 51 | Revalues: 10386 | GridSize: 66
Generation 52 | Revalues: 10580 | GridSize: 66
Generation 53 | Revalues: 10776 | GridSize: 67
Generation 54 | Revalues: 10978 | GridSize: 76
Generation 55 | Revalues: 11212 | GridSize: 68
Generation 56 | Revalues: 11404 | GridSize: 74
Generation 57 | Revalues: 11592 | GridSize: 74
Generation 58 | Revalues: 11778 | GridSize: 77
Generation 59 | Revalues: 11978 | GridSize: 78
Generation 60 | Revalues: 12200 | GridSize: 84
Generation 61 | Revalues: 12424 | GridSize: 88
Generation 62 | Revalues: 12608 | GridSize: 80
Generation 63 | Revalues: 12816 | GridSize: 76
Generation 64 | Revalues: 13000 | GridSize: 79
Generation 65 | Revalues: 13184 | GridSize: 84
Generation 66 | Revalues: 13402 | GridSize: 78
Generation 67 | Revalues: 13600 | GridSize: 79
Generation 68 | Revalues: 13800 | GridSize: 79
Generation 69 | Revalues: 14024 | GridSize: 84
Generation 70 | Revalues: 14230 | GridSize: 91
Generation 71 | Revalues: 14402 | GridSize: 99
Generation 72 | Revalues: 14598 | GridSize: 84
Generation 73 | Revalues: 14804 | GridSize: 91
Generation 74 | Revalues: 14996 | GridSize: 98
Generation 75 | Revalues: 15202 | GridSize: 104
Generation 76 | Revalues: 15410 | GridSize: 98
Generation 77 | Revalues: 15618 | GridSize: 97
Generation 78 | Revalues: 15828 | GridSize: 96
Generation 79 | Revalues: 16052 | GridSize: 102
Generation 80 | Revalues: 16266 | GridSize: 101
Generation 81 | Revalues: 16484 | GridSize: 106
Generation 82 | Revalues: 16678 | GridSize: 108
Generation 83 | Revalues: 16864 | GridSize: 111
Generation 84 | Revalues: 17056 | GridSize: 109
Generation 85 | Revalues: 17260 | GridSize: 114
Generation 86 | Revalues: 17456 | GridSize: 115
Generation 87 | Revalues: 17660 | GridSize: 115
Generation 88 | Revalues: 17872 | GridSize: 120
Generation 89 | Revalues: 18064 | GridSize: 122
Generation 90 | Revalues: 18266 | GridSize: 124
Generation 91 | Revalues: 18458 | GridSize: 119
Generation 92 | Revalues: 18670 | GridSize: 107
Generation 93 | Revalues: 18896 | GridSize: 106
Generation 94 | Revalues: 19102 | GridSize: 102
Generation 95 | Revalues: 19306 | GridSize: 103
Generation 96 | Revalues: 19510 | GridSize: 107
Generation 97 | Revalues: 19702 | GridSize: 99
Generation 98 | Revalues: 19892 | GridSize: 102
Generation 99 | Revalues: 20086 | GridSize: 105
Generation 100 | Revalues: 20316 | GridSize: 109
Generation 101 | Revalues: 20516 | GridSize: 105
Generation 102 | Revalues: 20700 | GridSize: 109
Generation 103 | Revalues: 20886 | GridSize: 116
Generation 104 | Revalues: 21080 | GridSize: 117
Generation 105 | Revalues: 21276 | GridSize: 119
Generation 106 | Revalues: 21474 | GridSize: 101
Generation 107 | Revalues: 21688 | GridSize: 105
Generation 108 | Revalues: 21872 | GridSize: 108
Generation 109 | Revalues: 22058 | GridSize: 112
Generation 110 | Revalues: 22256 | GridSize: 108
Generation 111 | Revalues: 22448 | GridSize: 107
Generation 112 | Revalues: 22662 | GridSize: 107
Generation 113 | Revalues: 22864 | GridSize: 101
Generation 114 | Revalues: 23040 | GridSize: 100
Generation 115 | Revalues: 23250 | GridSize: 97
Generation 116 | Revalues: 23450 | GridSize: 101
Generation 117 | Revalues: 23670 | GridSize: 99
Generation 118 | Revalues: 23896 | GridSize: 106
Generation 119 | Revalues: 24128 | GridSize: 110
Generation 120 | Revalues: 24334 | GridSize: 104
Generation 121 | Revalues: 24554 | GridSize: 110
Generation 122 | Revalues: 24754 | GridSize: 118
Generation 123 | Revalues: 24982 | GridSize: 116
Generation 124 | Revalues: 25192 | GridSize: 124
Generation 125 | Revalues: 25386 | GridSize: 126
Generation 126 | Revalues: 25592 | GridSize: 128
Generation 127 | Revalues: 25788 | GridSize: 127
Generation 128 | Revalues: 25978 | GridSize: 130
Generation 129 | Revalues: 26184 | GridSize: 130
Generation 130 | Revalues: 26370 | GridSize: 122
Generation 131 | Revalues: 26568 | GridSize: 122
Generation 132 | Revalues: 26786 | GridSize: 126
Generation 133 | Revalues: 26974 | GridSize: 117
Generation 134 | Revalues: 27148 | GridSize: 118
Generation 135 | Revalues: 27360 | GridSize: 119
Generation 136 | Revalues: 27552 | GridSize: 117
Generation 137 | Revalues: 27754 | GridSize: 122
Generation 138 | Revalues: 27986 | GridSize: 127
Generation 139 | Revalues: 28168 | GridSize: 130
Generation 140 | Revalues: 28356 | GridSize: 135
Generation 141 | Revalues: 28550 | GridSize: 135
Generation 142 | Revalues: 28760 | GridSize: 141
Generation 143 | Revalues: 28958 | GridSize: 141
Generation 144 | Revalues: 29130 | GridSize: 142
Generation 145 | Revalues: 29296 | GridSize: 141
Generation 146 | Revalues: 29510 | GridSize: 144
Generation 147 | Revalues: 29716 | GridSize: 135
Generation 148 | Revalues: 29916 | GridSize: 127
Generation 149 | Revalues: 30110 | GridSize: 126
Generation 150 | Revalues: 30332 | GridSize: 129
Generation 151 | Revalues: 30526 | GridSize: 131
Generation 152 | Revalues: 30720 | GridSize: 136
Generation 153 | Revalues: 30900 | GridSize: 142
Generation 154 | Revalues: 31102 | GridSize: 147
Generation 155 | Revalues: 31312 | GridSize: 153
Generation 156 | Revalues: 31508 | GridSize: 155
Generation 157 | Revalues: 31698 | GridSize: 148
Generation 158 | Revalues: 31904 | GridSize: 145
Generation 159 | Revalues: 32092 | GridSize: 148
Generation 160 | Revalues: 32300 | GridSize: 133
Generation 161 | Revalues: 32490 | GridSize: 136
Generation 162 | Revalues: 32706 | GridSize: 134
Generation 163 | Revalues: 32916 | GridSize: 136
Generation 164 | Revalues: 33122 | GridSize: 136
Generation 165 | Revalues: 33328 | GridSize: 130
Generation 166 | Revalues: 33538 | GridSize: 128
Generation 167 | Revalues: 33760 | GridSize: 131
Generation 168 | Revalues: 33964 | GridSize: 133
Generation 169 | Revalues: 34182 | GridSize: 148
Generation 170 | Revalues: 34394 | GridSize: 145
Generation 171 | Revalues: 34602 | GridSize: 144
Generation 172 | Revalues: 34808 | GridSize: 146
Generation 173 | Revalues: 35014 | GridSize: 135
Generation 174 | Revalues: 35186 | GridSize: 128
Generation 175 | Revalues: 35400 | GridSize: 133
Generation 176 | Revalues: 35596 | GridSize: 131
Generation 177 | Revalues: 35818 | GridSize: 123
Generation 178 | Revalues: 36032 | GridSize: 130
Generation 179 | Revalues: 36254 | GridSize: 119
Generation 180 | Revalues: 36464 | GridSize: 121
Generation 181 | Revalues: 36658 | GridSize: 132
Generation 182 | Revalues: 36820 | GridSize: 136
Generation 183 | Revalues: 37014 | GridSize: 138
Generation 184 | Revalues: 37232 | GridSize: 140
Generation 185 | Revalues: 37422 | GridSize: 139
Generation 186 | Revalues: 37638 | GridSize: 143
Generation 187 | Revalues: 37834 | GridSize: 145
Generation 188 | Revalues: 38016 | GridSize: 150
Generation 189 | Revalues: 38222 | GridSize: 155
Generation 190 | Revalues: 38436 | GridSize: 153
Generation 191 | Revalues: 38636 | GridSize: 151
Generation 192 | Revalues: 38850 | GridSize: 151
Generation 193 | Revalues: 39064 | GridSize: 157
Generation 194 | Revalues: 39288 | GridSize: 160
Generation 195 | Revalues: 39478 | GridSize: 160
Generation 196 | Revalues: 39684 | GridSize: 160
Generation 197 | Revalues: 39874 | GridSize: 159
Generation 198 | Revalues: 40046 | GridSize: 156
Generation 199 | Revalues: 40228 | GridSize: 159
Generation 200 | Revalues: 40414 | GridSize: 164
Generation 201 | Revalues: 40610 | GridSize: 162
Generation 202 | Revalues: 40812 | GridSize: 163
Generation 203 | Revalues: 41026 | GridSize: 166
Generation 204 | Revalues: 41236 | GridSize: 173
Generation 205 | Revalues: 41424 | GridSize: 174
Generation 206 | Revalues: 41608 | GridSize: 173
Generation 207 | Revalues: 41826 | GridSize: 176
Generation 208 | Revalues: 42030 | GridSize: 180
Generation 209 | Revalues: 42232 | GridSize: 182
Generation 210 | Revalues: 42420 | GridSize: 183
Generation 211 | Revalues: 42620 | GridSize: 186
Generation 212 | Revalues: 42830 | GridSize: 184
Generation 213 | Revalues: 43032 | GridSize: 193
Generation 214 | Revalues: 43234 | GridSize: 201
Generation 215 | Revalues: 43444 | GridSize: 202
Generation 216 | Revalues: 43644 | GridSize: 206
Generation 217 | Revalues: 43848 | GridSize: 206
Generation 218 | Revalues: 44050 | GridSize: 203
Generation 219 | Revalues: 44254 | GridSize: 197
Generation 220 | Revalues: 44454 | GridSize: 200
Generation 221 | Revalues: 44638 | GridSize: 205
Generation 222 | Revalues: 44844 | GridSize: 204
Generation 223 | Revalues: 45046 | GridSize: 204
Generation 224 | Revalues: 45228 | GridSize: 208
Generation 225 | Revalues: 45416 | GridSize: 212
Generation 226 | Revalues: 45614 | GridSize: 210
Generation 227 | Revalues: 45818 | GridSize: 219
Generation 228 | Revalues: 46040 | GridSize: 216
Generation 229 | Revalues: 46242 | GridSize: 222
Generation 230 | Revalues: 46464 | GridSize: 221
Generation 231 | Revalues: 46654 | GridSize: 219
Generation 232 | Revalues: 46856 | GridSize: 219
Generation 233 | Revalues: 47034 | GridSize: 219
Generation 234 | Revalues: 47242 | GridSize: 219
Generation 235 | Revalues: 47436 | GridSize: 216
Generation 236 | Revalues: 47634 | GridSize: 216
Generation 237 | Revalues: 47844 | GridSize: 216
Generation 238 | Revalues: 48030 | GridSize: 221
Generation 239 | Revalues: 48248 | GridSize: 221
Generation 240 | Revalues: 48402 | GridSize: 228
Generation 241 | Revalues: 48606 | GridSize: 229
Generation 242 | Revalues: 48824 | GridSize: 229
Generation 243 | Revalues: 49034 | GridSize: 229
Generation 244 | Revalues: 49248 | GridSize: 222
Generation 245 | Revalues: 49438 | GridSize: 220
Generation 246 | Revalues: 49640 | GridSize: 221
Generation 247 | Revalues: 49844 | GridSize: 206
Generation 248 | Revalues: 50032 | GridSize: 208
Generation 249 | Revalues: 50242 | GridSize: 208
Generation 250 | Revalues: 50438 | GridSize: 205
Generation 251 | Revalues: 50628 | GridSize: 198
Generation 252 | Revalues: 50822 | GridSize: 194
Generation 253 | Revalues: 51010 | GridSize: 185
Generation 254 | Revalues: 51202 | GridSize: 186
Generation 255 | Revalues: 51408 | GridSize: 186
Generation 256 | Revalues: 51592 | GridSize: 187
Generation 257 | Revalues: 51790 | GridSize: 182
Generation 258 | Revalues: 51990 | GridSize: 182
Generation 259 | Revalues: 52206 | GridSize: 183
Generation 260 | Revalues: 52402 | GridSize: 189
