Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 338 | GridSize: 7
Generation 2 | Revalues: 542 | GridSize: 6
Generation 3 | Revalues: 760 | GridSize: 7
Generation 4 | Revalues: 968 | GridSize: 2
Generation 5 | Revalues: 1202 | GridSize: 4
Generation 6 | Revalues: 1416 | GridSize: 9
Generation 7 | Revalues: 1630 | GridSize: 12
Generation 8 | Revalues: 1864 | GridSize: 11
Generation 9 | Revalues: 2080 | GridSize: 9
Generation 10 | Revalues: 2314 | GridSize: 8
Generation 11 | Revalues: 2520 | GridSize: 10
Generation 12 | Revalues: 2728 | GridSize: 16
Generation 13 | Revalues: 2918 | GridSize: 10
Generation 14 | Revalues: 3146 | GridSize: 12
Generation 15 | Revalues: 3346 | GridSize: 6
Generation 16 | Revalues: 3582 | GridSize: 12
Generation 17 | Revalues: 3800 | GridSize: 12
Generation 18 | Revalues: 4020 | GridSize: 13
Generation 19 | Revalues: 4246 | GridSize: 17
Generation 20 | Revalues: 4480 | GridSize: 20
Generation 21 | Revalues: 4700 | GridSize: 17
Generation 22 | Revalues: 4942 | GridSize: 17
Generation 23 | Revalues: 5184 | GridSize: 14
Generation 24 | Revalues: 5398 | GridSize: 14
Generation 25 | Revalues: 5578 | GridSize: 15
Generation 26 | Revalues: 5808 | GridSize: 18
Generation 27 | Revalues: 6040 | GridSize: 13
Generation 28 | Revalues: 6232 | GridSize: 17
Generation 29 | Revalues: 6460 | GridSize: 18
Generation 30 | Revalues: 6672 | GridSize: 16
Generation 31 | Revalues: 6898 | GridSize: 20
Generation 32 | Revalues: 7130 | GridSize: 18
Generation 33 | Revalues: 7358 | GridSize: 16
Generation 34 | Revalues: 7580 | GridSize: 20
Generation 35 | Revalues: 7814 | GridSize: 16
Generation 36 | Revalues: 8044 | GridSize: 22
Generation 37 | Revalues: 8276 | GridSize: 23
Generation 38 | Revalues: 8520 | GridSize: 30
Generation 39 | Revalues: 8736 | GridSize: 27
Generation 40 | Revalues: 8954 | GridSize: 27
Generation 41 | Revalues: 9170 | GridSize: 21
Generation 42 | Revalues: 9382 | GridSize: 29
Generation 43 | Revalues: 9602 | GridSize: 21
Generation 44 | Revalues: 9828 | GridSize: 21
Generation 45 | Revalues: 10056 | GridSize: 23
Generation 46 | Revalues: 10258 | GridSize: 27
Generation 47 | Revalues: 10476 | GridSize: 23
Generation 48 | Revalues: 10700 | GridSize: 23
Generation 49 | Revalues: 10914 | GridSize: 26
Generation 50 | Revalues: 11118 | GridSize: 28
Generation 51 | Revalues: 11342 | GridSize: 23
Generation 52 | Revalues: 11580 | GridSize: 20
Generation 53 | Revalues: 11784 | GridSize: 24
Generation 54 | Revalues: 12018 | GridSize: 21
Generation 55 | Revalues: 12220 | GridSize: 21
Generation 56 | Revalues: 12452 | GridSize: 24
Generation 57 | Revalues: 12672 | GridSize: 27
Generation 58 | Revalues: 12886 | GridSize: 28
Generation 59 | Revalues: 13112 | GridSize: 29
Generation 60 | Revalues: 13336 | GridSize: 29
Generation 61 | Revalues: 13566 | GridSize: 23
Generation 62 | Revalues: 13808 | GridSize: 20
Generation 63 | Revalues: 14016 | GridSize: 24
Generation 64 | Revalues: 14238 | GridSize: 23
Generation 65 | Revalues: 14482 | GridSize: 19
Generation 66 | Revalues: 14694 | GridSize: 17
Generation 67 | Revalues: 14926 | GridSize: 17
Generation 68 | Revalues: 15156 | GridSize: 16
Generation 69 | Revalues: 15386 | GridSize: 15
Generation 70 | Revalues: 15612 | GridSize: 17
Generation 71 | Revalues: 15802 | GridSize: 17
Generation 72 | Revalues: 16022 | GridSize: 18
Generation 73 | Revalues: 16226 | GridSize: 16
Generation 74 | Revalues: 16424 | GridSize: 18
Generation 75 | Revalues: 16640 | GridSize: 21
Generation 76 | Revalues: 16834 | GridSize: 20
Generation 77 | Revalues: 17068 | GridSize: 22
Generation 78 | Revalues: 17294 | GridSize: 24
Generation 79 | Revalues: 17522 | GridSize: 29
Generation 80 | Revalues: 17748 | GridSize: 28
Generation 81 | Revalues: 17964 | GridSize: 28
Generation 82 | Revalues: 18178 | GridSize: 29
Generation 83 | Revalues: 18392 | GridSize: 29
Generation 84 | Revalues: 18602 | GridSize: 29
Generation 85 | Revalues: 18824 | GridSize: 31
Generation 86 | Revalues: 19056 | GridSize: 31
Generation 87 | Revalues: 19266 | GridSize: 33
Generation 88 | Revalues: 19478 | GridSize: 36
Generation 89 | Revalues: 19666 | GridSize: 36
Generation 90 | Revalues: 19876 | GridSize: 36
Generation 91 | Revalues: 20096 | GridSize: 39
Generation 92 | Revalues: 20328 | GridSize: 39
Generation 93 | Revalues: 20556 | GridSize: 39
Generation 94 | Revalues: 20752 | GridSize: 40
Generation 95 | Revalues: 20952 | GridSize: 41
Generation 96 | Revalues: 21178 | GridSize: 42
Generation 97 | Revalues: 21416 | GridSize: 45
Generation 98 | Revalues: 21636 | GridSize: 45
Generation 99 | Revalues: 21856 | GridSize: 48
Generation 100 | Revalues: 22104 | GridSize: 50
Generation 101 | Revalues: 22308 | GridSize: 51
Generation 102 | Revalues: 22526 | GridSize: 52
Generation 103 | Revalues: 22760 | GridSize: 51
Generation 104 | Revalues: 22986 | GridSize: 52
Generation 105 | Revalues: 23238 | GridSize: 54
Generation 106 | Revalues: 23468 | GridSize: 53
Generation 107 | Revalues: 23724 | GridSize: 55
Generation 108 | Revalues: 23956 | GridSize: 56
Generation 109 | Revalues: 24188 | GridSize: 55
Generation 110 | Revalues: 24412 | GridSize: 55
Generation 111 | Revalues: 24638 | GridSize: 54
Generation 112 | Revalues: 24866 | GridSize: 55
Generation 113 | Revalues: 25062 | GridSize: 55
Generation 114 | Revalues: 25282 | GridSize: 58
Generation 115 | Revalues: 25492 | GridSize: 59
Generation 116 | Revalues: 25720 | GridSize: 59
Generation 117 | Revalues: 25932 | GridSize: 59
