Generation 0 | Revalues: 100 | GridSize: 2
Generation 1 | Revalues: 330 | GridSize: 4
Generation 2 | Revalues: 530 | GridSize: 4
Generation 3 | Revalues: 770 | GridSize: 8
Generation 4 | Revalues: 982 | GridSize: 11
Generation 5 | Revalues: 1186 | GridSize: 9
Generation 6 | Revalues: 1396 | GridSize: 15
Generation 7 | Revalues: 1600 | GridSize: 13
Generation 8 | Revalues: 1820 | GridSize: 16
Generation 9 | Revalues: 2052 | GridSize: 16
Generation 10 | Revalues: 2256 | GridSize: 19
Generation 11 | Revalues: 2490 | GridSize: 25
Generation 12 | Revalues: 2710 | GridSize: 23
Generation 13 | Revalues: 2946 | GridSize: 30
Generation 14 | Revalues: 3168 | GridSize: 30
Generation 15 | Revalues: 3380 | GridSize: 31
Generation 16 | Revalues: 3588 | GridSize: 27
Generation 17 | Revalues: 3808 | GridSize: 27
Generation 18 | Revalues: 4038 | GridSize: 31
Generation 19 | Revalues: 4244 | GridSize: 33
Generation 20 | Revalues: 4460 | GridSize: 42
Generation 21 | Revalues: 4680 | GridSize: 41
Generation 22 | Revalues: 4910 | GridSize: 41
Generation 23 | Revalues: 5124 | GridSize: 39
Generation 24 | Revalues: 5358 | GridSize: 33
Generation 25 | Revalues: 5574 | GridSize: 37
Generation 26 | Revalues: 5812 | GridSize: 38
Generation 27 | Revalues: 6050 | GridSize: 37
Generation 28 | Revalues: 6260 | GridSize: 41
Generation 29 | Revalues: 6484 | GridSize: 37
Generation 30 | Revalues: 6688 | GridSize: 47
Generation 31 | Revalues: 6904 | GridSize: 50
Generation 32 | Revalues: 7142 | GridSize: 50
Generation 33 | Revalues: 7362 | GridSize: 46
Generation 34 | Revalues: 7570 | GridSize: 46
Generation 35 | Revalues: 7788 | GridSize: 51
Generation 36 | Revalues: 8028 | GridSize: 51
Generation 37 | Revalues: 8256 | GridSize: 51
Generation 38 | Revalues: 8468 | GridSize: 45
Generation 39 | Revalues: 8704 | GridSize: 48
Generation 40 | Revalues: 8932 | GridSize: 52
Generation 41 | Revalues: 9146 | GridSize: 49
Generation 42 | Revalues: 9386 | GridSize: 56
Generation 43 | Revalues: 9634 | GridSize: 49
Generation 44 | Revalues: 9854 | GridSize: 55
Generation 45 | Revalues: 10082 | GridSize: 53
Generation 46 | Revalues: 10328 | GridSize: 51
Generation 47 | Revalues: 10538 | GridSize: 48
Generation 48 | Revalues: 10768 | GridSize: 50
Generation 49 | Revalues: 11006 | GridSize: 54
Generation 50 | Revalues: 11230 | GridSize: 53
Generation 51 | Revalues: 11458 | GridSize: 51
Generation 52 | Revalues: 11688 | GridSize: 46
Generation 53 | Revalues: 11908 | GridSize: 46
Generation 54 | Revalues: 12126 | GridSize: 42
Generation 55 | Revalues: 12348 | GridSize: 43
Generation 56 | Revalues: 12566 | GridSize: 47
Generation 57 | Revalues: 12762 | GridSize: 53
Generation 58 | Revalues: 12974 | GridSize: 51
Generation 59 | Revalues: 13200 | GridSize: 51
Generation 60 | Revalues: 13388 | GridSize: 56
Generation 61 | Revalues: 13636 | GridSize: 53
Generation 62 | Revalues: 13860 | GridSize: 64
Generation 63 | Revalues: 14098 | GridSize: 64
Generation 64 | Revalues: 14332 | GridSize: 72
Generation 65 | Revalues: 14540 | GridSize: 66
Generation 66 | Revalues: 14756 | GridSize: 67
Generation 67 | Revalues: 14982 | GridSize: 75
Generation 68 | Revalues: 15208 | GridSize: 79
Generation 69 | Revalues: 15426 | GridSize: 70
Generation 70 | Revalues: 15652 | GridSize: 75
Generation 71 | Revalues: 15874 | GridSize: 74
Generation 72 | Revalues: 16088 | GridSize: 78
Generation 73 | Revalues: 16320 | GridSize: 80
Generation 74 | Revalues: 16526 | GridSize: 84
Generation 75 | Revalues: 16724 | GridSize: 87
Generation 76 | Revalues: 16948 | GridSize: 86
Generation 77 | Revalues: 17154 | GridSize: 84
Generation 78 | Revalues: 17358 | GridSize: 88
Generation 79 | Revalues: 17594 | GridSize: 92
Generation 80 | Revalues: 17782 | GridSize: 86
Generation 81 | Revalues: 18014 | GridSize: 83
Generation 82 | Revalues: 18242 | GridSize: 84
Generation 83 | Revalues: 18456 | GridSize: 83
Generation 84 | Revalues: 18688 | GridSize: 85
Generation 85 | Revalues: 18880 | GridSize: 89
Generation 86 | Revalues: 19092 | GridSize: 91
Generation 87 | Revalues: 19312 | GridSize: 89
Generation 88 | Revalues: 19550 | GridSize: 93
Generation 89 | Revalues: 19768 | GridSize: 89
Generation 90 | Revalues: 19994 | GridSize: 93
Generation 91 | Revalues: 20198 | GridSize: 98
Generation 92 | Revalues: 20420 | GridSize: 101
Generation 93 | Revalues: 20638 | GridSize: 107
Generation 94 | Revalues: 20838 | GridSize: 105
Generation 95 | Revalues: 21058 | GridSize: 106
Generation 96 | Revalues: 21262 | GridSize: 109
Generation 97 | Revalues: 21480 | GridSize: 107
Generation 98 | Revalues: 21704 | GridSize: 111
Generation 99 | Revalues: 21950 | GridSize: 108
Generation 100 | Revalues: 22172 | GridSize: 109
Generation 101 | Revalues: 22396 | GridSize: 110
Generation 102 | Revalues: 22600 | GridSize: 107
Generation 103 | Revalues: 22802 | GridSize: 106
Generation 104 | Revalues: 23024 | GridSize: 99
Generation 105 | Revalues: 23252 | GridSize: 99
Generation 106 | Revalues: 23496 | GridSize: 98
Generation 107 | Revalues: 23688 | GridSize: 99
Generation 108 | Revalues: 23900 | GridSize: 101
Generation 109 | Revalues: 24130 | GridSize: 101
Generation 110 | Revalues: 24354 | GridSize: 99
Generation 111 | Revalues: 24582 | GridSize: 105
Generation 112 | Revalues: 24828 | GridSize: 104
Generation 113 | Revalues: 25060 | GridSize: 105
Generation 114 | Revalues: 25260 | GridSize: 106
Generation 115 | Revalues: 25470 | GridSize: 113
Generation 116 | Revalues: 25710 | GridSize: 117
Generation 117 | Revalues: 25938 | GridSize: 117
Generation 118 | Revalues: 26146 | GridSize: 119
Generation 119 | Revalues: 26360 | GridSize: 123
Generation 120 | Revalues: 26590 | GridSize: 128
Generation 121 | Revalues: 26814 | GridSize: 127
Generation 122 | Revalues: 27034 | GridSize: 122
Generation 123 | Revalues: 27240 | GridSize: 123
Generation 124 | Revalues: 27474 | GridSize: 128
Generation 125 | Revalues: 27700 | GridSize: 126
Generation 126 | Revalues: 27894 | GridSize: 122
Generation 127 | Revalues: 28104 | GridSize: 128
Generation 128 | Revalues: 28324 | GridSize: 129
Generation 129 | Revalues: 28546 | GridSize: 130
Generation 130 | Revalues: 28754 | GridSize: 135
Generation 131 | Revalues: 28972 | GridSize: 134
Generation 132 | Revalues: 29190 | GridSize: 133
Generation 133 | Revalues: 29392 | GridSize: 135
Generation 134 | Revalues: 29598 | GridSize: 135
Generation 135 | Revalues: 29806 | GridSize: 138
Generation 136 | Revalues: 30048 | GridSize: 137
Generation 137 | Revalues: 30266 | GridSize: 134
Generation 138 | Revalues: 30474 | GridSize: 134
Generation 139 | Revalues: 30690 | GridSize: 135
Generation 140 | Revalues: 30906 | GridSize: 136
Generation 141 | Revalues: 31110 | GridSize: 131
Generation 142 | Revalues: 31308 | GridSize: 129
Generation 143 | Revalues: 31530 | GridSize: 127
Generation 144 | Revalues: 31742 | GridSize: 128
Generation 145 | Revalues: 31944 | GridSize: 132
Generation 146 | Revalues: 32172 | GridSize: 133
Generation 147 | Revalues: 32414 | GridSize: 135
Generation 148 | Revalues: 32634 | GridSize: 135
Generation 149 | Revalues: 32860 | GridSize: 140
Generation 150 | Revalues: 33072 | GridSize: 137
Generation 151 | Revalues: 33286 | GridSize: 142
Generation 152 | Revalues: 33500 | GridSize: 141
