algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,178_r1e-04,7,0,0,0,58379230.062025,34231.560760,0.000000,1.000000,9367 16173 25161 48082 48453 60606 63823 84691 102472 108781 109308 118862 126189 128400 132212 137931 144627 190161 191745 195371 202538 207934 208973
moead,178_r1e-04,7,1,0,0,54143801.729264,32408.642273,0.111111,0.888889,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,7,2,0,0,54143801.729264,32408.642273,0.222222,0.777778,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,7,3,0,0,54143801.729264,32408.642273,0.333333,0.666667,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,7,4,0,0,54143801.729264,32408.642273,0.444444,0.555556,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,7,5,0,0,54143801.729264,32408.642273,0.555556,0.444444,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,7,6,0,0,54143801.729264,32408.642273,0.666667,0.333333,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,7,7,0,0,54143801.729264,32408.642273,0.777778,0.222222,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,7,8,0,0,54143801.729264,32408.642273,0.888889,0.111111,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,7,9,0,0,54143801.729264,32408.642273,1.000000,0.000000,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,7,0,50,1,54702354.768184,34388.245697,0.000000,1.000000,1583 12283 29751 36619 37793 43612 67196 67982 81616 86365 86677 90895 103946 118730 125130 128103 137626 163160 169327 190832 193402 199264 207104
moead,178_r1e-04,7,1,50,1,45328585.302974,19247.839720,0.111111,0.888889,15500 75155 77092 78055 79112 80203 81212 83249 83318 83495 84311 84316 84406 84465 85346 85361 86365 86498 88628 88640 88685 90895 93239
moead,178_r1e-04,7,2,50,1,45328585.302974,19247.839720,0.222222,0.777778,15500 75155 77092 78055 79112 80203 81212 83249 83318 83495 84311 84316 84406 84465 85346 85361 86365 86498 88628 88640 88685 90895 93239
moead,178_r1e-04,7,3,50,1,45328585.302974,19247.839720,0.333333,0.666667,15500 75155 77092 78055 79112 80203 81212 83249 83318 83495 84311 84316 84406 84465 85346 85361 86365 86498 88628 88640 88685 90895 93239
moead,178_r1e-04,7,4,50,1,45328585.302974,19247.839720,0.444444,0.555556,15500 75155 77092 78055 79112 80203 81212 83249 83318 83495 84311 84316 84406 84465 85346 85361 86365 86498 88628 88640 88685 90895 93239
moead,178_r1e-04,7,5,50,1,45328585.302974,19247.839720,0.555556,0.444444,15500 75155 77092 78055 79112 80203 81212 83249 83318 83495 84311 84316 84406 84465 85346 85361 86365 86498 88628 88640 88685 90895 93239
moead,178_r1e-04,7,6,50,1,45328585.302974,19247.839720,0.666667,0.333333,15500 75155 77092 78055 79112 80203 81212 83249 83318 83495 84311 84316 84406 84465 85346 85361 86365 86498 88628 88640 88685 90895 93239
moead,178_r1e-04,7,7,50,1,45328585.302974,19247.839720,0.777778,0.222222,15500 75155 77092 78055 79112 80203 81212 83249 83318 83495 84311 84316 84406 84465 85346 85361 86365 86498 88628 88640 88685 90895 93239
moead,178_r1e-04,7,8,50,1,45328585.302974,19247.839720,0.888889,0.111111,15500 75155 77092 78055 79112 80203 81212 83249 83318 83495 84311 84316 84406 84465 85346 85361 86365 86498 88628 88640 88685 90895 93239
moead,178_r1e-04,7,9,50,1,45328585.302974,19247.839720,1.000000,0.000000,15500 75155 77092 78055 79112 80203 81212 83249 83318 83495 84311 84316 84406 84465 85346 85361 86365 86498 88628 88640 88685 90895 93239
moead,178_r1e-04,7,0,100,2,54894261.853572,35022.725006,0.000000,1.000000,1288 15500 36619 43612 67196 67982 81616 86365 86677 103946 118730 125130 128103 137626 160570 163160 169327 190832 193402 199264 200208 207104 225705
moead,178_r1e-04,7,1,100,2,44738371.855537,18402.384956,0.111111,0.888889,75155 76101 77138 78101 78182 80203 80258 81201 81205 81212 81310 83318 83340 83385 84311 84316 84406 84425 85361 85632 86498 88771 93288
moead,178_r1e-04,7,2,100,2,44643806.244230,18399.208963,0.222222,0.777778,75155 76101 77138 78101 78182 80203 80258 81201 81205 81212 81310 83273 83318 83340 83385 84311 84316 84406 84425 85361 85632 86498 88771
moead,178_r1e-04,7,3,100,2,44643806.244230,18399.208963,0.333333,0.666667,75155 76101 77138 78101 78182 80203 80258 81201 81205 81212 81310 83273 83318 83340 83385 84311 84316 84406 84425 85361 85632 86498 88771
