Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 312 | GridSize: 4
Generation 2 | Revalues: 530 | GridSize: 10
Generation 3 | Revalues: 734 | GridSize: 12
Generation 4 | Revalues: 950 | GridSize: 11
Generation 5 | Revalues: 1184 | GridSize: 6
Generation 6 | Revalues: 1402 | GridSize: 14
Generation 7 | Revalues: 1602 | GridSize: 14
Generation 8 | Revalues: 1818 | GridSize: 8
Generation 9 | Revalues: 2066 | GridSize: 7
Generation 10 | Revalues: 2282 | GridSize: 10
Generation 11 | Revalues: 2498 | GridSize: 14
Generation 12 | Revalues: 2710 | GridSize: 9
Generation 13 | Revalues: 2908 | GridSize: 12
Generation 14 | Revalues: 3110 | GridSize: 12
Generation 15 | Revalues: 3294 | GridSize: 12
Generation 16 | Revalues: 3534 | GridSize: 11
Generation 17 | Revalues: 3744 | GridSize: 11
Generation 18 | Revalues: 3954 | GridSize: 13
Generation 19 | Revalues: 4170 | GridSize: 15
Generation 20 | Revalues: 4398 | GridSize: 13
Generation 21 | Revalues: 4616 | GridSize: 14
Generation 22 | Revalues: 4818 | GridSize: 18
Generation 23 | Revalues: 5020 | GridSize: 14
Generation 24 | Revalues: 5224 | GridSize: 11
Generation 25 | Revalues: 5450 | GridSize: 14
Generation 26 | Revalues: 5666 | GridSize: 15
Generation 27 | Revalues: 5886 | GridSize: 16
Generation 28 | Revalues: 6132 | GridSize: 14
Generation 29 | Revalues: 6360 | GridSize: 13
Generation 30 | Revalues: 6598 | GridSize: 18
Generation 31 | Revalues: 6850 | GridSize: 18
Generation 32 | Revalues: 7084 | GridSize: 14
Generation 33 | Revalues: 7288 | GridSize: 17
Generation 34 | Revalues: 7524 | GridSize: 7
Generation 35 | Revalues: 7752 | GridSize: 6
Generation 36 | Revalues: 7974 | GridSize: 6
Generation 37 | Revalues: 8196 | GridSize: 7
Generation 38 | Revalues: 8426 | GridSize: 10
Generation 39 | Revalues: 8634 | GridSize: 14
Generation 40 | Revalues: 8872 | GridSize: 15
Generation 41 | Revalues: 9084 | GridSize: 19
Generation 42 | Revalues: 9290 | GridSize: 16
Generation 43 | Revalues: 9500 | GridSize: 20
Generation 44 | Revalues: 9724 | GridSize: 22
Generation 45 | Revalues: 9944 | GridSize: 24
Generation 46 | Revalues: 10188 | GridSize: 25
Generation 47 | Revalues: 10396 | GridSize: 25
Generation 48 | Revalues: 10608 | GridSize: 24
Generation 49 | Revalues: 10824 | GridSize: 24
Generation 50 | Revalues: 11010 | GridSize: 26
Generation 51 | Revalues: 11236 | GridSize: 21
Generation 52 | Revalues: 11468 | GridSize: 23
Generation 53 | Revalues: 11678 | GridSize: 21
Generation 54 | Revalues: 11874 | GridSize: 24
Generation 55 | Revalues: 12094 | GridSize: 23
Generation 56 | Revalues: 12322 | GridSize: 22
Generation 57 | Revalues: 12542 | GridSize: 24
Generation 58 | Revalues: 12758 | GridSize: 27
Generation 59 | Revalues: 12962 | GridSize: 28
Generation 60 | Revalues: 13174 | GridSize: 26
Generation 61 | Revalues: 13398 | GridSize: 22
Generation 62 | Revalues: 13636 | GridSize: 29
Generation 63 | Revalues: 13864 | GridSize: 27
Generation 64 | Revalues: 14080 | GridSize: 33
Generation 65 | Revalues: 14298 | GridSize: 30
Generation 66 | Revalues: 14532 | GridSize: 26
