Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 324 | GridSize: 4
Generation 2 | Revalues: 552 | GridSize: 5
Generation 3 | Revalues: 778 | GridSize: 5
Generation 4 | Revalues: 990 | GridSize: 5
Generation 5 | Revalues: 1192 | GridSize: 3
Generation 6 | Revalues: 1390 | GridSize: 5
Generation 7 | Revalues: 1596 | GridSize: 5
Generation 8 | Revalues: 1810 | GridSize: 8
Generation 9 | Revalues: 2014 | GridSize: 10
Generation 10 | Revalues: 2236 | GridSize: 8
Generation 11 | Revalues: 2454 | GridSize: 8
Generation 12 | Revalues: 2676 | GridSize: 9
Generation 13 | Revalues: 2880 | GridSize: 14
Generation 14 | Revalues: 3106 | GridSize: 20
Generation 15 | Revalues: 3334 | GridSize: 17
Generation 16 | Revalues: 3566 | GridSize: 20
Generation 17 | Revalues: 3810 | GridSize: 18
Generation 18 | Revalues: 4032 | GridSize: 18
Generation 19 | Revalues: 4226 | GridSize: 17
Generation 20 | Revalues: 4430 | GridSize: 12
Generation 21 | Revalues: 4684 | GridSize: 13
Generation 22 | Revalues: 4898 | GridSize: 13
Generation 23 | Revalues: 5114 | GridSize: 16
Generation 24 | Revalues: 5330 | GridSize: 17
Generation 25 | Revalues: 5546 | GridSize: 15
Generation 26 | Revalues: 5778 | GridSize: 12
Generation 27 | Revalues: 6010 | GridSize: 13
Generation 28 | Revalues: 6224 | GridSize: 15
Generation 29 | Revalues: 6444 | GridSize: 19
Generation 30 | Revalues: 6674 | GridSize: 19
Generation 31 | Revalues: 6898 | GridSize: 17
Generation 32 | Revalues: 7108 | GridSize: 19
Generation 33 | Revalues: 7302 | GridSize: 17
Generation 34 | Revalues: 7522 | GridSize: 19
Generation 35 | Revalues: 7772 | GridSize: 22
Generation 36 | Revalues: 8014 | GridSize: 20
Generation 37 | Revalues: 8246 | GridSize: 19
Generation 38 | Revalues: 8442 | GridSize: 19
Generation 39 | Revalues: 8636 | GridSize: 20
Generation 40 | Revalues: 8844 | GridSize: 22
Generation 41 | Revalues: 9066 | GridSize: 17
Generation 42 | Revalues: 9290 | GridSize: 16
Generation 43 | Revalues: 9518 | GridSize: 13
Generation 44 | Revalues: 9736 | GridSize: 15
Generation 45 | Revalues: 9966 | GridSize: 10
Generation 46 | Revalues: 10194 | GridSize: 11
Generation 47 | Revalues: 10424 | GridSize: 11
Generation 48 | Revalues: 10650 | GridSize: 14
Generation 49 | Revalues: 10862 | GridSize: 17
Generation 50 | Revalues: 11066 | GridSize: 16
Generation 51 | Revalues: 11278 | GridSize: 17
Generation 52 | Revalues: 11500 | GridSize: 16
Generation 53 | Revalues: 11728 | GridSize: 17
Generation 54 | Revalues: 11956 | GridSize: 18
Generation 55 | Revalues: 12176 | GridSize: 17
Generation 56 | Revalues: 12378 | GridSize: 20
Generation 57 | Revalues: 12604 | GridSize: 19
Generation 58 | Revalues: 12842 | GridSize: 20
Generation 59 | Revalues: 13064 | GridSize: 19
Generation 60 | Revalues: 13308 | GridSize: 22
Generation 61 | Revalues: 13532 | GridSize: 24
Generation 62 | Revalues: 13754 | GridSize: 25
Generation 63 | Revalues: 13980 | GridSize: 25
Generation 64 | Revalues: 14190 | GridSize: 26
Generation 65 | Revalues: 14404 | GridSize: 24
Generation 66 | Revalues: 14606 | GridSize: 26
Generation 67 | Revalues: 14810 | GridSize: 28
Generation 68 | Revalues: 15010 | GridSize: 33
Generation 69 | Revalues: 15248 | GridSize: 32
Generation 70 | Revalues: 15482 | GridSize: 32
Generation 71 | Revalues: 15708 | GridSize: 33
Generation 72 | Revalues: 15954 | GridSize: 33
Generation 73 | Revalues: 16128 | GridSize: 33
Generation 74 | Revalues: 16346 | GridSize: 30
Generation 75 | Revalues: 16574 | GridSize: 30
Generation 76 | Revalues: 16784 | GridSize: 29
Generation 77 | Revalues: 17018 | GridSize: 30
Generation 78 | Revalues: 17236 | GridSize: 30
Generation 79 | Revalues: 17460 | GridSize: 30
Generation 80 | Revalues: 17668 | GridSize: 30
Generation 81 | Revalues: 17922 | GridSize: 31
Generation 82 | Revalues: 18136 | GridSize: 34
Generation 83 | Revalues: 18352 | GridSize: 34
Generation 84 | Revalues: 18580 | GridSize: 32
Generation 85 | Revalues: 18802 | GridSize: 34
Generation 86 | Revalues: 19020 | GridSize: 34
Generation 87 | Revalues: 19248 | GridSize: 34
Generation 88 | Revalues: 19476 | GridSize: 33
Generation 89 | Revalues: 19706 | GridSize: 34
Generation 90 | Revalues: 19944 | GridSize: 34
Generation 91 | Revalues: 20166 | GridSize: 33
Generation 92 | Revalues: 20386 | GridSize: 30
Generation 93 | Revalues: 20628 | GridSize: 31
Generation 94 | Revalues: 20820 | GridSize: 27
Generation 95 | Revalues: 21042 | GridSize: 29
Generation 96 | Revalues: 21264 | GridSize: 29
Generation 97 | Revalues: 21482 | GridSize: 29
Generation 98 | Revalues: 21674 | GridSize: 28
Generation 99 | Revalues: 21894 | GridSize: 29
Generation 100 | Revalues: 22122 | GridSize: 30
Generation 101 | Revalues: 22348 | GridSize: 28
Generation 102 | Revalues: 22554 | GridSize: 29
Generation 103 | Revalues: 22790 | GridSize: 29
Generation 104 | Revalues: 23028 | GridSize: 31
Generation 105 | Revalues: 23260 | GridSize: 32
Generation 106 | Revalues: 23478 | GridSize: 33
Generation 107 | Revalues: 23692 | GridSize: 34
Generation 108 | Revalues: 23924 | GridSize: 32
Generation 109 | Revalues: 24164 | GridSize: 33
Generation 110 | Revalues: 24398 | GridSize: 34
Generation 111 | Revalues: 24608 | GridSize: 34
Generation 112 | Revalues: 24836 | GridSize: 29
Generation 113 | Revalues: 25068 | GridSize: 29
Generation 114 | Revalues: 25284 | GridSize: 33
Generation 115 | Revalues: 25506 | GridSize: 34
Generation 116 | Revalues: 25706 | GridSize: 32
Generation 117 | Revalues: 25910 | GridSize: 33
Generation 118 | Revalues: 26124 | GridSize: 34
Generation 119 | Revalues: 26372 | GridSize: 34
Generation 120 | Revalues: 26582 | GridSize: 33
Generation 121 | Revalues: 26800 | GridSize: 33
Generation 122 | Revalues: 27016 | GridSize: 35
Generation 123 | Revalues: 27222 | GridSize: 35
Generation 124 | Revalues: 27426 | GridSize: 35
Generation 125 | Revalues: 27648 | GridSize: 33
Generation 126 | Revalues: 27852 | GridSize: 34
Generation 127 | Revalues: 28066 | GridSize: 36
Generation 128 | Revalues: 28286 | GridSize: 35
Generation 129 | Revalues: 28520 | GridSize: 36
Generation 130 | Revalues: 28744 | GridSize: 38
Generation 131 | Revalues: 28944 | GridSize: 38
Generation 132 | Revalues: 29170 | GridSize: 39
Generation 133 | Revalues: 29386 | GridSize: 42
Generation 134 | Revalues: 29612 | GridSize: 41
Generation 135 | Revalues: 29864 | GridSize: 38
Generation 136 | Revalues: 30086 | GridSize: 40
Generation 137 | Revalues: 30310 | GridSize: 41
Generation 138 | Revalues: 30520 | GridSize: 38
Generation 139 | Revalues: 30736 | GridSize: 37
Generation 140 | Revalues: 30946 | GridSize: 37
Generation 141 | Revalues: 31154 | GridSize: 35
Generation 142 | Revalues: 31380 | GridSize: 35
Generation 143 | Revalues: 31614 | GridSize: 36
Generation 144 | Revalues: 31856 | GridSize: 38
Generation 145 | Revalues: 32088 | GridSize: 41
Generation 146 | Revalues: 32304 | GridSize: 43
Generation 147 | Revalues: 32524 | GridSize: 42
Generation 148 | Revalues: 32738 | GridSize: 41
Generation 149 | Revalues: 32956 | GridSize: 43
Generation 150 | Revalues: 33182 | GridSize: 43
Generation 151 | Revalues: 33414 | GridSize: 43
Generation 152 | Revalues: 33628 | GridSize: 46
Generation 153 | Revalues: 33876 | GridSize: 46
Generation 154 | Revalues: 34098 | GridSize: 46
Generation 155 | Revalues: 34310 | GridSize: 47
Generation 156 | Revalues: 34534 | GridSize: 48
Generation 157 | Revalues: 34758 | GridSize: 48
Generation 158 | Revalues: 34988 | GridSize: 48
