Generation 0 | Revalues: 100 | GridSize: 9
Generation 1 | Revalues: 302 | GridSize: 17
Generation 2 | Revalues: 484 | GridSize: 14
Generation 3 | Revalues: 700 | GridSize: 17
Generation 4 | Revalues: 892 | GridSize: 21
Generation 5 | Revalues: 1088 | GridSize: 23
Generation 6 | Revalues: 1276 | GridSize: 18
Generation 7 | Revalues: 1478 | GridSize: 17
Generation 8 | Revalues: 1678 | GridSize: 20
Generation 9 | Revalues: 1868 | GridSize: 20
Generation 10 | Revalues: 2088 | GridSize: 25
Generation 11 | Revalues: 2290 | GridSize: 28
Generation 12 | Revalues: 2506 | GridSize: 27
Generation 13 | Revalues: 2706 | GridSize: 26
Generation 14 | Revalues: 2924 | GridSize: 26
Generation 15 | Revalues: 3104 | GridSize: 26
Generation 16 | Revalues: 3336 | GridSize: 23
Generation 17 | Revalues: 3548 | GridSize: 24
Generation 18 | Revalues: 3764 | GridSize: 25
Generation 19 | Revalues: 3974 | GridSize: 28
Generation 20 | Revalues: 4182 | GridSize: 30
Generation 21 | Revalues: 4382 | GridSize: 30
Generation 22 | Revalues: 4606 | GridSize: 31
Generation 23 | Revalues: 4814 | GridSize: 35
Generation 24 | Revalues: 5008 | GridSize: 38
Generation 25 | Revalues: 5206 | GridSize: 32
Generation 26 | Revalues: 5402 | GridSize: 31
Generation 27 | Revalues: 5606 | GridSize: 33
Generation 28 | Revalues: 5830 | GridSize: 30
Generation 29 | Revalues: 6032 | GridSize: 31
Generation 30 | Revalues: 6252 | GridSize: 32
Generation 31 | Revalues: 6428 | GridSize: 33
Generation 32 | Revalues: 6592 | GridSize: 34
Generation 33 | Revalues: 6802 | GridSize: 36
Generation 34 | Revalues: 7018 | GridSize: 35
Generation 35 | Revalues: 7198 | GridSize: 35
Generation 36 | Revalues: 7402 | GridSize: 31
Generation 37 | Revalues: 7610 | GridSize: 32
Generation 38 | Revalues: 7822 | GridSize: 34
Generation 39 | Revalues: 8042 | GridSize: 38
Generation 40 | Revalues: 8250 | GridSize: 39
Generation 41 | Revalues: 8448 | GridSize: 40
Generation 42 | Revalues: 8668 | GridSize: 38
Generation 43 | Revalues: 8868 | GridSize: 40
Generation 44 | Revalues: 9074 | GridSize: 41
Generation 45 | Revalues: 9262 | GridSize: 41
Generation 46 | Revalues: 9466 | GridSize: 41
Generation 47 | Revalues: 9656 | GridSize: 43
Generation 48 | Revalues: 9866 | GridSize: 45
Generation 49 | Revalues: 10074 | GridSize: 47
Generation 50 | Revalues: 10262 | GridSize: 46
Generation 51 | Revalues: 10456 | GridSize: 49
Generation 52 | Revalues: 10682 | GridSize: 47
Generation 53 | Revalues: 10890 | GridSize: 48
Generation 54 | Revalues: 11072 | GridSize: 47
Generation 55 | Revalues: 11276 | GridSize: 43
Generation 56 | Revalues: 11450 | GridSize: 45
Generation 57 | Revalues: 11626 | GridSize: 46
