algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,101_r1e-04,14,0,0,0,155541538.965238,1129545.957520,0.000000,1.000000,2649 9020 9439 40663 55901 59516 63335 64522 72004 74912 84062 84225 99946 111298 112795 124828 126570 127037 131597 137740 141150 146423 170069 177441 179473 211559 223703 233933 266109 272627 290134 299711 316682 317081 325286 345173 351649 363206 363623 368346 375935 385815 389088 402050 420659 422667 450834 451805 467293 469049 485350 489349 496624 500867 537441 545840 561582 563325 572579 600005 605952 611857 619890
moead,101_r1e-04,14,1,0,0,151657110.826775,1080005.637695,0.111111,0.888889,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,14,2,0,0,151657110.826775,1080005.637695,0.222222,0.777778,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,14,3,0,0,151657110.826775,1080005.637695,0.333333,0.666667,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,14,4,0,0,151657110.826775,1080005.637695,0.444444,0.555556,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,14,5,0,0,151657110.826775,1080005.637695,0.555556,0.444444,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,14,6,0,0,151657110.826775,1080005.637695,0.666667,0.333333,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,14,7,0,0,151657110.826775,1080005.637695,0.777778,0.222222,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,14,8,0,0,151657110.826775,1080005.637695,0.888889,0.111111,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,14,9,0,0,151657110.826775,1080005.637695,1.000000,0.000000,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
