Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 322 | GridSize: 6
Generation 2 | Revalues: 516 | GridSize: 11
Generation 3 | Revalues: 698 | GridSize: 11
Generation 4 | Revalues: 886 | GridSize: 6
Generation 5 | Revalues: 1072 | GridSize: 12
Generation 6 | Revalues: 1260 | GridSize: 16
Generation 7 | Revalues: 1466 | GridSize: 19
Generation 8 | Revalues: 1664 | GridSize: 22
Generation 9 | Revalues: 1882 | GridSize: 25
Generation 10 | Revalues: 2102 | GridSize: 25
Generation 11 | Revalues: 2322 | GridSize: 30
Generation 12 | Revalues: 2520 | GridSize: 31
Generation 13 | Revalues: 2724 | GridSize: 38
Generation 14 | Revalues: 2904 | GridSize: 39
Generation 15 | Revalues: 3102 | GridSize: 38
Generation 16 | Revalues: 3288 | GridSize: 37
Generation 17 | Revalues: 3462 | GridSize: 38
Generation 18 | Revalues: 3640 | GridSize: 41
Generation 19 | Revalues: 3854 | GridSize: 42
Generation 20 | Revalues: 4070 | GridSize: 46
Generation 21 | Revalues: 4278 | GridSize: 44
Generation 22 | Revalues: 4472 | GridSize: 48
Generation 23 | Revalues: 4652 | GridSize: 49
Generation 24 | Revalues: 4870 | GridSize: 50
Generation 25 | Revalues: 5076 | GridSize: 53
Generation 26 | Revalues: 5276 | GridSize: 57
Generation 27 | Revalues: 5462 | GridSize: 60
Generation 28 | Revalues: 5656 | GridSize: 61
Generation 29 | Revalues: 5846 | GridSize: 65
Generation 30 | Revalues: 6032 | GridSize: 62
Generation 31 | Revalues: 6266 | GridSize: 60
Generation 32 | Revalues: 6460 | GridSize: 63
Generation 33 | Revalues: 6656 | GridSize: 61
Generation 34 | Revalues: 6858 | GridSize: 60
Generation 35 | Revalues: 7070 | GridSize: 60
Generation 36 | Revalues: 7302 | GridSize: 65
Generation 37 | Revalues: 7510 | GridSize: 61
Generation 38 | Revalues: 7708 | GridSize: 59
Generation 39 | Revalues: 7902 | GridSize: 64
Generation 40 | Revalues: 8112 | GridSize: 64
Generation 41 | Revalues: 8334 | GridSize: 72
Generation 42 | Revalues: 8548 | GridSize: 69
Generation 43 | Revalues: 8726 | GridSize: 71
Generation 44 | Revalues: 8912 | GridSize: 72
Generation 45 | Revalues: 9130 | GridSize: 77
Generation 46 | Revalues: 9338 | GridSize: 80
Generation 47 | Revalues: 9526 | GridSize: 77
Generation 48 | Revalues: 9724 | GridSize: 77
Generation 49 | Revalues: 9936 | GridSize: 79
Generation 50 | Revalues: 10140 | GridSize: 79
Generation 51 | Revalues: 10336 | GridSize: 80
Generation 52 | Revalues: 10524 | GridSize: 77
Generation 53 | Revalues: 10722 | GridSize: 78
Generation 54 | Revalues: 10914 | GridSize: 83
Generation 55 | Revalues: 11100 | GridSize: 81
Generation 56 | Revalues: 11298 | GridSize: 83
Generation 57 | Revalues: 11506 | GridSize: 83
Generation 58 | Revalues: 11710 | GridSize: 81
Generation 59 | Revalues: 11902 | GridSize: 79
Generation 60 | Revalues: 12090 | GridSize: 83
Generation 61 | Revalues: 12296 | GridSize: 88
Generation 62 | Revalues: 12484 | GridSize: 81
Generation 63 | Revalues: 12666 | GridSize: 86
Generation 64 | Revalues: 12864 | GridSize: 91
Generation 65 | Revalues: 13048 | GridSize: 93
Generation 66 | Revalues: 13240 | GridSize: 96
Generation 67 | Revalues: 13424 | GridSize: 93
Generation 68 | Revalues: 13610 | GridSize: 86
Generation 69 | Revalues: 13832 | GridSize: 86
Generation 70 | Revalues: 14014 | GridSize: 89
Generation 71 | Revalues: 14210 | GridSize: 82
Generation 72 | Revalues: 14416 | GridSize: 86
Generation 73 | Revalues: 14618 | GridSize: 89
Generation 74 | Revalues: 14820 | GridSize: 89
Generation 75 | Revalues: 15008 | GridSize: 90
Generation 76 | Revalues: 15202 | GridSize: 88
Generation 77 | Revalues: 15382 | GridSize: 90
Generation 78 | Revalues: 15576 | GridSize: 92
Generation 79 | Revalues: 15784 | GridSize: 92
Generation 80 | Revalues: 15962 | GridSize: 93
Generation 81 | Revalues: 16148 | GridSize: 95
Generation 82 | Revalues: 16358 | GridSize: 97
Generation 83 | Revalues: 16546 | GridSize: 97
Generation 84 | Revalues: 16750 | GridSize: 99
Generation 85 | Revalues: 16970 | GridSize: 100
Generation 86 | Revalues: 17156 | GridSize: 103
Generation 87 | Revalues: 17352 | GridSize: 100
