Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 310 | GridSize: 14
Generation 2 | Revalues: 482 | GridSize: 9
Generation 3 | Revalues: 660 | GridSize: 16
Generation 4 | Revalues: 846 | GridSize: 16
Generation 5 | Revalues: 1052 | GridSize: 15
Generation 6 | Revalues: 1244 | GridSize: 19
Generation 7 | Revalues: 1452 | GridSize: 22
Generation 8 | Revalues: 1670 | GridSize: 26
Generation 9 | Revalues: 1874 | GridSize: 25
Generation 10 | Revalues: 2100 | GridSize: 32
Generation 11 | Revalues: 2302 | GridSize: 28
Generation 12 | Revalues: 2516 | GridSize: 29
Generation 13 | Revalues: 2726 | GridSize: 30
Generation 14 | Revalues: 2932 | GridSize: 29
Generation 15 | Revalues: 3130 | GridSize: 34
Generation 16 | Revalues: 3344 | GridSize: 40
Generation 17 | Revalues: 3550 | GridSize: 34
Generation 18 | Revalues: 3742 | GridSize: 36
Generation 19 | Revalues: 3950 | GridSize: 26
Generation 20 | Revalues: 4130 | GridSize: 30
Generation 21 | Revalues: 4346 | GridSize: 31
Generation 22 | Revalues: 4540 | GridSize: 34
Generation 23 | Revalues: 4762 | GridSize: 40
Generation 24 | Revalues: 4972 | GridSize: 45
Generation 25 | Revalues: 5142 | GridSize: 52
Generation 26 | Revalues: 5346 | GridSize: 53
Generation 27 | Revalues: 5560 | GridSize: 57
Generation 28 | Revalues: 5774 | GridSize: 58
Generation 29 | Revalues: 5984 | GridSize: 61
Generation 30 | Revalues: 6190 | GridSize: 55
Generation 31 | Revalues: 6396 | GridSize: 61
Generation 32 | Revalues: 6602 | GridSize: 56
Generation 33 | Revalues: 6816 | GridSize: 62
Generation 34 | Revalues: 7022 | GridSize: 59
Generation 35 | Revalues: 7228 | GridSize: 64
Generation 36 | Revalues: 7438 | GridSize: 70
Generation 37 | Revalues: 7618 | GridSize: 75
Generation 38 | Revalues: 7830 | GridSize: 74
Generation 39 | Revalues: 8024 | GridSize: 74
Generation 40 | Revalues: 8242 | GridSize: 76
Generation 41 | Revalues: 8418 | GridSize: 81
Generation 42 | Revalues: 8608 | GridSize: 85
Generation 43 | Revalues: 8776 | GridSize: 82
Generation 44 | Revalues: 8972 | GridSize: 90
Generation 45 | Revalues: 9152 | GridSize: 87
