Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 330 | GridSize: 13
Generation 2 | Revalues: 542 | GridSize: 15
Generation 3 | Revalues: 762 | GridSize: 15
Generation 4 | Revalues: 968 | GridSize: 15
Generation 5 | Revalues: 1176 | GridSize: 16
Generation 6 | Revalues: 1378 | GridSize: 21
Generation 7 | Revalues: 1576 | GridSize: 24
Generation 8 | Revalues: 1772 | GridSize: 22
Generation 9 | Revalues: 1968 | GridSize: 26
Generation 10 | Revalues: 2180 | GridSize: 31
Generation 11 | Revalues: 2366 | GridSize: 28
Generation 12 | Revalues: 2568 | GridSize: 33
Generation 13 | Revalues: 2798 | GridSize: 34
Generation 14 | Revalues: 2980 | GridSize: 35
Generation 15 | Revalues: 3186 | GridSize: 34
Generation 16 | Revalues: 3382 | GridSize: 32
Generation 17 | Revalues: 3580 | GridSize: 33
Generation 18 | Revalues: 3796 | GridSize: 34
Generation 19 | Revalues: 3980 | GridSize: 37
Generation 20 | Revalues: 4174 | GridSize: 39
Generation 21 | Revalues: 4386 | GridSize: 41
Generation 22 | Revalues: 4582 | GridSize: 42
Generation 23 | Revalues: 4768 | GridSize: 42
Generation 24 | Revalues: 4946 | GridSize: 39
Generation 25 | Revalues: 5148 | GridSize: 36
Generation 26 | Revalues: 5364 | GridSize: 35
Generation 27 | Revalues: 5586 | GridSize: 35
Generation 28 | Revalues: 5804 | GridSize: 35
Generation 29 | Revalues: 6010 | GridSize: 38
Generation 30 | Revalues: 6172 | GridSize: 39
Generation 31 | Revalues: 6380 | GridSize: 37
Generation 32 | Revalues: 6554 | GridSize: 40
Generation 33 | Revalues: 6766 | GridSize: 42
Generation 34 | Revalues: 6956 | GridSize: 43
Generation 35 | Revalues: 7172 | GridSize: 41
Generation 36 | Revalues: 7366 | GridSize: 43
Generation 37 | Revalues: 7572 | GridSize: 48
Generation 38 | Revalues: 7790 | GridSize: 50
Generation 39 | Revalues: 8008 | GridSize: 45
Generation 40 | Revalues: 8234 | GridSize: 51
Generation 41 | Revalues: 8432 | GridSize: 52
Generation 42 | Revalues: 8622 | GridSize: 54
Generation 43 | Revalues: 8834 | GridSize: 54
Generation 44 | Revalues: 9018 | GridSize: 53
Generation 45 | Revalues: 9204 | GridSize: 52
Generation 46 | Revalues: 9414 | GridSize: 53
Generation 47 | Revalues: 9632 | GridSize: 56
Generation 48 | Revalues: 9818 | GridSize: 57
Generation 49 | Revalues: 10012 | GridSize: 60
Generation 50 | Revalues: 10210 | GridSize: 62
Generation 51 | Revalues: 10408 | GridSize: 59
Generation 52 | Revalues: 10596 | GridSize: 56
Generation 53 | Revalues: 10804 | GridSize: 56
Generation 54 | Revalues: 11026 | GridSize: 59
Generation 55 | Revalues: 11220 | GridSize: 61
Generation 56 | Revalues: 11418 | GridSize: 60
Generation 57 | Revalues: 11610 | GridSize: 61
Generation 58 | Revalues: 11794 | GridSize: 59
Generation 59 | Revalues: 11988 | GridSize: 60
Generation 60 | Revalues: 12188 | GridSize: 58
Generation 61 | Revalues: 12388 | GridSize: 59
Generation 62 | Revalues: 12604 | GridSize: 60
Generation 63 | Revalues: 12794 | GridSize: 60
Generation 64 | Revalues: 12974 | GridSize: 60
Generation 65 | Revalues: 13182 | GridSize: 64
Generation 66 | Revalues: 13360 | GridSize: 64
Generation 67 | Revalues: 13586 | GridSize: 63
Generation 68 | Revalues: 13810 | GridSize: 62
Generation 69 | Revalues: 14024 | GridSize: 61
Generation 70 | Revalues: 14216 | GridSize: 64
Generation 71 | Revalues: 14426 | GridSize: 58
Generation 72 | Revalues: 14592 | GridSize: 57
Generation 73 | Revalues: 14794 | GridSize: 57
Generation 74 | Revalues: 14974 | GridSize: 57
Generation 75 | Revalues: 15190 | GridSize: 57
Generation 76 | Revalues: 15384 | GridSize: 56
Generation 77 | Revalues: 15572 | GridSize: 57
Generation 78 | Revalues: 15770 | GridSize: 57
Generation 79 | Revalues: 15992 | GridSize: 57
Generation 80 | Revalues: 16184 | GridSize: 57
Generation 81 | Revalues: 16388 | GridSize: 54
Generation 82 | Revalues: 16614 | GridSize: 52
Generation 83 | Revalues: 16818 | GridSize: 52
Generation 84 | Revalues: 17028 | GridSize: 54
Generation 85 | Revalues: 17234 | GridSize: 54
Generation 86 | Revalues: 17436 | GridSize: 54
Generation 87 | Revalues: 17624 | GridSize: 56
Generation 88 | Revalues: 17816 | GridSize: 56
Generation 89 | Revalues: 18020 | GridSize: 53
Generation 90 | Revalues: 18198 | GridSize: 54
Generation 91 | Revalues: 18414 | GridSize: 57
Generation 92 | Revalues: 18616 | GridSize: 58
