algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,178_r1e-05,8,0,0,0,57927950.883012,51831.851410,0.000000,1.000000,33854 36567 147660 196582 429968 468471 571448 602883 762266 1005261 1023827 1288689 1414732 1471376 1508011 1642454 1656194 1696660 1770093 1790136 1884627 2039384 2234019
moead,178_r1e-05,8,1,0,0,55563501.944445,50502.425446,0.111111,0.888889,5755 37211 335246 438560 440975 471002 587707 597417 630835 667208 678468 1028761 1214562 1240831 1321133 1873590 1913249 1941665 1943587 1951856 1970182 2021188 2240649
moead,178_r1e-05,8,2,0,0,55563501.944445,50502.425446,0.222222,0.777778,5755 37211 335246 438560 440975 471002 587707 597417 630835 667208 678468 1028761 1214562 1240831 1321133 1873590 1913249 1941665 1943587 1951856 1970182 2021188 2240649
moead,178_r1e-05,8,3,0,0,55563501.944445,50502.425446,0.333333,0.666667,5755 37211 335246 438560 440975 471002 587707 597417 630835 667208 678468 1028761 1214562 1240831 1321133 1873590 1913249 1941665 1943587 1951856 1970182 2021188 2240649
moead,178_r1e-05,8,4,0,0,55563501.944445,50502.425446,0.444444,0.555556,5755 37211 335246 438560 440975 471002 587707 597417 630835 667208 678468 1028761 1214562 1240831 1321133 1873590 1913249 1941665 1943587 1951856 1970182 2021188 2240649
moead,178_r1e-05,8,5,0,0,55563501.944445,50502.425446,0.555556,0.444444,5755 37211 335246 438560 440975 471002 587707 597417 630835 667208 678468 1028761 1214562 1240831 1321133 1873590 1913249 1941665 1943587 1951856 1970182 2021188 2240649
moead,178_r1e-05,8,6,0,0,55563501.944445,50502.425446,0.666667,0.333333,5755 37211 335246 438560 440975 471002 587707 597417 630835 667208 678468 1028761 1214562 1240831 1321133 1873590 1913249 1941665 1943587 1951856 1970182 2021188 2240649
moead,178_r1e-05,8,7,0,0,55563501.944445,50502.425446,0.777778,0.222222,5755 37211 335246 438560 440975 471002 587707 597417 630835 667208 678468 1028761 1214562 1240831 1321133 1873590 1913249 1941665 1943587 1951856 1970182 2021188 2240649
moead,178_r1e-05,8,8,0,0,55563501.944445,50502.425446,0.888889,0.111111,5755 37211 335246 438560 440975 471002 587707 597417 630835 667208 678468 1028761 1214562 1240831 1321133 1873590 1913249 1941665 1943587 1951856 1970182 2021188 2240649
moead,178_r1e-05,8,9,0,0,55563501.944445,50502.425446,1.000000,0.000000,5755 37211 335246 438560 440975 471002 587707 597417 630835 667208 678468 1028761 1214562 1240831 1321133 1873590 1913249 1941665 1943587 1951856 1970182 2021188 2240649
moead,178_r1e-05,8,0,50,1,55959416.895872,52287.946014,0.000000,1.000000,134526 434345 441562 501756 546644 639487 651633 729481 839274 1002775 1103275 1235981 1493392 1579863 1721249 1788754 1819060 1914770 1993664 2007581 2044431 2049069 2253978
moead,178_r1e-05,8,1,50,1,48536217.981404,40086.482853,0.111111,0.888889,743686 1025170 1056061 1071564 1087214 1099377 1111356 1115220 1115241 1131506 1131540 1139238 1147431 1160031 1168042 1168050 1201536 1994410 1999463 2031043 2119922 2253938 2275933
moead,178_r1e-05,8,2,50,1,48460284.547047,39137.750814,0.222222,0.777778,743686 1025170 1056061 1071564 1087214 1099198 1099377 1111356 1115220 1115241 1131506 1131540 1139238 1147431 1160031 1168042 1168050 1201536 1994410 1999463 2031043 2253938 2275933
moead,178_r1e-05,8,3,50,1,48460284.547047,39137.750814,0.333333,0.666667,743686 1025170 1056061 1071564 1087214 1099198 1099377 1111356 1115220 1115241 1131506 1131540 1139238 1147431 1160031 1168042 1168050 1201536 1994410 1999463 2031043 2253938 2275933
moead,178_r1e-05,8,4,50,1,48460284.547047,39137.750814,0.444444,0.555556,743686 1025170 1056061 1071564 1087214 1099198 1099377 1111356 1115220 1115241 1131506 1131540 1139238 1147431 1160031 1168042 1168050 1201536 1994410 1999463 2031043 2253938 2275933
moead,178_r1e-05,8,5,50,1,48460284.547047,39137.750814,0.555556,0.444444,743686 1025170 1056061 1071564 1087214 1099198 1099377 1111356 1115220 1115241 1131506 1131540 1139238 1147431 1160031 1168042 1168050 1201536 1994410 1999463 2031043 2253938 2275933
