Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 344 | GridSize: 15
Generation 2 | Revalues: 544 | GridSize: 17
Generation 3 | Revalues: 736 | GridSize: 19
Generation 4 | Revalues: 936 | GridSize: 21
Generation 5 | Revalues: 1144 | GridSize: 18
Generation 6 | Revalues: 1364 | GridSize: 16
Generation 7 | Revalues: 1562 | GridSize: 20
Generation 8 | Revalues: 1752 | GridSize: 19
Generation 9 | Revalues: 1966 | GridSize: 23
Generation 10 | Revalues: 2152 | GridSize: 27
Generation 11 | Revalues: 2356 | GridSize: 25
Generation 12 | Revalues: 2544 | GridSize: 28
Generation 13 | Revalues: 2742 | GridSize: 27
Generation 14 | Revalues: 2952 | GridSize: 32
Generation 15 | Revalues: 3142 | GridSize: 35
Generation 16 | Revalues: 3344 | GridSize: 34
Generation 17 | Revalues: 3528 | GridSize: 36
Generation 18 | Revalues: 3734 | GridSize: 37
Generation 19 | Revalues: 3926 | GridSize: 39
Generation 20 | Revalues: 4120 | GridSize: 41
Generation 21 | Revalues: 4306 | GridSize: 43
Generation 22 | Revalues: 4514 | GridSize: 42
Generation 23 | Revalues: 4698 | GridSize: 45
Generation 24 | Revalues: 4908 | GridSize: 40
Generation 25 | Revalues: 5110 | GridSize: 40
Generation 26 | Revalues: 5286 | GridSize: 43
Generation 27 | Revalues: 5496 | GridSize: 42
Generation 28 | Revalues: 5690 | GridSize: 44
Generation 29 | Revalues: 5900 | GridSize: 46
Generation 30 | Revalues: 6084 | GridSize: 47
Generation 31 | Revalues: 6302 | GridSize: 44
Generation 32 | Revalues: 6482 | GridSize: 40
Generation 33 | Revalues: 6664 | GridSize: 40
Generation 34 | Revalues: 6876 | GridSize: 43
Generation 35 | Revalues: 7088 | GridSize: 41
Generation 36 | Revalues: 7304 | GridSize: 40
Generation 37 | Revalues: 7496 | GridSize: 43
Generation 38 | Revalues: 7690 | GridSize: 47
Generation 39 | Revalues: 7894 | GridSize: 53
Generation 40 | Revalues: 8088 | GridSize: 52
Generation 41 | Revalues: 8288 | GridSize: 52
Generation 42 | Revalues: 8480 | GridSize: 51
Generation 43 | Revalues: 8692 | GridSize: 53
Generation 44 | Revalues: 8874 | GridSize: 51
Generation 45 | Revalues: 9092 | GridSize: 47
Generation 46 | Revalues: 9276 | GridSize: 48
Generation 47 | Revalues: 9462 | GridSize: 49
Generation 48 | Revalues: 9684 | GridSize: 53
Generation 49 | Revalues: 9876 | GridSize: 54
Generation 50 | Revalues: 10080 | GridSize: 56
Generation 51 | Revalues: 10290 | GridSize: 55
Generation 52 | Revalues: 10488 | GridSize: 52
Generation 53 | Revalues: 10690 | GridSize: 49
Generation 54 | Revalues: 10900 | GridSize: 48
Generation 55 | Revalues: 11096 | GridSize: 44
Generation 56 | Revalues: 11316 | GridSize: 44
Generation 57 | Revalues: 11514 | GridSize: 43
Generation 58 | Revalues: 11732 | GridSize: 44
Generation 59 | Revalues: 11924 | GridSize: 44
Generation 60 | Revalues: 12146 | GridSize: 46
Generation 61 | Revalues: 12348 | GridSize: 48
Generation 62 | Revalues: 12536 | GridSize: 52
