Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 302 | GridSize: 5
Generation 2 | Revalues: 512 | GridSize: 8
Generation 3 | Revalues: 704 | GridSize: 11
Generation 4 | Revalues: 920 | GridSize: 16
Generation 5 | Revalues: 1144 | GridSize: 17
Generation 6 | Revalues: 1320 | GridSize: 22
Generation 7 | Revalues: 1508 | GridSize: 20
Generation 8 | Revalues: 1700 | GridSize: 19
Generation 9 | Revalues: 1896 | GridSize: 19
Generation 10 | Revalues: 2090 | GridSize: 19
Generation 11 | Revalues: 2286 | GridSize: 21
Generation 12 | Revalues: 2502 | GridSize: 23
Generation 13 | Revalues: 2680 | GridSize: 23
Generation 14 | Revalues: 2916 | GridSize: 25
Generation 15 | Revalues: 3124 | GridSize: 27
Generation 16 | Revalues: 3298 | GridSize: 23
Generation 17 | Revalues: 3488 | GridSize: 25
Generation 18 | Revalues: 3674 | GridSize: 24
Generation 19 | Revalues: 3860 | GridSize: 25
Generation 20 | Revalues: 4084 | GridSize: 22
Generation 21 | Revalues: 4278 | GridSize: 24
Generation 22 | Revalues: 4472 | GridSize: 24
Generation 23 | Revalues: 4670 | GridSize: 28
Generation 24 | Revalues: 4858 | GridSize: 30
Generation 25 | Revalues: 5064 | GridSize: 30
Generation 26 | Revalues: 5254 | GridSize: 29
Generation 27 | Revalues: 5450 | GridSize: 28
Generation 28 | Revalues: 5662 | GridSize: 33
Generation 29 | Revalues: 5868 | GridSize: 35
Generation 30 | Revalues: 6070 | GridSize: 38
Generation 31 | Revalues: 6276 | GridSize: 37
Generation 32 | Revalues: 6464 | GridSize: 35
Generation 33 | Revalues: 6676 | GridSize: 35
Generation 34 | Revalues: 6884 | GridSize: 43
Generation 35 | Revalues: 7084 | GridSize: 42
Generation 36 | Revalues: 7296 | GridSize: 40
Generation 37 | Revalues: 7498 | GridSize: 41
Generation 38 | Revalues: 7698 | GridSize: 41
Generation 39 | Revalues: 7914 | GridSize: 37
Generation 40 | Revalues: 8114 | GridSize: 37
Generation 41 | Revalues: 8326 | GridSize: 36
Generation 42 | Revalues: 8510 | GridSize: 34
Generation 43 | Revalues: 8730 | GridSize: 33
Generation 44 | Revalues: 8936 | GridSize: 34
Generation 45 | Revalues: 9128 | GridSize: 33
Generation 46 | Revalues: 9338 | GridSize: 34
Generation 47 | Revalues: 9532 | GridSize: 32
Generation 48 | Revalues: 9730 | GridSize: 32
Generation 49 | Revalues: 9940 | GridSize: 33
Generation 50 | Revalues: 10128 | GridSize: 35
Generation 51 | Revalues: 10346 | GridSize: 37
Generation 52 | Revalues: 10568 | GridSize: 39
Generation 53 | Revalues: 10752 | GridSize: 39
Generation 54 | Revalues: 10946 | GridSize: 40
