Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 300 | GridSize: 13
Generation 2 | Revalues: 488 | GridSize: 12
Generation 3 | Revalues: 688 | GridSize: 19
Generation 4 | Revalues: 886 | GridSize: 16
Generation 5 | Revalues: 1114 | GridSize: 23
Generation 6 | Revalues: 1326 | GridSize: 25
Generation 7 | Revalues: 1522 | GridSize: 27
Generation 8 | Revalues: 1736 | GridSize: 30
Generation 9 | Revalues: 1938 | GridSize: 37
Generation 10 | Revalues: 2148 | GridSize: 38
Generation 11 | Revalues: 2350 | GridSize: 37
Generation 12 | Revalues: 2566 | GridSize: 37
Generation 13 | Revalues: 2786 | GridSize: 39
Generation 14 | Revalues: 2984 | GridSize: 44
Generation 15 | Revalues: 3162 | GridSize: 47
Generation 16 | Revalues: 3386 | GridSize: 47
Generation 17 | Revalues: 3594 | GridSize: 47
Generation 18 | Revalues: 3788 | GridSize: 46
Generation 19 | Revalues: 3996 | GridSize: 52
Generation 20 | Revalues: 4198 | GridSize: 56
Generation 21 | Revalues: 4396 | GridSize: 56
Generation 22 | Revalues: 4574 | GridSize: 56
Generation 23 | Revalues: 4768 | GridSize: 60
Generation 24 | Revalues: 4944 | GridSize: 63
Generation 25 | Revalues: 5132 | GridSize: 65
Generation 26 | Revalues: 5340 | GridSize: 67
Generation 27 | Revalues: 5558 | GridSize: 69
Generation 28 | Revalues: 5780 | GridSize: 75
Generation 29 | Revalues: 5974 | GridSize: 75
Generation 30 | Revalues: 6176 | GridSize: 77
Generation 31 | Revalues: 6368 | GridSize: 80
Generation 32 | Revalues: 6558 | GridSize: 81
Generation 33 | Revalues: 6736 | GridSize: 72
Generation 34 | Revalues: 6952 | GridSize: 75
Generation 35 | Revalues: 7168 | GridSize: 78
Generation 36 | Revalues: 7360 | GridSize: 81
Generation 37 | Revalues: 7558 | GridSize: 80
Generation 38 | Revalues: 7742 | GridSize: 81
Generation 39 | Revalues: 7922 | GridSize: 79
Generation 40 | Revalues: 8116 | GridSize: 80
Generation 41 | Revalues: 8334 | GridSize: 86
Generation 42 | Revalues: 8536 | GridSize: 86
Generation 43 | Revalues: 8732 | GridSize: 87
Generation 44 | Revalues: 8954 | GridSize: 86
Generation 45 | Revalues: 9162 | GridSize: 84
Generation 46 | Revalues: 9358 | GridSize: 92
Generation 47 | Revalues: 9558 | GridSize: 90
Generation 48 | Revalues: 9768 | GridSize: 87
Generation 49 | Revalues: 9964 | GridSize: 87
Generation 50 | Revalues: 10172 | GridSize: 88
Generation 51 | Revalues: 10386 | GridSize: 87
