Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 324 | GridSize: 9
Generation 2 | Revalues: 552 | GridSize: 10
Generation 3 | Revalues: 792 | GridSize: 7
Generation 4 | Revalues: 988 | GridSize: 11
Generation 5 | Revalues: 1236 | GridSize: 13
Generation 6 | Revalues: 1454 | GridSize: 11
Generation 7 | Revalues: 1688 | GridSize: 11
Generation 8 | Revalues: 1910 | GridSize: 12
Generation 9 | Revalues: 2148 | GridSize: 12
Generation 10 | Revalues: 2356 | GridSize: 18
Generation 11 | Revalues: 2586 | GridSize: 19
Generation 12 | Revalues: 2804 | GridSize: 15
Generation 13 | Revalues: 3020 | GridSize: 12
Generation 14 | Revalues: 3222 | GridSize: 16
Generation 15 | Revalues: 3444 | GridSize: 14
Generation 16 | Revalues: 3668 | GridSize: 22
Generation 17 | Revalues: 3870 | GridSize: 19
Generation 18 | Revalues: 4088 | GridSize: 17
Generation 19 | Revalues: 4310 | GridSize: 20
Generation 20 | Revalues: 4514 | GridSize: 18
Generation 21 | Revalues: 4732 | GridSize: 19
Generation 22 | Revalues: 4964 | GridSize: 21
Generation 23 | Revalues: 5170 | GridSize: 15
Generation 24 | Revalues: 5396 | GridSize: 15
Generation 25 | Revalues: 5626 | GridSize: 16
Generation 26 | Revalues: 5852 | GridSize: 19
Generation 27 | Revalues: 6068 | GridSize: 21
Generation 28 | Revalues: 6298 | GridSize: 18
Generation 29 | Revalues: 6530 | GridSize: 17
Generation 30 | Revalues: 6742 | GridSize: 19
Generation 31 | Revalues: 6982 | GridSize: 24
Generation 32 | Revalues: 7198 | GridSize: 24
Generation 33 | Revalues: 7412 | GridSize: 18
Generation 34 | Revalues: 7652 | GridSize: 21
Generation 35 | Revalues: 7866 | GridSize: 19
Generation 36 | Revalues: 8080 | GridSize: 22
Generation 37 | Revalues: 8322 | GridSize: 23
Generation 38 | Revalues: 8526 | GridSize: 17
Generation 39 | Revalues: 8748 | GridSize: 15
Generation 40 | Revalues: 8980 | GridSize: 13
Generation 41 | Revalues: 9184 | GridSize: 15
Generation 42 | Revalues: 9400 | GridSize: 17
Generation 43 | Revalues: 9612 | GridSize: 17
Generation 44 | Revalues: 9808 | GridSize: 19
Generation 45 | Revalues: 10062 | GridSize: 22
Generation 46 | Revalues: 10278 | GridSize: 20
Generation 47 | Revalues: 10506 | GridSize: 17
Generation 48 | Revalues: 10724 | GridSize: 12
Generation 49 | Revalues: 10940 | GridSize: 10
Generation 50 | Revalues: 11180 | GridSize: 12
Generation 51 | Revalues: 11390 | GridSize: 13
Generation 52 | Revalues: 11630 | GridSize: 13
Generation 53 | Revalues: 11854 | GridSize: 14
Generation 54 | Revalues: 12070 | GridSize: 14
Generation 55 | Revalues: 12280 | GridSize: 16
Generation 56 | Revalues: 12512 | GridSize: 15
Generation 57 | Revalues: 12738 | GridSize: 18
Generation 58 | Revalues: 12964 | GridSize: 15
Generation 59 | Revalues: 13180 | GridSize: 14
Generation 60 | Revalues: 13420 | GridSize: 12
Generation 61 | Revalues: 13658 | GridSize: 15
Generation 62 | Revalues: 13874 | GridSize: 14
Generation 63 | Revalues: 14096 | GridSize: 15
Generation 64 | Revalues: 14320 | GridSize: 12
Generation 65 | Revalues: 14540 | GridSize: 13
Generation 66 | Revalues: 14752 | GridSize: 11
Generation 67 | Revalues: 14956 | GridSize: 13
Generation 68 | Revalues: 15162 | GridSize: 16
Generation 69 | Revalues: 15386 | GridSize: 15
Generation 70 | Revalues: 15598 | GridSize: 16
Generation 71 | Revalues: 15822 | GridSize: 20
Generation 72 | Revalues: 16032 | GridSize: 18
Generation 73 | Revalues: 16236 | GridSize: 19
Generation 74 | Revalues: 16448 | GridSize: 20
Generation 75 | Revalues: 16670 | GridSize: 20
Generation 76 | Revalues: 16904 | GridSize: 23
Generation 77 | Revalues: 17130 | GridSize: 25
Generation 78 | Revalues: 17366 | GridSize: 25
Generation 79 | Revalues: 17596 | GridSize: 19
Generation 80 | Revalues: 17794 | GridSize: 20
Generation 81 | Revalues: 18014 | GridSize: 17
Generation 82 | Revalues: 18194 | GridSize: 16
Generation 83 | Revalues: 18402 | GridSize: 19
Generation 84 | Revalues: 18622 | GridSize: 21
Generation 85 | Revalues: 18846 | GridSize: 20
Generation 86 | Revalues: 19058 | GridSize: 19
Generation 87 | Revalues: 19288 | GridSize: 18
Generation 88 | Revalues: 19524 | GridSize: 19
Generation 89 | Revalues: 19702 | GridSize: 20
Generation 90 | Revalues: 19914 | GridSize: 20
Generation 91 | Revalues: 20156 | GridSize: 18
Generation 92 | Revalues: 20382 | GridSize: 12
Generation 93 | Revalues: 20598 | GridSize: 14
Generation 94 | Revalues: 20810 | GridSize: 14
Generation 95 | Revalues: 21044 | GridSize: 14
Generation 96 | Revalues: 21262 | GridSize: 13
Generation 97 | Revalues: 21470 | GridSize: 14
Generation 98 | Revalues: 21696 | GridSize: 17
Generation 99 | Revalues: 21926 | GridSize: 19
Generation 100 | Revalues: 22156 | GridSize: 24
Generation 101 | Revalues: 22358 | GridSize: 24
Generation 102 | Revalues: 22562 | GridSize: 17
Generation 103 | Revalues: 22796 | GridSize: 18
Generation 104 | Revalues: 23020 | GridSize: 16
Generation 105 | Revalues: 23266 | GridSize: 20
Generation 106 | Revalues: 23472 | GridSize: 21
Generation 107 | Revalues: 23706 | GridSize: 25
Generation 108 | Revalues: 23932 | GridSize: 26
Generation 109 | Revalues: 24148 | GridSize: 24
Generation 110 | Revalues: 24350 | GridSize: 24
Generation 111 | Revalues: 24556 | GridSize: 21
Generation 112 | Revalues: 24782 | GridSize: 24
Generation 113 | Revalues: 25014 | GridSize: 24
Generation 114 | Revalues: 25236 | GridSize: 26
Generation 115 | Revalues: 25434 | GridSize: 24
Generation 116 | Revalues: 25654 | GridSize: 21
Generation 117 | Revalues: 25850 | GridSize: 21
Generation 118 | Revalues: 26068 | GridSize: 21
Generation 119 | Revalues: 26292 | GridSize: 22
Generation 120 | Revalues: 26512 | GridSize: 20
Generation 121 | Revalues: 26758 | GridSize: 19
Generation 122 | Revalues: 26980 | GridSize: 20
Generation 123 | Revalues: 27206 | GridSize: 22
Generation 124 | Revalues: 27434 | GridSize: 24
Generation 125 | Revalues: 27648 | GridSize: 24
Generation 126 | Revalues: 27860 | GridSize: 25
Generation 127 | Revalues: 28068 | GridSize: 26
Generation 128 | Revalues: 28278 | GridSize: 25
Generation 129 | Revalues: 28524 | GridSize: 22
Generation 130 | Revalues: 28752 | GridSize: 21
Generation 131 | Revalues: 28964 | GridSize: 21
Generation 132 | Revalues: 29160 | GridSize: 22
Generation 133 | Revalues: 29380 | GridSize: 23
Generation 134 | Revalues: 29600 | GridSize: 23
Generation 135 | Revalues: 29810 | GridSize: 23
Generation 136 | Revalues: 30038 | GridSize: 25
Generation 137 | Revalues: 30258 | GridSize: 27
Generation 138 | Revalues: 30498 | GridSize: 26
Generation 139 | Revalues: 30718 | GridSize: 24
Generation 140 | Revalues: 30934 | GridSize: 22
Generation 141 | Revalues: 31128 | GridSize: 21
Generation 142 | Revalues: 31330 | GridSize: 21
Generation 143 | Revalues: 31550 | GridSize: 20
Generation 144 | Revalues: 31764 | GridSize: 21
Generation 145 | Revalues: 31988 | GridSize: 21
Generation 146 | Revalues: 32222 | GridSize: 19
Generation 147 | Revalues: 32436 | GridSize: 20
Generation 148 | Revalues: 32658 | GridSize: 24
Generation 149 | Revalues: 32906 | GridSize: 23
Generation 150 | Revalues: 33108 | GridSize: 24
Generation 151 | Revalues: 33322 | GridSize: 20
Generation 152 | Revalues: 33566 | GridSize: 19
Generation 153 | Revalues: 33782 | GridSize: 21
Generation 154 | Revalues: 33960 | GridSize: 25
Generation 155 | Revalues: 34174 | GridSize: 23
Generation 156 | Revalues: 34406 | GridSize: 24
Generation 157 | Revalues: 34642 | GridSize: 23
Generation 158 | Revalues: 34844 | GridSize: 24
Generation 159 | Revalues: 35080 | GridSize: 25
Generation 160 | Revalues: 35318 | GridSize: 26
Generation 161 | Revalues: 35524 | GridSize: 27
Generation 162 | Revalues: 35728 | GridSize: 26
Generation 163 | Revalues: 35972 | GridSize: 26
Generation 164 | Revalues: 36162 | GridSize: 27
Generation 165 | Revalues: 36394 | GridSize: 26
Generation 166 | Revalues: 36614 | GridSize: 23
Generation 167 | Revalues: 36838 | GridSize: 24
Generation 168 | Revalues: 37086 | GridSize: 21
Generation 169 | Revalues: 37300 | GridSize: 25
Generation 170 | Revalues: 37518 | GridSize: 23
Generation 171 | Revalues: 37706 | GridSize: 22
Generation 172 | Revalues: 37932 | GridSize: 24
Generation 173 | Revalues: 38152 | GridSize: 25
Generation 174 | Revalues: 38372 | GridSize: 26
Generation 175 | Revalues: 38606 | GridSize: 26
Generation 176 | Revalues: 38844 | GridSize: 25
Generation 177 | Revalues: 39042 | GridSize: 22
Generation 178 | Revalues: 39274 | GridSize: 21
