algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,178_r1e-04,2,0,0,0,55287972.289669,674945.458496,0.000000,1.000000,1493 17333 23034 47298 59542 60408 64226 71101 82024 88259 94077 96622 129741 146997 151853 152859 152982 153526 168791 179408 192857 211012 218755
moead,178_r1e-04,2,1,0,0,54143801.729264,657390.459961,0.111111,0.888889,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,2,2,0,0,54143801.729264,657390.459961,0.222222,0.777778,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,2,3,0,0,54143801.729264,657390.459961,0.333333,0.666667,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,2,4,0,0,54143801.729264,657390.459961,0.444444,0.555556,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,2,5,0,0,54143801.729264,657390.459961,0.555556,0.444444,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,2,6,0,0,54143801.729264,657390.459961,0.666667,0.333333,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,2,7,0,0,54143801.729264,657390.459961,0.777778,0.222222,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,2,8,0,0,54143801.729264,657390.459961,0.888889,0.111111,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,2,9,0,0,54143801.729264,657390.459961,1.000000,0.000000,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,2,0,50,1,52268788.466993,688716.402832,0.000000,1.000000,163 1860 3771 6982 20944 35352 66864 69030 76170 77113 84557 89657 89771 89866 91003 92150 94346 96815 104278 117833 118730 128170 169045
moead,178_r1e-04,2,1,50,1,45659049.751168,633539.935669,0.111111,0.888889,17261 77092 77113 77128 78101 79097 79238 80135 80271 80287 81109 82404 83336 84459 85542 86372 88516 88845 89745 89771 89866 91003 92150
moead,178_r1e-04,2,2,50,1,45449882.330387,618595.027344,0.222222,0.777778,14994 76140 77092 77113 77208 78101 78183 79097 79238 80266 80271 81423 82404 82470 83336 84437 84453 85542 86372 87526 87654 89745 91003
moead,178_r1e-04,2,3,50,1,45424084.687884,616385.737549,0.333333,0.666667,14994 76140 77092 77113 77208 78101 78183 79097 79238 80266 80271 81423 82404 82470 83336 84437 84453 84459 85542 86372 87654 89745 91003
moead,178_r1e-04,2,4,50,1,45308809.557957,613275.258789,0.444444,0.555556,14994 77092 77113 77208 78101 78183 79097 79238 80266 80271 81423 82228 82291 82470 83336 84437 84453 84459 85542 86372 87654 89745 91003
moead,178_r1e-04,2,5,50,1,45308809.557957,613275.258789,0.555556,0.444444,14994 77092 77113 77208 78101 78183 79097 79238 80266 80271 81423 82228 82291 82470 83336 84437 84453 84459 85542 86372 87654 89745 91003
moead,178_r1e-04,2,6,50,1,45308809.557957,613275.258789,0.666667,0.333333,14994 77092 77113 77208 78101 78183 79097 79238 80266 80271 81423 82228 82291 82470 83336 84437 84453 84459 85542 86372 87654 89745 91003
moead,178_r1e-04,2,7,50,1,45308809.557957,613275.258789,0.777778,0.222222,14994 77092 77113 77208 78101 78183 79097 79238 80266 80271 81423 82228 82291 82470 83336 84437 84453 84459 85542 86372 87654 89745 91003
moead,178_r1e-04,2,8,50,1,45285500.960950,604748.915527,0.888889,0.111111,14994 77092 77113 77208 78101 78183 79097 79238 80266 80271 81423 82228 82291 82470 83336 84437 84453 84459 85542 87654 89745 90966 91003
moead,178_r1e-04,2,9,50,1,45285500.960950,604748.915527,1.000000,0.000000,14994 77092 77113 77208 78101 78183 79097 79238 80266 80271 81423 82228 82291 82470 83336 84437 84453 84459 85542 87654 89745 90966 91003
moead,178_r1e-04,2,0,100,2,53541463.489421,692599.047363,0.000000,1.000000,163 1860 3771 5840 6982 20944 35352 66864 69030 84557 89657 89771 89866 91003 92150 94346 96815 104278 118730 128170 142131 155115 217091
moead,178_r1e-04,2,1,100,2,45102624.793430,632521.203979,0.111111,0.888889,77113 77208 78101 79097 79238 80266 80271 81423 82291 83336 84321 84437 84453 84459 84472 84569 85479 85542 86372 86652 87563 87679 89886
moead,178_r1e-04,2,2,100,2,44981606.815326,608680.348022,0.222222,0.777778,77113 77208 78101 79097 79238 80266 80271 81252 81423 82228 82291 83336 84321 84437 84453 84459 84472 85542 86372 86652 87563 87679 89886
