algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,178_r1e-04,19,0,0,0,58379230.062025,839427.093750,0.000000,1.000000,9367 16173 25161 48082 48453 60606 63823 84691 102472 108781 109308 118862 126189 128400 132212 137931 144627 190161 191745 195371 202538 207934 208973
moead,178_r1e-04,19,1,0,0,54143801.729264,824819.025391,0.111111,0.888889,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,19,2,0,0,54143801.729264,824819.025391,0.222222,0.777778,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,19,3,0,0,54143801.729264,824819.025391,0.333333,0.666667,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,19,4,0,0,54143801.729264,824819.025391,0.444444,0.555556,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,19,5,0,0,54143801.729264,824819.025391,0.555556,0.444444,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,19,6,0,0,54143801.729264,824819.025391,0.666667,0.333333,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,19,7,0,0,54143801.729264,824819.025391,0.777778,0.222222,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,19,8,0,0,54143801.729264,824819.025391,0.888889,0.111111,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,19,9,0,0,54143801.729264,824819.025391,1.000000,0.000000,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,19,0,50,1,56324283.063605,842580.706055,0.000000,1.000000,507 3054 15382 23897 45045 51182 58767 67718 72582 80006 95618 115415 119994 136057 142755 166652 167626 173591 176883 178523 178952 210326 212596
moead,178_r1e-04,19,1,50,1,46590052.677968,702177.739258,0.111111,0.888889,906 13557 16011 16020 77177 77262 81282 82271 82427 83201 83244 84294 84473 85582 86376 87638 89820 89838 90759 92161 94429 150329 169958
moead,178_r1e-04,19,2,50,1,46079813.627479,676337.451172,0.222222,0.777778,827 16020 16153 76116 77177 77226 77262 81282 82271 83201 83244 84294 84473 85582 86376 87449 87638 89820 89838 90759 90988 92161 94429
moead,178_r1e-04,19,3,50,1,45856480.068674,661889.927979,0.333333,0.666667,15522 16011 16153 75111 76116 76170 77177 80091 81336 81397 82271 82342 83244 83410 84473 85582 87638 89820 89838 90759 90988 92161 94429
moead,178_r1e-04,19,4,50,1,45781519.023658,657131.953125,0.444444,0.555556,15522 16011 16153 75111 76116 76170 77177 80255 81336 81397 82271 82342 83244 83410 84473 85582 87638 89820 89838 90759 90988 92161 94429
moead,178_r1e-04,19,5,50,1,45707975.000795,649641.684326,0.555556,0.444444,15522 16011 76116 76170 77177 77226 80070 81229 81314 81336 81397 82271 82468 83410 84432 84473 85582 86484 87638 89820 90759 92161 94429
moead,178_r1e-04,19,6,50,1,45586087.463449,647848.086670,0.666667,0.333333,15522 16011 76095 76116 76170 77177 77226 81229 81314 82271 82468 83237 83410 84432 84473 85582 86484 87638 89820 89838 90759 92161 94429
moead,178_r1e-04,19,7,50,1,45586087.463449,647848.086670,0.777778,0.222222,15522 16011 76095 76116 76170 77177 77226 81229 81314 82271 82468 83237 83410 84432 84473 85582 86484 87638 89820 89838 90759 92161 94429
moead,178_r1e-04,19,8,50,1,45556079.498713,646550.260254,0.888889,0.111111,15522 16011 76095 76116 77177 77226 80272 81229 81314 82271 82468 83237 83410 84432 84473 85582 86484 87638 89820 89838 90759 92161 94429
moead,178_r1e-04,19,9,50,1,45556079.498713,646550.260254,1.000000,0.000000,15522 16011 76095 76116 77177 77226 80272 81229 81314 82271 82468 83237 83410 84432 84473 85582 86484 87638 89820 89838 90759 92161 94429
moead,178_r1e-04,19,0,100,2,55579127.309428,850129.468750,0.000000,1.000000,507 3054 15382 23897 45045 51182 58767 67718 80006 95618 115415 119994 136057 141168 142755 167626 169103 169958 172770 173591 190898 200079 212596
moead,178_r1e-04,19,1,100,2,46253088.995991,697288.634277,0.111111,0.888889,827 16020 16079 16153 16570 77177 79402 80171 81282 82119 82271 82427 83201 83244 84294 84336 84473 85582 86376 87638 90759 92161 94429
moead,178_r1e-04,19,2,100,2,45675289.070030,665684.558105,0.222222,0.777778,15044 15522 76116 77226 79197 80272 81229 82271 83237 83238 83410 84345 84473 85285 85582 86484 86658 87638 88846 89820 92161 94429 121349
moead,178_r1e-04,19,3,100,2,45404467.174740,655805.612305,0.333333,0.666667,15044 15522 71177 76116 77226 79197 80272 81229 82271 83237 83238 83410 84345 84432 84471 84473 84578 85285 85582 86484 86658 87638 92161
