Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 336 | GridSize: 10
Generation 2 | Revalues: 588 | GridSize: 13
Generation 3 | Revalues: 796 | GridSize: 15
Generation 4 | Revalues: 998 | GridSize: 11
Generation 5 | Revalues: 1232 | GridSize: 12
Generation 6 | Revalues: 1468 | GridSize: 14
Generation 7 | Revalues: 1718 | GridSize: 15
Generation 8 | Revalues: 1958 | GridSize: 17
Generation 9 | Revalues: 2182 | GridSize: 12
Generation 10 | Revalues: 2390 | GridSize: 17
Generation 11 | Revalues: 2606 | GridSize: 14
Generation 12 | Revalues: 2838 | GridSize: 14
Generation 13 | Revalues: 3064 | GridSize: 18
Generation 14 | Revalues: 3286 | GridSize: 22
Generation 15 | Revalues: 3536 | GridSize: 21
Generation 16 | Revalues: 3784 | GridSize: 22
Generation 17 | Revalues: 4006 | GridSize: 26
Generation 18 | Revalues: 4226 | GridSize: 27
Generation 19 | Revalues: 4470 | GridSize: 18
Generation 20 | Revalues: 4702 | GridSize: 26
Generation 21 | Revalues: 4910 | GridSize: 23
Generation 22 | Revalues: 5150 | GridSize: 27
Generation 23 | Revalues: 5370 | GridSize: 26
Generation 24 | Revalues: 5592 | GridSize: 27
Generation 25 | Revalues: 5794 | GridSize: 25
Generation 26 | Revalues: 6026 | GridSize: 24
Generation 27 | Revalues: 6242 | GridSize: 29
Generation 28 | Revalues: 6462 | GridSize: 33
Generation 29 | Revalues: 6700 | GridSize: 32
Generation 30 | Revalues: 6942 | GridSize: 26
Generation 31 | Revalues: 7140 | GridSize: 18
Generation 32 | Revalues: 7342 | GridSize: 21
Generation 33 | Revalues: 7582 | GridSize: 24
Generation 34 | Revalues: 7798 | GridSize: 19
Generation 35 | Revalues: 8012 | GridSize: 25
Generation 36 | Revalues: 8232 | GridSize: 28
Generation 37 | Revalues: 8478 | GridSize: 27
Generation 38 | Revalues: 8714 | GridSize: 33
Generation 39 | Revalues: 8964 | GridSize: 33
Generation 40 | Revalues: 9188 | GridSize: 32
Generation 41 | Revalues: 9396 | GridSize: 36
Generation 42 | Revalues: 9626 | GridSize: 28
Generation 43 | Revalues: 9840 | GridSize: 36
Generation 44 | Revalues: 10064 | GridSize: 41
Generation 45 | Revalues: 10282 | GridSize: 43
Generation 46 | Revalues: 10508 | GridSize: 42
Generation 47 | Revalues: 10724 | GridSize: 32
Generation 48 | Revalues: 10914 | GridSize: 23
Generation 49 | Revalues: 11138 | GridSize: 28
Generation 50 | Revalues: 11360 | GridSize: 24
Generation 51 | Revalues: 11574 | GridSize: 30
Generation 52 | Revalues: 11804 | GridSize: 37
Generation 53 | Revalues: 12020 | GridSize: 36
Generation 54 | Revalues: 12244 | GridSize: 32
Generation 55 | Revalues: 12490 | GridSize: 28
Generation 56 | Revalues: 12704 | GridSize: 31
Generation 57 | Revalues: 12928 | GridSize: 32
Generation 58 | Revalues: 13134 | GridSize: 37
Generation 59 | Revalues: 13346 | GridSize: 36
Generation 60 | Revalues: 13564 | GridSize: 39
Generation 61 | Revalues: 13748 | GridSize: 33
Generation 62 | Revalues: 13968 | GridSize: 38
Generation 63 | Revalues: 14212 | GridSize: 37
Generation 64 | Revalues: 14452 | GridSize: 40
Generation 65 | Revalues: 14674 | GridSize: 43
Generation 66 | Revalues: 14912 | GridSize: 44
Generation 67 | Revalues: 15150 | GridSize: 40
Generation 68 | Revalues: 15360 | GridSize: 43
Generation 69 | Revalues: 15584 | GridSize: 43
Generation 70 | Revalues: 15804 | GridSize: 39
Generation 71 | Revalues: 16014 | GridSize: 40
Generation 72 | Revalues: 16250 | GridSize: 41
Generation 73 | Revalues: 16478 | GridSize: 41
Generation 74 | Revalues: 16718 | GridSize: 44
Generation 75 | Revalues: 16914 | GridSize: 37
Generation 76 | Revalues: 17106 | GridSize: 40
Generation 77 | Revalues: 17320 | GridSize: 40
Generation 78 | Revalues: 17530 | GridSize: 42
Generation 79 | Revalues: 17738 | GridSize: 31
Generation 80 | Revalues: 17956 | GridSize: 33
Generation 81 | Revalues: 18164 | GridSize: 41
Generation 82 | Revalues: 18362 | GridSize: 43
Generation 83 | Revalues: 18562 | GridSize: 46
Generation 84 | Revalues: 18788 | GridSize: 49
Generation 85 | Revalues: 18986 | GridSize: 51
Generation 86 | Revalues: 19212 | GridSize: 55
Generation 87 | Revalues: 19422 | GridSize: 60
Generation 88 | Revalues: 19630 | GridSize: 63
Generation 89 | Revalues: 19856 | GridSize: 63
Generation 90 | Revalues: 20074 | GridSize: 63
Generation 91 | Revalues: 20254 | GridSize: 63
Generation 92 | Revalues: 20454 | GridSize: 64
Generation 93 | Revalues: 20694 | GridSize: 67
Generation 94 | Revalues: 20888 | GridSize: 69
Generation 95 | Revalues: 21092 | GridSize: 74
Generation 96 | Revalues: 21320 | GridSize: 72
Generation 97 | Revalues: 21546 | GridSize: 64
Generation 98 | Revalues: 21778 | GridSize: 67
Generation 99 | Revalues: 22006 | GridSize: 69
Generation 100 | Revalues: 22232 | GridSize: 74
Generation 101 | Revalues: 22436 | GridSize: 75
Generation 102 | Revalues: 22672 | GridSize: 74
Generation 103 | Revalues: 22902 | GridSize: 78
Generation 104 | Revalues: 23146 | GridSize: 82
Generation 105 | Revalues: 23362 | GridSize: 85
Generation 106 | Revalues: 23576 | GridSize: 84
Generation 107 | Revalues: 23784 | GridSize: 87
Generation 108 | Revalues: 24004 | GridSize: 85
Generation 109 | Revalues: 24220 | GridSize: 85
Generation 110 | Revalues: 24454 | GridSize: 81
Generation 111 | Revalues: 24680 | GridSize: 83
Generation 112 | Revalues: 24902 | GridSize: 81
Generation 113 | Revalues: 25120 | GridSize: 77
Generation 114 | Revalues: 25346 | GridSize: 78
Generation 115 | Revalues: 25570 | GridSize: 80
Generation 116 | Revalues: 25798 | GridSize: 80
Generation 117 | Revalues: 26038 | GridSize: 79
Generation 118 | Revalues: 26254 | GridSize: 84
Generation 119 | Revalues: 26476 | GridSize: 84
Generation 120 | Revalues: 26704 | GridSize: 80
Generation 121 | Revalues: 26902 | GridSize: 79
Generation 122 | Revalues: 27130 | GridSize: 79
Generation 123 | Revalues: 27370 | GridSize: 73
Generation 124 | Revalues: 27590 | GridSize: 77
