algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,178_r1e-05,1,0,0,0,56492729.633138,56674.540649,0.000000,1.000000,196413 269928 318395 403068 418035 503323 586435 600313 681511 844690 854515 870818 1063379 1300175 1597764 1613547 1822892 1835054 1941447 2006773 2073482 2227228 2272370
moead,178_r1e-05,1,1,0,0,55429198.508368,50847.438042,0.111111,0.888889,35124 76257 354419 438118 441831 493092 576187 591503 635556 679964 862523 991903 1036653 1067198 1107064 1349220 1387239 1401192 1485808 1663942 1724485 1980527 2022989
moead,178_r1e-05,1,2,0,0,55429198.508368,50847.438042,0.222222,0.777778,35124 76257 354419 438118 441831 493092 576187 591503 635556 679964 862523 991903 1036653 1067198 1107064 1349220 1387239 1401192 1485808 1663942 1724485 1980527 2022989
moead,178_r1e-05,1,3,0,0,55429198.508368,50847.438042,0.333333,0.666667,35124 76257 354419 438118 441831 493092 576187 591503 635556 679964 862523 991903 1036653 1067198 1107064 1349220 1387239 1401192 1485808 1663942 1724485 1980527 2022989
moead,178_r1e-05,1,4,0,0,55429198.508368,50847.438042,0.444444,0.555556,35124 76257 354419 438118 441831 493092 576187 591503 635556 679964 862523 991903 1036653 1067198 1107064 1349220 1387239 1401192 1485808 1663942 1724485 1980527 2022989
moead,178_r1e-05,1,5,0,0,55429198.508368,50847.438042,0.555556,0.444444,35124 76257 354419 438118 441831 493092 576187 591503 635556 679964 862523 991903 1036653 1067198 1107064 1349220 1387239 1401192 1485808 1663942 1724485 1980527 2022989
moead,178_r1e-05,1,6,0,0,55429198.508368,50847.438042,0.666667,0.333333,35124 76257 354419 438118 441831 493092 576187 591503 635556 679964 862523 991903 1036653 1067198 1107064 1349220 1387239 1401192 1485808 1663942 1724485 1980527 2022989
moead,178_r1e-05,1,7,0,0,55429198.508368,50847.438042,0.777778,0.222222,35124 76257 354419 438118 441831 493092 576187 591503 635556 679964 862523 991903 1036653 1067198 1107064 1349220 1387239 1401192 1485808 1663942 1724485 1980527 2022989
moead,178_r1e-05,1,8,0,0,55429198.508368,50847.438042,0.888889,0.111111,35124 76257 354419 438118 441831 493092 576187 591503 635556 679964 862523 991903 1036653 1067198 1107064 1349220 1387239 1401192 1485808 1663942 1724485 1980527 2022989
moead,178_r1e-05,1,9,0,0,55429198.508368,50847.438042,1.000000,0.000000,35124 76257 354419 438118 441831 493092 576187 591503 635556 679964 862523 991903 1036653 1067198 1107064 1349220 1387239 1401192 1485808 1663942 1724485 1980527 2022989
moead,178_r1e-05,1,0,50,1,56928651.268816,56508.034943,0.000000,1.000000,22446 40448 50707 60785 200895 342720 559981 560285 651005 822487 900698 930373 953486 1018037 1049999 1667039 1674212 1822978 1954409 1992095 1995350 2064776 2117446
moead,178_r1e-05,1,1,50,1,48767450.325399,46068.875153,0.111111,0.888889,1013796 1055948 1055970 1083406 1119159 1135254 1139713 1143394 1155638 1168020 1176514 1180616 1184758 1193047 1239477 1873132 1931141 1999663 2036261 2041080 2051803 2083256 2109330
moead,178_r1e-05,1,2,50,1,48700063.972662,45015.463422,0.222222,0.777778,620782 1013796 1055948 1055970 1083406 1119159 1135254 1139713 1143394 1155638 1168020 1176514 1180616 1184655 1184663 1184758 1193047 1239477 2036261 2041080 2083256 2109330 2275927
moead,178_r1e-05,1,3,50,1,48700063.972662,45015.463422,0.333333,0.666667,620782 1013796 1055948 1055970 1083406 1119159 1135254 1139713 1143394 1155638 1168020 1176514 1180616 1184655 1184663 1184758 1193047 1239477 2036261 2041080 2083256 2109330 2275927
moead,178_r1e-05,1,4,50,1,48700063.972662,45015.463422,0.444444,0.555556,620782 1013796 1055948 1055970 1083406 1119159 1135254 1139713 1143394 1155638 1168020 1176514 1180616 1184655 1184663 1184758 1193047 1239477 2036261 2041080 2083256 2109330 2275927
moead,178_r1e-05,1,5,50,1,48700063.972662,45015.463422,0.555556,0.444444,620782 1013796 1055948 1055970 1083406 1119159 1135254 1139713 1143394 1155638 1168020 1176514 1180616 1184655 1184663 1184758 1193047 1239477 2036261 2041080 2083256 2109330 2275927
moead,178_r1e-05,1,6,50,1,48700063.972662,45015.463422,0.666667,0.333333,620782 1013796 1055948 1055970 1083406 1119159 1135254 1139713 1143394 1155638 1168020 1176514 1180616 1184655 1184663 1184758 1193047 1239477 2036261 2041080 2083256 2109330 2275927
moead,178_r1e-05,1,7,50,1,48700063.972662,45015.463422,0.777778,0.222222,620782 1013796 1055948 1055970 1083406 1119159 1135254 1139713 1143394 1155638 1168020 1176514 1180616 1184655 1184663 1184758 1193047 1239477 2036261 2041080 2083256 2109330 2275927
moead,178_r1e-05,1,8,50,1,48700063.972662,45015.463422,0.888889,0.111111,620782 1013796 1055948 1055970 1083406 1119159 1135254 1139713 1143394 1155638 1168020 1176514 1180616 1184655 1184663 1184758 1193047 1239477 2036261 2041080 2083256 2109330 2275927
moead,178_r1e-05,1,9,50,1,48700063.972662,45015.463422,1.000000,0.000000,620782 1013796 1055948 1055970 1083406 1119159 1135254 1139713 1143394 1155638 1168020 1176514 1180616 1184655 1184663 1184758 1193047 1239477 2036261 2041080 2083256 2109330 2275927
moead,178_r1e-05,1,0,100,2,54239425.861325,57735.653625,0.000000,1.000000,22446 40448 60785 88380 200895 264692 342720 356017 559981 560285 639942 651005 930373 953486 1049558 1193047 1239477 1315427 2036261 2036481 2266726 2270187 2275028
moead,178_r1e-05,1,1,100,2,48332979.182371,44978.099876,0.111111,0.888889,1052122 1055948 1055970 1083406 1091251 1115130 1119159 1131288 1135254 1139713 1143394 1155638 1159639 1168020 1176514 1184655 1184758 1193047 2004706 2036261 2057152 2270187 2275028
moead,178_r1e-05,1,2,100,2,48287318.712560,44029.271341,0.222222,0.777778,1052122 1055948 1055970 1067672 1083406 1091251 1115130 1119159 1131288 1135254 1139713 1143394 1155638 1159639 1168020 1180616 1184655 1184663 1184758 1193047 2046714 2270187 2275028
moead,178_r1e-05,1,3,100,2,48264318.710851,43782.758827,0.333333,0.666667,1052122 1055948 1055970 1067672 1083406 1091251 1115130 1119159 1119386 1131288 1135254 1139713 1143394 1155638 1159639 1168020 1176514 1184655 1184663 1184758 1193047 2270187 2275028
moead,178_r1e-05,1,4,100,2,48243965.842121,43211.645780,0.444444,0.555556,1055948 1055970 1056033 1067672 1083406 1091251 1115130 1119159 1119386 1131288 1135254 1143394 1155638 1159639 1168020 1176514 1184655 1184663 1184758 1193047 2270187 2275028 2275043
moead,178_r1e-05,1,5,100,2,48243965.842121,43211.645780,0.555556,0.444444,1055948 1055970 1056033 1067672 1083406 1091251 1115130 1119159 1119386 1131288 1135254 1143394 1155638 1159639 1168020 1176514 1184655 1184663 1184758 1193047 2270187 2275028 2275043
moead,178_r1e-05,1,6,100,2,48243965.842121,43211.645780,0.666667,0.333333,1055948 1055970 1056033 1067672 1083406 1091251 1115130 1119159 1119386 1131288 1135254 1143394 1155638 1159639 1168020 1176514 1184655 1184663 1184758 1193047 2270187 2275028 2275043
moead,178_r1e-05,1,7,100,2,48243965.842121,43211.645780,0.777778,0.222222,1055948 1055970 1056033 1067672 1083406 1091251 1115130 1119159 1119386 1131288 1135254 1143394 1155638 1159639 1168020 1176514 1184655 1184663 1184758 1193047 2270187 2275028 2275043
moead,178_r1e-05,1,8,100,2,48239957.727801,43193.394534,0.888889,0.111111,1055948 1055970 1056033 1067672 1083406 1091251 1115130 1119159 1119386 1131288 1135254 1143394 1159639 1163962 1168020 1176514 1184655 1184663 1184758 1193047 2270187 2275028 2275043
moead,178_r1e-05,1,9,100,2,48239957.727801,43193.394534,1.000000,0.000000,1055948 1055970 1056033 1067672 1083406 1091251 1115130 1119159 1119386 1131288 1135254 1143394 1159639 1163962 1168020 1176514 1184655 1184663 1184758 1193047 2270187 2275028 2275043
moead,178_r1e-05,1,0,150,3,54605131.703590,58423.354645,0.000000,1.000000,22446 37638 40448 60785 200895 264692 284504 342720 356017 559981 560285 639942 651005 953486 1049558 1176514 1665046 1983302 2021509 2036481 2041080 2266726 2270187
moead,178_r1e-05,1,1,150,3,48224490.645626,45026.888367,0.111111,0.888889,1052122 1055948 1055970 1067672 1083406 1091251 1115130 1119386 1131288 1131335 1135254 1139347 1143616 1155638 1159639 1168020 1176514 1184663 1193047 2270187 2273020 2273148 2275043
moead,178_r1e-05,1,2,150,3,48177425.141441,44098.892472,0.222222,0.777778,1052122 1055948 1055970 1067672 1083406 1091251 1115130 1119159 1119386 1131288 1131335 1135254 1139347 1143616 1155638 1159639 1168020 1176514 1184663 1193047 2270187 2273020 2275043
moead,178_r1e-05,1,3,150,3,48143371.846796,43648.399217,0.333333,0.666667,1052122 1055948 1067672 1083406 1091251 1115130 1119159 1119386 1127246 1131288 1131335 1135254 1139347 1143394 1143616 1155638 1159639 1176514 1184663 1193047 2270187 2273020 2275043
moead,178_r1e-05,1,4,150,3,48143371.846796,43648.399217,0.444444,0.555556,1052122 1055948 1067672 1083406 1091251 1115130 1119159 1119386 1127246 1131288 1131335 1135254 1139347 1143394 1143616 1155638 1159639 1176514 1184663 1193047 2270187 2273020 2275043
moead,178_r1e-05,1,5,150,3,48143371.846796,43648.399217,0.555556,0.444444,1052122 1055948 1067672 1083406 1091251 1115130 1119159 1119386 1127246 1131288 1131335 1135254 1139347 1143394 1143616 1155638 1159639 1176514 1184663 1193047 2270187 2273020 2275043
moead,178_r1e-05,1,6,150,3,48138529.602072,42873.836721,0.666667,0.333333,1055948 1055970 1056033 1067672 1083406 1091251 1115130 1119159 1127476 1131288 1131335 1135254 1139347 1143394 1143519 1143616 1155638 1168020 1172425 1184663 1193047 2273020 2275043
moead,178_r1e-05,1,7,150,3,48132947.623963,42060.746053,0.777778,0.222222,1055948 1055970 1056033 1067672 1083406 1091251 1115130 1119159 1119386 1131288 1131335 1135254 1139347 1143394 1143519 1143616 1155638 1168020 1172425 1184663 1193047 2273020 2275043
moead,178_r1e-05,1,8,150,3,48132947.623963,42060.746053,0.888889,0.111111,1055948 1055970 1056033 1067672 1083406 1091251 1115130 1119159 1119386 1131288 1131335 1135254 1139347 1143394 1143519 1143616 1155638 1168020 1172425 1184663 1193047 2273020 2275043
moead,178_r1e-05,1,9,150,3,48132947.623963,42060.746053,1.000000,0.000000,1055948 1055970 1056033 1067672 1083406 1091251 1115130 1119159 1119386 1131288 1131335 1135254 1139347 1143394 1143519 1143616 1155638 1168020 1172425 1184663 1193047 2273020 2275043
moead,178_r1e-05,1,0,200,4,55227265.988958,58769.001160,0.000000,1.000000,22446 37638 40448 60785 200895 221948 264692 342720 356017 526029 560285 651005 806487 944802 953486 1024786 1049558 1665046 1983302 2036481 2041080 2266726 2270187
moead,178_r1e-05,1,1,200,4,48077877.426080,44597.397509,0.111111,0.888889,1052122 1055948 1083406 1091251 1115130 1119159 1119386 1127246 1131288 1131292 1131335 1131339 1135254 1139347 1143394 1143616 1147731 1155638 1159639 2270187 2271569 2273020 2274229
moead,178_r1e-05,1,2,200,4,48020592.907389,43333.227649,0.222222,0.777778,1052122 1067610 1079450 1083406 1091251 1115130 1119159 1119386 1127246 1127393 1131288 1131292 1131335 1131339 1135254 1139347 1143394 1143662 1147731 1155638 2270187 2273020 2274229
moead,178_r1e-05,1,3,200,4,47990862.453910,43314.633888,0.333333,0.666667,1067610 1083324 1083406 1091251 1115130 1119159 1119386 1127246 1127393 1131288 1131292 1131335 1131339 1131458 1135254 1139347 1143394 1143616 1147731 1155638 2270187 2273020 2274229
moead,178_r1e-05,1,4,200,4,47990862.453910,43314.633888,0.444444,0.555556,1067610 1083324 1083406 1091251 1115130 1119159 1119386 1127246 1127393 1131288 1131292 1131335 1131339 1131458 1135254 1139347 1143394 1143616 1147731 1155638 2270187 2273020 2274229
moead,178_r1e-05,1,5,200,4,47979762.753049,42354.783596,0.555556,0.444444,1067610 1071542 1083324 1083406 1091251 1115130 1119159 1119386 1127246 1127393 1131288 1131292 1131335 1131339 1131458 1135254 1139347 1143394 1143616 1147731 1155638 2270187 2274229
