Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 300 | GridSize: 13
Generation 2 | Revalues: 518 | GridSize: 15
Generation 3 | Revalues: 724 | GridSize: 17
Generation 4 | Revalues: 948 | GridSize: 22
Generation 5 | Revalues: 1154 | GridSize: 24
Generation 6 | Revalues: 1342 | GridSize: 32
Generation 7 | Revalues: 1528 | GridSize: 23
Generation 8 | Revalues: 1714 | GridSize: 24
Generation 9 | Revalues: 1890 | GridSize: 25
Generation 10 | Revalues: 2080 | GridSize: 27
Generation 11 | Revalues: 2308 | GridSize: 34
Generation 12 | Revalues: 2532 | GridSize: 35
Generation 13 | Revalues: 2730 | GridSize: 39
Generation 14 | Revalues: 2918 | GridSize: 40
Generation 15 | Revalues: 3118 | GridSize: 42
Generation 16 | Revalues: 3306 | GridSize: 45
Generation 17 | Revalues: 3500 | GridSize: 51
Generation 18 | Revalues: 3700 | GridSize: 55
Generation 19 | Revalues: 3910 | GridSize: 54
Generation 20 | Revalues: 4118 | GridSize: 53
Generation 21 | Revalues: 4322 | GridSize: 56
Generation 22 | Revalues: 4522 | GridSize: 58
Generation 23 | Revalues: 4704 | GridSize: 55
Generation 24 | Revalues: 4904 | GridSize: 55
Generation 25 | Revalues: 5114 | GridSize: 52
Generation 26 | Revalues: 5312 | GridSize: 54
Generation 27 | Revalues: 5526 | GridSize: 49
Generation 28 | Revalues: 5726 | GridSize: 52
Generation 29 | Revalues: 5914 | GridSize: 50
Generation 30 | Revalues: 6130 | GridSize: 58
Generation 31 | Revalues: 6318 | GridSize: 52
Generation 32 | Revalues: 6534 | GridSize: 45
Generation 33 | Revalues: 6722 | GridSize: 52
Generation 34 | Revalues: 6912 | GridSize: 53
Generation 35 | Revalues: 7086 | GridSize: 57
Generation 36 | Revalues: 7288 | GridSize: 63
Generation 37 | Revalues: 7476 | GridSize: 69
Generation 38 | Revalues: 7658 | GridSize: 67
Generation 39 | Revalues: 7826 | GridSize: 62
Generation 40 | Revalues: 8010 | GridSize: 64
Generation 41 | Revalues: 8194 | GridSize: 66
Generation 42 | Revalues: 8390 | GridSize: 68
Generation 43 | Revalues: 8592 | GridSize: 68
Generation 44 | Revalues: 8802 | GridSize: 74
Generation 45 | Revalues: 9006 | GridSize: 82
Generation 46 | Revalues: 9192 | GridSize: 85
Generation 47 | Revalues: 9400 | GridSize: 86
Generation 48 | Revalues: 9566 | GridSize: 89
Generation 49 | Revalues: 9786 | GridSize: 96
Generation 50 | Revalues: 9986 | GridSize: 106
Generation 51 | Revalues: 10176 | GridSize: 97
Generation 52 | Revalues: 10374 | GridSize: 100
Generation 53 | Revalues: 10574 | GridSize: 98
Generation 54 | Revalues: 10798 | GridSize: 98
Generation 55 | Revalues: 10978 | GridSize: 92
Generation 56 | Revalues: 11168 | GridSize: 92
Generation 57 | Revalues: 11364 | GridSize: 101
Generation 58 | Revalues: 11586 | GridSize: 98
Generation 59 | Revalues: 11788 | GridSize: 100
Generation 60 | Revalues: 11982 | GridSize: 99
Generation 61 | Revalues: 12178 | GridSize: 96
Generation 62 | Revalues: 12384 | GridSize: 99
Generation 63 | Revalues: 12590 | GridSize: 96
Generation 64 | Revalues: 12766 | GridSize: 96
Generation 65 | Revalues: 12952 | GridSize: 101
Generation 66 | Revalues: 13174 | GridSize: 97
Generation 67 | Revalues: 13372 | GridSize: 100
Generation 68 | Revalues: 13568 | GridSize: 95
Generation 69 | Revalues: 13760 | GridSize: 91
Generation 70 | Revalues: 13978 | GridSize: 85
Generation 71 | Revalues: 14194 | GridSize: 90
Generation 72 | Revalues: 14400 | GridSize: 92
Generation 73 | Revalues: 14624 | GridSize: 96
Generation 74 | Revalues: 14822 | GridSize: 104
Generation 75 | Revalues: 15006 | GridSize: 109
Generation 76 | Revalues: 15206 | GridSize: 109
Generation 77 | Revalues: 15400 | GridSize: 105
Generation 78 | Revalues: 15608 | GridSize: 103
Generation 79 | Revalues: 15816 | GridSize: 101
Generation 80 | Revalues: 16012 | GridSize: 97
Generation 81 | Revalues: 16212 | GridSize: 99
Generation 82 | Revalues: 16396 | GridSize: 101
Generation 83 | Revalues: 16606 | GridSize: 92
Generation 84 | Revalues: 16798 | GridSize: 86
Generation 85 | Revalues: 17042 | GridSize: 86
Generation 86 | Revalues: 17250 | GridSize: 89
Generation 87 | Revalues: 17464 | GridSize: 99
Generation 88 | Revalues: 17668 | GridSize: 94
Generation 89 | Revalues: 17864 | GridSize: 92
Generation 90 | Revalues: 18058 | GridSize: 88
Generation 91 | Revalues: 18252 | GridSize: 88
Generation 92 | Revalues: 18464 | GridSize: 92
Generation 93 | Revalues: 18668 | GridSize: 87
Generation 94 | Revalues: 18872 | GridSize: 88
Generation 95 | Revalues: 19072 | GridSize: 97
Generation 96 | Revalues: 19280 | GridSize: 103
Generation 97 | Revalues: 19462 | GridSize: 106
Generation 98 | Revalues: 19674 | GridSize: 114
Generation 99 | Revalues: 19890 | GridSize: 116
Generation 100 | Revalues: 20080 | GridSize: 102
Generation 101 | Revalues: 20300 | GridSize: 104
Generation 102 | Revalues: 20466 | GridSize: 98
Generation 103 | Revalues: 20660 | GridSize: 100
Generation 104 | Revalues: 20852 | GridSize: 93
Generation 105 | Revalues: 21076 | GridSize: 98
Generation 106 | Revalues: 21280 | GridSize: 103
Generation 107 | Revalues: 21492 | GridSize: 108
Generation 108 | Revalues: 21680 | GridSize: 112
Generation 109 | Revalues: 21886 | GridSize: 111
Generation 110 | Revalues: 22102 | GridSize: 112
Generation 111 | Revalues: 22282 | GridSize: 113
Generation 112 | Revalues: 22460 | GridSize: 116
Generation 113 | Revalues: 22670 | GridSize: 101
Generation 114 | Revalues: 22894 | GridSize: 101
Generation 115 | Revalues: 23100 | GridSize: 102
Generation 116 | Revalues: 23304 | GridSize: 100
Generation 117 | Revalues: 23518 | GridSize: 90
Generation 118 | Revalues: 23716 | GridSize: 91
Generation 119 | Revalues: 23912 | GridSize: 93
Generation 120 | Revalues: 24104 | GridSize: 97
Generation 121 | Revalues: 24316 | GridSize: 104
Generation 122 | Revalues: 24524 | GridSize: 109
Generation 123 | Revalues: 24730 | GridSize: 118
Generation 124 | Revalues: 24940 | GridSize: 112
Generation 125 | Revalues: 25138 | GridSize: 110
Generation 126 | Revalues: 25368 | GridSize: 116
Generation 127 | Revalues: 25564 | GridSize: 118
Generation 128 | Revalues: 25760 | GridSize: 112
Generation 129 | Revalues: 25982 | GridSize: 113
Generation 130 | Revalues: 26168 | GridSize: 114
Generation 131 | Revalues: 26400 | GridSize: 116
Generation 132 | Revalues: 26620 | GridSize: 111
Generation 133 | Revalues: 26842 | GridSize: 119
Generation 134 | Revalues: 27044 | GridSize: 115
Generation 135 | Revalues: 27242 | GridSize: 118
Generation 136 | Revalues: 27452 | GridSize: 107
Generation 137 | Revalues: 27656 | GridSize: 116
Generation 138 | Revalues: 27876 | GridSize: 124
Generation 139 | Revalues: 28080 | GridSize: 124
Generation 140 | Revalues: 28284 | GridSize: 124
Generation 141 | Revalues: 28474 | GridSize: 117
Generation 142 | Revalues: 28670 | GridSize: 122
Generation 143 | Revalues: 28858 | GridSize: 124
Generation 144 | Revalues: 29044 | GridSize: 132
Generation 145 | Revalues: 29224 | GridSize: 130
Generation 146 | Revalues: 29412 | GridSize: 134
Generation 147 | Revalues: 29620 | GridSize: 134
Generation 148 | Revalues: 29828 | GridSize: 134
Generation 149 | Revalues: 30028 | GridSize: 131
Generation 150 | Revalues: 30230 | GridSize: 130
Generation 151 | Revalues: 30442 | GridSize: 133
Generation 152 | Revalues: 30636 | GridSize: 138
Generation 153 | Revalues: 30840 | GridSize: 130
Generation 154 | Revalues: 31068 | GridSize: 127
Generation 155 | Revalues: 31292 | GridSize: 130
Generation 156 | Revalues: 31498 | GridSize: 130
Generation 157 | Revalues: 31704 | GridSize: 122
Generation 158 | Revalues: 31898 | GridSize: 123
Generation 159 | Revalues: 32110 | GridSize: 115
Generation 160 | Revalues: 32314 | GridSize: 120
Generation 161 | Revalues: 32530 | GridSize: 123
Generation 162 | Revalues: 32738 | GridSize: 133
Generation 163 | Revalues: 32954 | GridSize: 134
Generation 164 | Revalues: 33140 | GridSize: 139
Generation 165 | Revalues: 33332 | GridSize: 139
Generation 166 | Revalues: 33538 | GridSize: 142
Generation 167 | Revalues: 33742 | GridSize: 139
Generation 168 | Revalues: 33930 | GridSize: 139
Generation 169 | Revalues: 34144 | GridSize: 134
Generation 170 | Revalues: 34354 | GridSize: 135
Generation 171 | Revalues: 34584 | GridSize: 136
Generation 172 | Revalues: 34792 | GridSize: 133
Generation 173 | Revalues: 34994 | GridSize: 137
Generation 174 | Revalues: 35198 | GridSize: 136
Generation 175 | Revalues: 35386 | GridSize: 136
Generation 176 | Revalues: 35574 | GridSize: 136
Generation 177 | Revalues: 35786 | GridSize: 137
Generation 178 | Revalues: 35980 | GridSize: 142
Generation 179 | Revalues: 36208 | GridSize: 145
Generation 180 | Revalues: 36426 | GridSize: 152
Generation 181 | Revalues: 36628 | GridSize: 146
Generation 182 | Revalues: 36828 | GridSize: 145
Generation 183 | Revalues: 37046 | GridSize: 139
Generation 184 | Revalues: 37252 | GridSize: 137
Generation 185 | Revalues: 37466 | GridSize: 137
Generation 186 | Revalues: 37670 | GridSize: 139
Generation 187 | Revalues: 37888 | GridSize: 145
Generation 188 | Revalues: 38086 | GridSize: 148
Generation 189 | Revalues: 38294 | GridSize: 148
Generation 190 | Revalues: 38494 | GridSize: 147
Generation 191 | Revalues: 38686 | GridSize: 149
Generation 192 | Revalues: 38900 | GridSize: 156
Generation 193 | Revalues: 39130 | GridSize: 157
Generation 194 | Revalues: 39334 | GridSize: 156
Generation 195 | Revalues: 39522 | GridSize: 157
Generation 196 | Revalues: 39712 | GridSize: 153
Generation 197 | Revalues: 39908 | GridSize: 156
Generation 198 | Revalues: 40104 | GridSize: 158
Generation 199 | Revalues: 40310 | GridSize: 155
Generation 200 | Revalues: 40516 | GridSize: 156
Generation 201 | Revalues: 40742 | GridSize: 155
Generation 202 | Revalues: 40948 | GridSize: 158
Generation 203 | Revalues: 41140 | GridSize: 160
Generation 204 | Revalues: 41348 | GridSize: 163
Generation 205 | Revalues: 41550 | GridSize: 161
Generation 206 | Revalues: 41784 | GridSize: 161
Generation 207 | Revalues: 41990 | GridSize: 151
Generation 208 | Revalues: 42222 | GridSize: 156
Generation 209 | Revalues: 42428 | GridSize: 153
Generation 210 | Revalues: 42632 | GridSize: 158
Generation 211 | Revalues: 42824 | GridSize: 158
Generation 212 | Revalues: 43024 | GridSize: 161
Generation 213 | Revalues: 43216 | GridSize: 167
Generation 214 | Revalues: 43436 | GridSize: 167
Generation 215 | Revalues: 43616 | GridSize: 166
Generation 216 | Revalues: 43804 | GridSize: 166
Generation 217 | Revalues: 44002 | GridSize: 171
Generation 218 | Revalues: 44210 | GridSize: 172
Generation 219 | Revalues: 44414 | GridSize: 176
Generation 220 | Revalues: 44624 | GridSize: 166
Generation 221 | Revalues: 44810 | GridSize: 170
Generation 222 | Revalues: 45024 | GridSize: 172
Generation 223 | Revalues: 45238 | GridSize: 163
Generation 224 | Revalues: 45430 | GridSize: 163
Generation 225 | Revalues: 45630 | GridSize: 165
Generation 226 | Revalues: 45824 | GridSize: 164
Generation 227 | Revalues: 46052 | GridSize: 167
Generation 228 | Revalues: 46272 | GridSize: 163
Generation 229 | Revalues: 46458 | GridSize: 164
Generation 230 | Revalues: 46668 | GridSize: 169
Generation 231 | Revalues: 46862 | GridSize: 172
Generation 232 | Revalues: 47062 | GridSize: 176
Generation 233 | Revalues: 47278 | GridSize: 177
Generation 234 | Revalues: 47484 | GridSize: 177
Generation 235 | Revalues: 47678 | GridSize: 184
Generation 236 | Revalues: 47860 | GridSize: 186
Generation 237 | Revalues: 48052 | GridSize: 190
Generation 238 | Revalues: 48254 | GridSize: 185
Generation 239 | Revalues: 48430 | GridSize: 192
Generation 240 | Revalues: 48622 | GridSize: 186
Generation 241 | Revalues: 48830 | GridSize: 184
Generation 242 | Revalues: 49018 | GridSize: 191
Generation 243 | Revalues: 49220 | GridSize: 188
Generation 244 | Revalues: 49422 | GridSize: 190
Generation 245 | Revalues: 49640 | GridSize: 194
Generation 246 | Revalues: 49826 | GridSize: 198
Generation 247 | Revalues: 50034 | GridSize: 199
Generation 248 | Revalues: 50232 | GridSize: 201
Generation 249 | Revalues: 50436 | GridSize: 206
Generation 250 | Revalues: 50638 | GridSize: 207
