Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 320 | GridSize: 8
Generation 2 | Revalues: 550 | GridSize: 12
Generation 3 | Revalues: 820 | GridSize: 5
Generation 4 | Revalues: 1030 | GridSize: 9
Generation 5 | Revalues: 1256 | GridSize: 7
Generation 6 | Revalues: 1486 | GridSize: 5
Generation 7 | Revalues: 1688 | GridSize: 6
Generation 8 | Revalues: 1906 | GridSize: 10
Generation 9 | Revalues: 2132 | GridSize: 7
Generation 10 | Revalues: 2340 | GridSize: 8
Generation 11 | Revalues: 2548 | GridSize: 11
Generation 12 | Revalues: 2792 | GridSize: 12
Generation 13 | Revalues: 3022 | GridSize: 12
Generation 14 | Revalues: 3258 | GridSize: 10
Generation 15 | Revalues: 3462 | GridSize: 11
Generation 16 | Revalues: 3674 | GridSize: 10
Generation 17 | Revalues: 3880 | GridSize: 8
Generation 18 | Revalues: 4106 | GridSize: 12
Generation 19 | Revalues: 4344 | GridSize: 7
Generation 20 | Revalues: 4582 | GridSize: 11
Generation 21 | Revalues: 4814 | GridSize: 10
Generation 22 | Revalues: 5032 | GridSize: 10
Generation 23 | Revalues: 5248 | GridSize: 12
Generation 24 | Revalues: 5460 | GridSize: 13
Generation 25 | Revalues: 5678 | GridSize: 6
Generation 26 | Revalues: 5888 | GridSize: 10
Generation 27 | Revalues: 6126 | GridSize: 9
Generation 28 | Revalues: 6298 | GridSize: 4
Generation 29 | Revalues: 6524 | GridSize: 5
Generation 30 | Revalues: 6738 | GridSize: 7
Generation 31 | Revalues: 6968 | GridSize: 8
Generation 32 | Revalues: 7206 | GridSize: 15
Generation 33 | Revalues: 7430 | GridSize: 13
Generation 34 | Revalues: 7668 | GridSize: 14
Generation 35 | Revalues: 7880 | GridSize: 13
Generation 36 | Revalues: 8112 | GridSize: 17
Generation 37 | Revalues: 8348 | GridSize: 18
Generation 38 | Revalues: 8588 | GridSize: 16
Generation 39 | Revalues: 8802 | GridSize: 21
Generation 40 | Revalues: 9036 | GridSize: 18
Generation 41 | Revalues: 9256 | GridSize: 14
Generation 42 | Revalues: 9476 | GridSize: 16
Generation 43 | Revalues: 9704 | GridSize: 10
Generation 44 | Revalues: 9910 | GridSize: 13
Generation 45 | Revalues: 10132 | GridSize: 14
Generation 46 | Revalues: 10382 | GridSize: 8
Generation 47 | Revalues: 10602 | GridSize: 12
Generation 48 | Revalues: 10826 | GridSize: 15
Generation 49 | Revalues: 11052 | GridSize: 17
Generation 50 | Revalues: 11262 | GridSize: 19
Generation 51 | Revalues: 11490 | GridSize: 17
Generation 52 | Revalues: 11704 | GridSize: 16
Generation 53 | Revalues: 11912 | GridSize: 20
Generation 54 | Revalues: 12156 | GridSize: 21
Generation 55 | Revalues: 12338 | GridSize: 23
Generation 56 | Revalues: 12556 | GridSize: 15
Generation 57 | Revalues: 12778 | GridSize: 16
Generation 58 | Revalues: 12998 | GridSize: 21
Generation 59 | Revalues: 13204 | GridSize: 20
Generation 60 | Revalues: 13434 | GridSize: 21
Generation 61 | Revalues: 13660 | GridSize: 22
Generation 62 | Revalues: 13906 | GridSize: 17
Generation 63 | Revalues: 14144 | GridSize: 19
Generation 64 | Revalues: 14352 | GridSize: 20
Generation 65 | Revalues: 14594 | GridSize: 17
Generation 66 | Revalues: 14838 | GridSize: 17
Generation 67 | Revalues: 15050 | GridSize: 18
Generation 68 | Revalues: 15284 | GridSize: 20
Generation 69 | Revalues: 15510 | GridSize: 17
Generation 70 | Revalues: 15742 | GridSize: 16
Generation 71 | Revalues: 15976 | GridSize: 14
Generation 72 | Revalues: 16178 | GridSize: 15
Generation 73 | Revalues: 16386 | GridSize: 18
Generation 74 | Revalues: 16614 | GridSize: 18
Generation 75 | Revalues: 16838 | GridSize: 18
Generation 76 | Revalues: 17050 | GridSize: 18
