Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 292 | GridSize: 8
Generation 2 | Revalues: 492 | GridSize: 15
Generation 3 | Revalues: 678 | GridSize: 8
Generation 4 | Revalues: 868 | GridSize: 13
Generation 5 | Revalues: 1052 | GridSize: 7
Generation 6 | Revalues: 1236 | GridSize: 14
Generation 7 | Revalues: 1474 | GridSize: 13
Generation 8 | Revalues: 1664 | GridSize: 14
Generation 9 | Revalues: 1860 | GridSize: 16
Generation 10 | Revalues: 2074 | GridSize: 17
Generation 11 | Revalues: 2304 | GridSize: 19
Generation 12 | Revalues: 2510 | GridSize: 23
Generation 13 | Revalues: 2720 | GridSize: 23
Generation 14 | Revalues: 2932 | GridSize: 24
Generation 15 | Revalues: 3150 | GridSize: 30
Generation 16 | Revalues: 3358 | GridSize: 31
Generation 17 | Revalues: 3550 | GridSize: 33
Generation 18 | Revalues: 3772 | GridSize: 31
Generation 19 | Revalues: 3984 | GridSize: 31
Generation 20 | Revalues: 4210 | GridSize: 33
Generation 21 | Revalues: 4406 | GridSize: 36
Generation 22 | Revalues: 4606 | GridSize: 38
Generation 23 | Revalues: 4806 | GridSize: 40
Generation 24 | Revalues: 4996 | GridSize: 40
Generation 25 | Revalues: 5204 | GridSize: 38
Generation 26 | Revalues: 5384 | GridSize: 40
Generation 27 | Revalues: 5610 | GridSize: 39
Generation 28 | Revalues: 5796 | GridSize: 36
Generation 29 | Revalues: 5994 | GridSize: 43
Generation 30 | Revalues: 6196 | GridSize: 43
Generation 31 | Revalues: 6424 | GridSize: 43
Generation 32 | Revalues: 6626 | GridSize: 46
Generation 33 | Revalues: 6828 | GridSize: 47
Generation 34 | Revalues: 7010 | GridSize: 47
Generation 35 | Revalues: 7218 | GridSize: 47
Generation 36 | Revalues: 7410 | GridSize: 46
Generation 37 | Revalues: 7588 | GridSize: 48
Generation 38 | Revalues: 7780 | GridSize: 48
Generation 39 | Revalues: 7960 | GridSize: 48
Generation 40 | Revalues: 8176 | GridSize: 49
Generation 41 | Revalues: 8388 | GridSize: 45
Generation 42 | Revalues: 8606 | GridSize: 46
Generation 43 | Revalues: 8828 | GridSize: 49
Generation 44 | Revalues: 9028 | GridSize: 49
Generation 45 | Revalues: 9228 | GridSize: 49
Generation 46 | Revalues: 9434 | GridSize: 43
Generation 47 | Revalues: 9652 | GridSize: 44
Generation 48 | Revalues: 9824 | GridSize: 42
Generation 49 | Revalues: 10042 | GridSize: 40
Generation 50 | Revalues: 10234 | GridSize: 42
Generation 51 | Revalues: 10418 | GridSize: 43
Generation 52 | Revalues: 10614 | GridSize: 43
Generation 53 | Revalues: 10814 | GridSize: 44
Generation 54 | Revalues: 11012 | GridSize: 45
Generation 55 | Revalues: 11242 | GridSize: 45
Generation 56 | Revalues: 11430 | GridSize: 47
Generation 57 | Revalues: 11648 | GridSize: 47
Generation 58 | Revalues: 11842 | GridSize: 46
Generation 59 | Revalues: 12036 | GridSize: 47
Generation 60 | Revalues: 12236 | GridSize: 47
Generation 61 | Revalues: 12448 | GridSize: 49
Generation 62 | Revalues: 12632 | GridSize: 50
Generation 63 | Revalues: 12848 | GridSize: 51
Generation 64 | Revalues: 13040 | GridSize: 54
Generation 65 | Revalues: 13242 | GridSize: 52
Generation 66 | Revalues: 13424 | GridSize: 52
Generation 67 | Revalues: 13642 | GridSize: 47
Generation 68 | Revalues: 13854 | GridSize: 46
Generation 69 | Revalues: 14046 | GridSize: 45
Generation 70 | Revalues: 14242 | GridSize: 46
Generation 71 | Revalues: 14424 | GridSize: 44
Generation 72 | Revalues: 14642 | GridSize: 45
Generation 73 | Revalues: 14850 | GridSize: 47
Generation 74 | Revalues: 15042 | GridSize: 45
Generation 75 | Revalues: 15262 | GridSize: 46
Generation 76 | Revalues: 15454 | GridSize: 45
Generation 77 | Revalues: 15646 | GridSize: 45
Generation 78 | Revalues: 15836 | GridSize: 46
Generation 79 | Revalues: 16038 | GridSize: 45
Generation 80 | Revalues: 16242 | GridSize: 42
Generation 81 | Revalues: 16424 | GridSize: 40
Generation 82 | Revalues: 16620 | GridSize: 42
Generation 83 | Revalues: 16828 | GridSize: 43
Generation 84 | Revalues: 17026 | GridSize: 42
Generation 85 | Revalues: 17244 | GridSize: 42
Generation 86 | Revalues: 17448 | GridSize: 41
Generation 87 | Revalues: 17650 | GridSize: 46
Generation 88 | Revalues: 17840 | GridSize: 46
Generation 89 | Revalues: 18030 | GridSize: 47
Generation 90 | Revalues: 18228 | GridSize: 49
Generation 91 | Revalues: 18424 | GridSize: 47
Generation 92 | Revalues: 18628 | GridSize: 47
Generation 93 | Revalues: 18830 | GridSize: 47
Generation 94 | Revalues: 19012 | GridSize: 48
Generation 95 | Revalues: 19210 | GridSize: 49
Generation 96 | Revalues: 19438 | GridSize: 50
Generation 97 | Revalues: 19624 | GridSize: 53
Generation 98 | Revalues: 19822 | GridSize: 58
Generation 99 | Revalues: 19982 | GridSize: 55
Generation 100 | Revalues: 20174 | GridSize: 54
Generation 101 | Revalues: 20362 | GridSize: 54
Generation 102 | Revalues: 20574 | GridSize: 56
Generation 103 | Revalues: 20790 | GridSize: 51
Generation 104 | Revalues: 20996 | GridSize: 49
Generation 105 | Revalues: 21214 | GridSize: 48
Generation 106 | Revalues: 21440 | GridSize: 50
Generation 107 | Revalues: 21636 | GridSize: 51
Generation 108 | Revalues: 21834 | GridSize: 51
Generation 109 | Revalues: 22016 | GridSize: 52
Generation 110 | Revalues: 22234 | GridSize: 52
Generation 111 | Revalues: 22448 | GridSize: 53
Generation 112 | Revalues: 22672 | GridSize: 53
Generation 113 | Revalues: 22854 | GridSize: 53
Generation 114 | Revalues: 23052 | GridSize: 53
Generation 115 | Revalues: 23240 | GridSize: 51
Generation 116 | Revalues: 23440 | GridSize: 48
Generation 117 | Revalues: 23636 | GridSize: 51
Generation 118 | Revalues: 23826 | GridSize: 51
Generation 119 | Revalues: 24038 | GridSize: 45
Generation 120 | Revalues: 24226 | GridSize: 46
Generation 121 | Revalues: 24428 | GridSize: 47
Generation 122 | Revalues: 24620 | GridSize: 46
Generation 123 | Revalues: 24812 | GridSize: 47
Generation 124 | Revalues: 25020 | GridSize: 47
Generation 125 | Revalues: 25220 | GridSize: 47
Generation 126 | Revalues: 25412 | GridSize: 48
