Generation 0 | Revalues: 100 | GridSize: 8
Generation 1 | Revalues: 318 | GridSize: 11
Generation 2 | Revalues: 516 | GridSize: 15
Generation 3 | Revalues: 700 | GridSize: 17
Generation 4 | Revalues: 902 | GridSize: 19
Generation 5 | Revalues: 1096 | GridSize: 16
Generation 6 | Revalues: 1302 | GridSize: 20
Generation 7 | Revalues: 1492 | GridSize: 16
Generation 8 | Revalues: 1704 | GridSize: 18
Generation 9 | Revalues: 1920 | GridSize: 16
Generation 10 | Revalues: 2128 | GridSize: 14
Generation 11 | Revalues: 2344 | GridSize: 13
Generation 12 | Revalues: 2520 | GridSize: 17
Generation 13 | Revalues: 2712 | GridSize: 17
Generation 14 | Revalues: 2908 | GridSize: 19
Generation 15 | Revalues: 3102 | GridSize: 14
Generation 16 | Revalues: 3332 | GridSize: 17
Generation 17 | Revalues: 3526 | GridSize: 17
Generation 18 | Revalues: 3720 | GridSize: 17
Generation 19 | Revalues: 3922 | GridSize: 20
Generation 20 | Revalues: 4140 | GridSize: 21
Generation 21 | Revalues: 4340 | GridSize: 22
Generation 22 | Revalues: 4516 | GridSize: 22
Generation 23 | Revalues: 4716 | GridSize: 22
Generation 24 | Revalues: 4888 | GridSize: 18
Generation 25 | Revalues: 5096 | GridSize: 19
Generation 26 | Revalues: 5308 | GridSize: 26
Generation 27 | Revalues: 5506 | GridSize: 23
Generation 28 | Revalues: 5716 | GridSize: 25
Generation 29 | Revalues: 5938 | GridSize: 23
Generation 30 | Revalues: 6138 | GridSize: 28
Generation 31 | Revalues: 6342 | GridSize: 30
Generation 32 | Revalues: 6538 | GridSize: 26
Generation 33 | Revalues: 6762 | GridSize: 29
Generation 34 | Revalues: 6966 | GridSize: 30
Generation 35 | Revalues: 7174 | GridSize: 28
Generation 36 | Revalues: 7366 | GridSize: 31
Generation 37 | Revalues: 7584 | GridSize: 30
Generation 38 | Revalues: 7788 | GridSize: 37
Generation 39 | Revalues: 7980 | GridSize: 33
Generation 40 | Revalues: 8188 | GridSize: 35
Generation 41 | Revalues: 8390 | GridSize: 36
Generation 42 | Revalues: 8588 | GridSize: 29
Generation 43 | Revalues: 8778 | GridSize: 33
Generation 44 | Revalues: 8982 | GridSize: 34
Generation 45 | Revalues: 9176 | GridSize: 33
Generation 46 | Revalues: 9366 | GridSize: 32
Generation 47 | Revalues: 9552 | GridSize: 36
Generation 48 | Revalues: 9740 | GridSize: 34
Generation 49 | Revalues: 9936 | GridSize: 27
Generation 50 | Revalues: 10102 | GridSize: 26
Generation 51 | Revalues: 10312 | GridSize: 20
Generation 52 | Revalues: 10522 | GridSize: 24
Generation 53 | Revalues: 10740 | GridSize: 21
Generation 54 | Revalues: 10942 | GridSize: 21
Generation 55 | Revalues: 11138 | GridSize: 22
Generation 56 | Revalues: 11330 | GridSize: 22
Generation 57 | Revalues: 11506 | GridSize: 23
Generation 58 | Revalues: 11710 | GridSize: 24
Generation 59 | Revalues: 11924 | GridSize: 27
Generation 60 | Revalues: 12138 | GridSize: 27
Generation 61 | Revalues: 12346 | GridSize: 26
Generation 62 | Revalues: 12538 | GridSize: 26
Generation 63 | Revalues: 12750 | GridSize: 26
Generation 64 | Revalues: 12974 | GridSize: 26
Generation 65 | Revalues: 13208 | GridSize: 23
Generation 66 | Revalues: 13418 | GridSize: 26
Generation 67 | Revalues: 13598 | GridSize: 25
Generation 68 | Revalues: 13822 | GridSize: 26
Generation 69 | Revalues: 14002 | GridSize: 27
Generation 70 | Revalues: 14196 | GridSize: 29
Generation 71 | Revalues: 14394 | GridSize: 27
Generation 72 | Revalues: 14578 | GridSize: 26
Generation 73 | Revalues: 14788 | GridSize: 23
Generation 74 | Revalues: 14976 | GridSize: 25
Generation 75 | Revalues: 15192 | GridSize: 25
Generation 76 | Revalues: 15396 | GridSize: 26
Generation 77 | Revalues: 15598 | GridSize: 26
Generation 78 | Revalues: 15788 | GridSize: 26
Generation 79 | Revalues: 15976 | GridSize: 25
Generation 80 | Revalues: 16152 | GridSize: 27
Generation 81 | Revalues: 16348 | GridSize: 27
Generation 82 | Revalues: 16570 | GridSize: 25
Generation 83 | Revalues: 16768 | GridSize: 25
Generation 84 | Revalues: 16984 | GridSize: 28
Generation 85 | Revalues: 17162 | GridSize: 25
Generation 86 | Revalues: 17354 | GridSize: 24
Generation 87 | Revalues: 17566 | GridSize: 24
Generation 88 | Revalues: 17784 | GridSize: 25
Generation 89 | Revalues: 18008 | GridSize: 24
Generation 90 | Revalues: 18202 | GridSize: 26
Generation 91 | Revalues: 18394 | GridSize: 25
