Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 312 | GridSize: 2
Generation 2 | Revalues: 554 | GridSize: 2
Generation 3 | Revalues: 768 | GridSize: 1
Generation 4 | Revalues: 980 | GridSize: 1
Generation 5 | Revalues: 1214 | GridSize: 1
Generation 6 | Revalues: 1436 | GridSize: 1
Generation 7 | Revalues: 1660 | GridSize: 1
Generation 8 | Revalues: 1872 | GridSize: 1
Generation 9 | Revalues: 2106 | GridSize: 1
Generation 10 | Revalues: 2310 | GridSize: 2
Generation 11 | Revalues: 2522 | GridSize: 2
Generation 12 | Revalues: 2756 | GridSize: 2
Generation 13 | Revalues: 2982 | GridSize: 2
Generation 14 | Revalues: 3202 | GridSize: 2
Generation 15 | Revalues: 3430 | GridSize: 2
Generation 16 | Revalues: 3640 | GridSize: 3
Generation 17 | Revalues: 3868 | GridSize: 3
Generation 18 | Revalues: 4092 | GridSize: 3
Generation 19 | Revalues: 4296 | GridSize: 4
Generation 20 | Revalues: 4504 | GridSize: 5
Generation 21 | Revalues: 4696 | GridSize: 5
Generation 22 | Revalues: 4904 | GridSize: 5
Generation 23 | Revalues: 5108 | GridSize: 5
Generation 24 | Revalues: 5320 | GridSize: 5
Generation 25 | Revalues: 5548 | GridSize: 5
Generation 26 | Revalues: 5776 | GridSize: 5
Generation 27 | Revalues: 5992 | GridSize: 5
Generation 28 | Revalues: 6230 | GridSize: 5
Generation 29 | Revalues: 6450 | GridSize: 5
Generation 30 | Revalues: 6692 | GridSize: 4
Generation 31 | Revalues: 6910 | GridSize: 3
Generation 32 | Revalues: 7114 | GridSize: 3
Generation 33 | Revalues: 7338 | GridSize: 3
Generation 34 | Revalues: 7566 | GridSize: 3
Generation 35 | Revalues: 7780 | GridSize: 4
Generation 36 | Revalues: 8018 | GridSize: 4
Generation 37 | Revalues: 8218 | GridSize: 4
Generation 38 | Revalues: 8408 | GridSize: 4
Generation 39 | Revalues: 8630 | GridSize: 4
Generation 40 | Revalues: 8848 | GridSize: 4
Generation 41 | Revalues: 9052 | GridSize: 4
Generation 42 | Revalues: 9278 | GridSize: 2
Generation 43 | Revalues: 9490 | GridSize: 2
Generation 44 | Revalues: 9702 | GridSize: 2
Generation 45 | Revalues: 9932 | GridSize: 2
Generation 46 | Revalues: 10134 | GridSize: 2
Generation 47 | Revalues: 10384 | GridSize: 2
Generation 48 | Revalues: 10626 | GridSize: 2
Generation 49 | Revalues: 10812 | GridSize: 2
Generation 50 | Revalues: 11026 | GridSize: 2
Generation 51 | Revalues: 11276 | GridSize: 2
Generation 52 | Revalues: 11494 | GridSize: 2
Generation 53 | Revalues: 11700 | GridSize: 2
Generation 54 | Revalues: 11948 | GridSize: 2
