Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 304 | GridSize: 6
Generation 2 | Revalues: 526 | GridSize: 4
Generation 3 | Revalues: 740 | GridSize: 8
Generation 4 | Revalues: 958 | GridSize: 8
Generation 5 | Revalues: 1192 | GridSize: 12
Generation 6 | Revalues: 1398 | GridSize: 12
Generation 7 | Revalues: 1592 | GridSize: 13
Generation 8 | Revalues: 1794 | GridSize: 14
Generation 9 | Revalues: 2010 | GridSize: 13
Generation 10 | Revalues: 2218 | GridSize: 16
Generation 11 | Revalues: 2432 | GridSize: 19
Generation 12 | Revalues: 2646 | GridSize: 24
Generation 13 | Revalues: 2824 | GridSize: 25
Generation 14 | Revalues: 3042 | GridSize: 23
Generation 15 | Revalues: 3246 | GridSize: 22
Generation 16 | Revalues: 3458 | GridSize: 27
Generation 17 | Revalues: 3678 | GridSize: 26
Generation 18 | Revalues: 3906 | GridSize: 28
Generation 19 | Revalues: 4108 | GridSize: 22
Generation 20 | Revalues: 4300 | GridSize: 26
Generation 21 | Revalues: 4490 | GridSize: 28
Generation 22 | Revalues: 4670 | GridSize: 32
Generation 23 | Revalues: 4846 | GridSize: 35
Generation 24 | Revalues: 5018 | GridSize: 36
Generation 25 | Revalues: 5206 | GridSize: 38
Generation 26 | Revalues: 5396 | GridSize: 42
Generation 27 | Revalues: 5608 | GridSize: 46
Generation 28 | Revalues: 5808 | GridSize: 42
Generation 29 | Revalues: 6002 | GridSize: 44
Generation 30 | Revalues: 6192 | GridSize: 41
Generation 31 | Revalues: 6366 | GridSize: 42
Generation 32 | Revalues: 6558 | GridSize: 40
Generation 33 | Revalues: 6750 | GridSize: 40
Generation 34 | Revalues: 6948 | GridSize: 40
Generation 35 | Revalues: 7148 | GridSize: 42
Generation 36 | Revalues: 7322 | GridSize: 41
Generation 37 | Revalues: 7532 | GridSize: 43
Generation 38 | Revalues: 7740 | GridSize: 41
Generation 39 | Revalues: 7920 | GridSize: 41
Generation 40 | Revalues: 8100 | GridSize: 40
Generation 41 | Revalues: 8322 | GridSize: 34
Generation 42 | Revalues: 8504 | GridSize: 32
Generation 43 | Revalues: 8722 | GridSize: 34
Generation 44 | Revalues: 8922 | GridSize: 36
Generation 45 | Revalues: 9114 | GridSize: 37
Generation 46 | Revalues: 9312 | GridSize: 40
Generation 47 | Revalues: 9494 | GridSize: 43
Generation 48 | Revalues: 9704 | GridSize: 44
Generation 49 | Revalues: 9918 | GridSize: 45
Generation 50 | Revalues: 10098 | GridSize: 47
Generation 51 | Revalues: 10282 | GridSize: 48
Generation 52 | Revalues: 10474 | GridSize: 49
Generation 53 | Revalues: 10686 | GridSize: 51
Generation 54 | Revalues: 10860 | GridSize: 51
Generation 55 | Revalues: 11074 | GridSize: 53
Generation 56 | Revalues: 11272 | GridSize: 55
Generation 57 | Revalues: 11476 | GridSize: 54
Generation 58 | Revalues: 11670 | GridSize: 57
Generation 59 | Revalues: 11876 | GridSize: 56
Generation 60 | Revalues: 12064 | GridSize: 52
Generation 61 | Revalues: 12258 | GridSize: 52
Generation 62 | Revalues: 12480 | GridSize: 48
Generation 63 | Revalues: 12690 | GridSize: 52
Generation 64 | Revalues: 12880 | GridSize: 52
Generation 65 | Revalues: 13080 | GridSize: 50
Generation 66 | Revalues: 13282 | GridSize: 50
Generation 67 | Revalues: 13494 | GridSize: 50
Generation 68 | Revalues: 13676 | GridSize: 51
Generation 69 | Revalues: 13884 | GridSize: 51
Generation 70 | Revalues: 14084 | GridSize: 50
Generation 71 | Revalues: 14270 | GridSize: 47
Generation 72 | Revalues: 14468 | GridSize: 47
Generation 73 | Revalues: 14670 | GridSize: 49
Generation 74 | Revalues: 14876 | GridSize: 48
Generation 75 | Revalues: 15060 | GridSize: 48
Generation 76 | Revalues: 15254 | GridSize: 48
Generation 77 | Revalues: 15454 | GridSize: 49
Generation 78 | Revalues: 15618 | GridSize: 51
Generation 79 | Revalues: 15832 | GridSize: 51
Generation 80 | Revalues: 16030 | GridSize: 51
Generation 81 | Revalues: 16226 | GridSize: 52
Generation 82 | Revalues: 16426 | GridSize: 50
Generation 83 | Revalues: 16608 | GridSize: 53
Generation 84 | Revalues: 16806 | GridSize: 53
Generation 85 | Revalues: 17026 | GridSize: 53
Generation 86 | Revalues: 17212 | GridSize: 52
Generation 87 | Revalues: 17424 | GridSize: 50
Generation 88 | Revalues: 17634 | GridSize: 50
Generation 89 | Revalues: 17842 | GridSize: 53
Generation 90 | Revalues: 18054 | GridSize: 54
Generation 91 | Revalues: 18270 | GridSize: 53
Generation 92 | Revalues: 18478 | GridSize: 50
Generation 93 | Revalues: 18676 | GridSize: 50
Generation 94 | Revalues: 18846 | GridSize: 50
Generation 95 | Revalues: 19048 | GridSize: 50
Generation 96 | Revalues: 19232 | GridSize: 50
Generation 97 | Revalues: 19430 | GridSize: 51
Generation 98 | Revalues: 19634 | GridSize: 52
Generation 99 | Revalues: 19830 | GridSize: 55
Generation 100 | Revalues: 20066 | GridSize: 51
Generation 101 | Revalues: 20262 | GridSize: 52
Generation 102 | Revalues: 20456 | GridSize: 51
Generation 103 | Revalues: 20648 | GridSize: 53
Generation 104 | Revalues: 20852 | GridSize: 51
Generation 105 | Revalues: 21044 | GridSize: 50
Generation 106 | Revalues: 21246 | GridSize: 50
Generation 107 | Revalues: 21440 | GridSize: 54
Generation 108 | Revalues: 21664 | GridSize: 55
Generation 109 | Revalues: 21852 | GridSize: 53
Generation 110 | Revalues: 22048 | GridSize: 50
Generation 111 | Revalues: 22250 | GridSize: 52
Generation 112 | Revalues: 22424 | GridSize: 54
Generation 113 | Revalues: 22644 | GridSize: 52
Generation 114 | Revalues: 22846 | GridSize: 54
Generation 115 | Revalues: 23080 | GridSize: 55
Generation 116 | Revalues: 23294 | GridSize: 57
Generation 117 | Revalues: 23498 | GridSize: 57
Generation 118 | Revalues: 23700 | GridSize: 54
Generation 119 | Revalues: 23908 | GridSize: 53
Generation 120 | Revalues: 24098 | GridSize: 53
Generation 121 | Revalues: 24296 | GridSize: 54
Generation 122 | Revalues: 24490 | GridSize: 53
Generation 123 | Revalues: 24688 | GridSize: 53
Generation 124 | Revalues: 24916 | GridSize: 55
Generation 125 | Revalues: 25110 | GridSize: 54
Generation 126 | Revalues: 25310 | GridSize: 56
Generation 127 | Revalues: 25480 | GridSize: 59
Generation 128 | Revalues: 25686 | GridSize: 56
Generation 129 | Revalues: 25882 | GridSize: 57
Generation 130 | Revalues: 26048 | GridSize: 57
Generation 131 | Revalues: 26240 | GridSize: 58
Generation 132 | Revalues: 26434 | GridSize: 59
Generation 133 | Revalues: 26654 | GridSize: 60
Generation 134 | Revalues: 26850 | GridSize: 60
Generation 135 | Revalues: 27036 | GridSize: 57
Generation 136 | Revalues: 27238 | GridSize: 58
Generation 137 | Revalues: 27436 | GridSize: 56
Generation 138 | Revalues: 27636 | GridSize: 56
