Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 280 | GridSize: 8
Generation 2 | Revalues: 494 | GridSize: 13
Generation 3 | Revalues: 706 | GridSize: 5
Generation 4 | Revalues: 890 | GridSize: 7
Generation 5 | Revalues: 1084 | GridSize: 10
Generation 6 | Revalues: 1268 | GridSize: 13
Generation 7 | Revalues: 1456 | GridSize: 16
Generation 8 | Revalues: 1654 | GridSize: 19
Generation 9 | Revalues: 1842 | GridSize: 24
Generation 10 | Revalues: 2036 | GridSize: 25
Generation 11 | Revalues: 2246 | GridSize: 22
Generation 12 | Revalues: 2474 | GridSize: 26
Generation 13 | Revalues: 2678 | GridSize: 19
Generation 14 | Revalues: 2864 | GridSize: 23
Generation 15 | Revalues: 3088 | GridSize: 21
Generation 16 | Revalues: 3288 | GridSize: 23
Generation 17 | Revalues: 3476 | GridSize: 25
Generation 18 | Revalues: 3690 | GridSize: 31
Generation 19 | Revalues: 3892 | GridSize: 32
Generation 20 | Revalues: 4082 | GridSize: 31
Generation 21 | Revalues: 4248 | GridSize: 32
Generation 22 | Revalues: 4456 | GridSize: 34
Generation 23 | Revalues: 4656 | GridSize: 37
Generation 24 | Revalues: 4850 | GridSize: 35
Generation 25 | Revalues: 5028 | GridSize: 35
Generation 26 | Revalues: 5220 | GridSize: 38
Generation 27 | Revalues: 5414 | GridSize: 39
Generation 28 | Revalues: 5620 | GridSize: 37
Generation 29 | Revalues: 5806 | GridSize: 37
Generation 30 | Revalues: 6010 | GridSize: 36
Generation 31 | Revalues: 6240 | GridSize: 33
Generation 32 | Revalues: 6440 | GridSize: 32
Generation 33 | Revalues: 6642 | GridSize: 34
Generation 34 | Revalues: 6852 | GridSize: 34
Generation 35 | Revalues: 7024 | GridSize: 35
Generation 36 | Revalues: 7240 | GridSize: 34
Generation 37 | Revalues: 7454 | GridSize: 33
Generation 38 | Revalues: 7662 | GridSize: 32
Generation 39 | Revalues: 7858 | GridSize: 34
Generation 40 | Revalues: 8042 | GridSize: 35
Generation 41 | Revalues: 8234 | GridSize: 35
Generation 42 | Revalues: 8452 | GridSize: 35
Generation 43 | Revalues: 8658 | GridSize: 35
Generation 44 | Revalues: 8854 | GridSize: 35
Generation 45 | Revalues: 9054 | GridSize: 38
Generation 46 | Revalues: 9244 | GridSize: 39
Generation 47 | Revalues: 9444 | GridSize: 39
Generation 48 | Revalues: 9638 | GridSize: 40
Generation 49 | Revalues: 9840 | GridSize: 40
Generation 50 | Revalues: 10044 | GridSize: 40
Generation 51 | Revalues: 10258 | GridSize: 43
Generation 52 | Revalues: 10472 | GridSize: 43
