Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 278 | GridSize: 4
Generation 2 | Revalues: 470 | GridSize: 14
Generation 3 | Revalues: 666 | GridSize: 10
Generation 4 | Revalues: 862 | GridSize: 15
Generation 5 | Revalues: 1062 | GridSize: 12
Generation 6 | Revalues: 1254 | GridSize: 16
Generation 7 | Revalues: 1438 | GridSize: 15
Generation 8 | Revalues: 1666 | GridSize: 19
Generation 9 | Revalues: 1874 | GridSize: 26
Generation 10 | Revalues: 2072 | GridSize: 29
Generation 11 | Revalues: 2294 | GridSize: 28
Generation 12 | Revalues: 2518 | GridSize: 27
Generation 13 | Revalues: 2704 | GridSize: 28
Generation 14 | Revalues: 2926 | GridSize: 29
Generation 15 | Revalues: 3120 | GridSize: 32
Generation 16 | Revalues: 3338 | GridSize: 25
Generation 17 | Revalues: 3526 | GridSize: 27
Generation 18 | Revalues: 3752 | GridSize: 25
Generation 19 | Revalues: 3918 | GridSize: 26
Generation 20 | Revalues: 4132 | GridSize: 27
Generation 21 | Revalues: 4346 | GridSize: 29
Generation 22 | Revalues: 4536 | GridSize: 28
Generation 23 | Revalues: 4742 | GridSize: 31
Generation 24 | Revalues: 4968 | GridSize: 32
Generation 25 | Revalues: 5166 | GridSize: 37
Generation 26 | Revalues: 5364 | GridSize: 41
Generation 27 | Revalues: 5542 | GridSize: 40
Generation 28 | Revalues: 5740 | GridSize: 42
Generation 29 | Revalues: 5938 | GridSize: 39
Generation 30 | Revalues: 6120 | GridSize: 35
Generation 31 | Revalues: 6326 | GridSize: 36
Generation 32 | Revalues: 6518 | GridSize: 37
Generation 33 | Revalues: 6698 | GridSize: 38
Generation 34 | Revalues: 6878 | GridSize: 38
Generation 35 | Revalues: 7068 | GridSize: 36
Generation 36 | Revalues: 7270 | GridSize: 33
Generation 37 | Revalues: 7452 | GridSize: 32
Generation 38 | Revalues: 7662 | GridSize: 33
Generation 39 | Revalues: 7844 | GridSize: 29
Generation 40 | Revalues: 8050 | GridSize: 34
Generation 41 | Revalues: 8266 | GridSize: 35
Generation 42 | Revalues: 8452 | GridSize: 38
Generation 43 | Revalues: 8622 | GridSize: 38
Generation 44 | Revalues: 8814 | GridSize: 39
Generation 45 | Revalues: 8996 | GridSize: 39
Generation 46 | Revalues: 9186 | GridSize: 39
Generation 47 | Revalues: 9370 | GridSize: 40
Generation 48 | Revalues: 9576 | GridSize: 39
Generation 49 | Revalues: 9782 | GridSize: 34
Generation 50 | Revalues: 9980 | GridSize: 31
Generation 51 | Revalues: 10162 | GridSize: 34
Generation 52 | Revalues: 10362 | GridSize: 35
Generation 53 | Revalues: 10572 | GridSize: 40
Generation 54 | Revalues: 10764 | GridSize: 36
Generation 55 | Revalues: 10966 | GridSize: 34
Generation 56 | Revalues: 11172 | GridSize: 35
Generation 57 | Revalues: 11344 | GridSize: 33
Generation 58 | Revalues: 11574 | GridSize: 37
Generation 59 | Revalues: 11766 | GridSize: 40
Generation 60 | Revalues: 11966 | GridSize: 37
Generation 61 | Revalues: 12174 | GridSize: 39
Generation 62 | Revalues: 12388 | GridSize: 35
Generation 63 | Revalues: 12586 | GridSize: 38
Generation 64 | Revalues: 12780 | GridSize: 37
Generation 65 | Revalues: 12990 | GridSize: 35
Generation 66 | Revalues: 13192 | GridSize: 37
Generation 67 | Revalues: 13396 | GridSize: 34
Generation 68 | Revalues: 13598 | GridSize: 38
Generation 69 | Revalues: 13810 | GridSize: 36
Generation 70 | Revalues: 13998 | GridSize: 37
Generation 71 | Revalues: 14192 | GridSize: 37
Generation 72 | Revalues: 14412 | GridSize: 38
Generation 73 | Revalues: 14620 | GridSize: 42
Generation 74 | Revalues: 14798 | GridSize: 44
Generation 75 | Revalues: 14990 | GridSize: 43
Generation 76 | Revalues: 15184 | GridSize: 41
Generation 77 | Revalues: 15392 | GridSize: 42
Generation 78 | Revalues: 15612 | GridSize: 44
Generation 79 | Revalues: 15822 | GridSize: 46
Generation 80 | Revalues: 16030 | GridSize: 49
Generation 81 | Revalues: 16252 | GridSize: 48
Generation 82 | Revalues: 16452 | GridSize: 50
Generation 83 | Revalues: 16638 | GridSize: 50
Generation 84 | Revalues: 16832 | GridSize: 51
Generation 85 | Revalues: 17022 | GridSize: 47
Generation 86 | Revalues: 17216 | GridSize: 48
Generation 87 | Revalues: 17406 | GridSize: 50
Generation 88 | Revalues: 17626 | GridSize: 51
Generation 89 | Revalues: 17822 | GridSize: 49
Generation 90 | Revalues: 18030 | GridSize: 47
Generation 91 | Revalues: 18232 | GridSize: 46
Generation 92 | Revalues: 18414 | GridSize: 46
Generation 93 | Revalues: 18636 | GridSize: 47
Generation 94 | Revalues: 18828 | GridSize: 46
Generation 95 | Revalues: 19050 | GridSize: 47
Generation 96 | Revalues: 19234 | GridSize: 47
Generation 97 | Revalues: 19416 | GridSize: 47
Generation 98 | Revalues: 19616 | GridSize: 46
Generation 99 | Revalues: 19824 | GridSize: 48
Generation 100 | Revalues: 20050 | GridSize: 49
Generation 101 | Revalues: 20250 | GridSize: 49
Generation 102 | Revalues: 20442 | GridSize: 50
Generation 103 | Revalues: 20656 | GridSize: 51
Generation 104 | Revalues: 20856 | GridSize: 50
Generation 105 | Revalues: 21072 | GridSize: 46
Generation 106 | Revalues: 21254 | GridSize: 47
Generation 107 | Revalues: 21490 | GridSize: 47
Generation 108 | Revalues: 21708 | GridSize: 48
Generation 109 | Revalues: 21912 | GridSize: 48
Generation 110 | Revalues: 22120 | GridSize: 50
Generation 111 | Revalues: 22326 | GridSize: 50
Generation 112 | Revalues: 22542 | GridSize: 51
Generation 113 | Revalues: 22714 | GridSize: 50
Generation 114 | Revalues: 22908 | GridSize: 52
Generation 115 | Revalues: 23116 | GridSize: 53
Generation 116 | Revalues: 23306 | GridSize: 53
Generation 117 | Revalues: 23510 | GridSize: 53
Generation 118 | Revalues: 23718 | GridSize: 53
Generation 119 | Revalues: 23930 | GridSize: 52
Generation 120 | Revalues: 24128 | GridSize: 53
Generation 121 | Revalues: 24312 | GridSize: 52
Generation 122 | Revalues: 24498 | GridSize: 54
Generation 123 | Revalues: 24718 | GridSize: 54
Generation 124 | Revalues: 24926 | GridSize: 55
Generation 125 | Revalues: 25122 | GridSize: 56
Generation 126 | Revalues: 25326 | GridSize: 56
Generation 127 | Revalues: 25546 | GridSize: 56
