Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 316 | GridSize: 11
Generation 2 | Revalues: 522 | GridSize: 13
Generation 3 | Revalues: 718 | GridSize: 21
Generation 4 | Revalues: 932 | GridSize: 23
Generation 5 | Revalues: 1122 | GridSize: 22
Generation 6 | Revalues: 1312 | GridSize: 24
Generation 7 | Revalues: 1482 | GridSize: 22
Generation 8 | Revalues: 1698 | GridSize: 23
Generation 9 | Revalues: 1888 | GridSize: 23
Generation 10 | Revalues: 2096 | GridSize: 30
Generation 11 | Revalues: 2284 | GridSize: 39
Generation 12 | Revalues: 2478 | GridSize: 41
Generation 13 | Revalues: 2690 | GridSize: 39
Generation 14 | Revalues: 2896 | GridSize: 40
Generation 15 | Revalues: 3114 | GridSize: 45
Generation 16 | Revalues: 3316 | GridSize: 45
Generation 17 | Revalues: 3530 | GridSize: 48
Generation 18 | Revalues: 3718 | GridSize: 47
Generation 19 | Revalues: 3896 | GridSize: 49
Generation 20 | Revalues: 4104 | GridSize: 51
Generation 21 | Revalues: 4298 | GridSize: 57
Generation 22 | Revalues: 4504 | GridSize: 51
Generation 23 | Revalues: 4694 | GridSize: 52
Generation 24 | Revalues: 4902 | GridSize: 55
Generation 25 | Revalues: 5092 | GridSize: 64
Generation 26 | Revalues: 5288 | GridSize: 71
Generation 27 | Revalues: 5480 | GridSize: 68
Generation 28 | Revalues: 5688 | GridSize: 61
Generation 29 | Revalues: 5924 | GridSize: 62
Generation 30 | Revalues: 6122 | GridSize: 61
Generation 31 | Revalues: 6322 | GridSize: 64
Generation 32 | Revalues: 6534 | GridSize: 71
Generation 33 | Revalues: 6736 | GridSize: 69
Generation 34 | Revalues: 6952 | GridSize: 68
Generation 35 | Revalues: 7130 | GridSize: 60
Generation 36 | Revalues: 7326 | GridSize: 73
Generation 37 | Revalues: 7514 | GridSize: 67
Generation 38 | Revalues: 7730 | GridSize: 68
Generation 39 | Revalues: 7942 | GridSize: 73
Generation 40 | Revalues: 8124 | GridSize: 74
Generation 41 | Revalues: 8360 | GridSize: 78
Generation 42 | Revalues: 8560 | GridSize: 83
Generation 43 | Revalues: 8742 | GridSize: 72
Generation 44 | Revalues: 8952 | GridSize: 73
Generation 45 | Revalues: 9158 | GridSize: 59
Generation 46 | Revalues: 9350 | GridSize: 69
Generation 47 | Revalues: 9546 | GridSize: 70
Generation 48 | Revalues: 9768 | GridSize: 79
Generation 49 | Revalues: 9980 | GridSize: 88
Generation 50 | Revalues: 10206 | GridSize: 84
Generation 51 | Revalues: 10378 | GridSize: 85
Generation 52 | Revalues: 10586 | GridSize: 89
Generation 53 | Revalues: 10770 | GridSize: 89
Generation 54 | Revalues: 10986 | GridSize: 82
Generation 55 | Revalues: 11168 | GridSize: 81
Generation 56 | Revalues: 11354 | GridSize: 82
Generation 57 | Revalues: 11548 | GridSize: 84
Generation 58 | Revalues: 11754 | GridSize: 82
Generation 59 | Revalues: 11970 | GridSize: 87
Generation 60 | Revalues: 12182 | GridSize: 80
Generation 61 | Revalues: 12352 | GridSize: 78
Generation 62 | Revalues: 12542 | GridSize: 81
Generation 63 | Revalues: 12738 | GridSize: 87
Generation 64 | Revalues: 12948 | GridSize: 83
Generation 65 | Revalues: 13140 | GridSize: 79
Generation 66 | Revalues: 13356 | GridSize: 79
Generation 67 | Revalues: 13574 | GridSize: 67
Generation 68 | Revalues: 13758 | GridSize: 71
Generation 69 | Revalues: 13994 | GridSize: 75
Generation 70 | Revalues: 14182 | GridSize: 75
Generation 71 | Revalues: 14364 | GridSize: 78
Generation 72 | Revalues: 14570 | GridSize: 73
Generation 73 | Revalues: 14802 | GridSize: 76
Generation 74 | Revalues: 15024 | GridSize: 78
Generation 75 | Revalues: 15214 | GridSize: 74
Generation 76 | Revalues: 15424 | GridSize: 78
Generation 77 | Revalues: 15626 | GridSize: 86
Generation 78 | Revalues: 15822 | GridSize: 71
Generation 79 | Revalues: 16052 | GridSize: 74
Generation 80 | Revalues: 16222 | GridSize: 79
Generation 81 | Revalues: 16410 | GridSize: 73
Generation 82 | Revalues: 16634 | GridSize: 71
Generation 83 | Revalues: 16856 | GridSize: 71
Generation 84 | Revalues: 17052 | GridSize: 75
Generation 85 | Revalues: 17234 | GridSize: 77
Generation 86 | Revalues: 17434 | GridSize: 82
Generation 87 | Revalues: 17612 | GridSize: 81
Generation 88 | Revalues: 17800 | GridSize: 76
Generation 89 | Revalues: 17988 | GridSize: 75
Generation 90 | Revalues: 18178 | GridSize: 82
Generation 91 | Revalues: 18362 | GridSize: 81
Generation 92 | Revalues: 18552 | GridSize: 81
Generation 93 | Revalues: 18734 | GridSize: 87
Generation 94 | Revalues: 18936 | GridSize: 93
Generation 95 | Revalues: 19142 | GridSize: 94
Generation 96 | Revalues: 19334 | GridSize: 93
Generation 97 | Revalues: 19528 | GridSize: 96
Generation 98 | Revalues: 19728 | GridSize: 107
Generation 99 | Revalues: 19896 | GridSize: 106
Generation 100 | Revalues: 20092 | GridSize: 111
Generation 101 | Revalues: 20302 | GridSize: 102
Generation 102 | Revalues: 20496 | GridSize: 98
Generation 103 | Revalues: 20698 | GridSize: 91
Generation 104 | Revalues: 20886 | GridSize: 90
Generation 105 | Revalues: 21090 | GridSize: 94
Generation 106 | Revalues: 21284 | GridSize: 94
Generation 107 | Revalues: 21486 | GridSize: 92
Generation 108 | Revalues: 21682 | GridSize: 97
Generation 109 | Revalues: 21896 | GridSize: 94
Generation 110 | Revalues: 22096 | GridSize: 100
Generation 111 | Revalues: 22284 | GridSize: 100
Generation 112 | Revalues: 22488 | GridSize: 101
Generation 113 | Revalues: 22674 | GridSize: 105
Generation 114 | Revalues: 22870 | GridSize: 107
Generation 115 | Revalues: 23052 | GridSize: 112
Generation 116 | Revalues: 23246 | GridSize: 109
Generation 117 | Revalues: 23466 | GridSize: 108
Generation 118 | Revalues: 23664 | GridSize: 114
Generation 119 | Revalues: 23856 | GridSize: 118
Generation 120 | Revalues: 24066 | GridSize: 112
Generation 121 | Revalues: 24274 | GridSize: 104
Generation 122 | Revalues: 24482 | GridSize: 101
Generation 123 | Revalues: 24690 | GridSize: 100
Generation 124 | Revalues: 24876 | GridSize: 95
Generation 125 | Revalues: 25092 | GridSize: 95
Generation 126 | Revalues: 25284 | GridSize: 97
Generation 127 | Revalues: 25484 | GridSize: 102
Generation 128 | Revalues: 25672 | GridSize: 101
Generation 129 | Revalues: 25890 | GridSize: 105
Generation 130 | Revalues: 26090 | GridSize: 109
Generation 131 | Revalues: 26276 | GridSize: 108
Generation 132 | Revalues: 26470 | GridSize: 103
Generation 133 | Revalues: 26676 | GridSize: 106
Generation 134 | Revalues: 26886 | GridSize: 108
Generation 135 | Revalues: 27088 | GridSize: 110
Generation 136 | Revalues: 27276 | GridSize: 108
Generation 137 | Revalues: 27466 | GridSize: 108
Generation 138 | Revalues: 27682 | GridSize: 111
Generation 139 | Revalues: 27896 | GridSize: 112
Generation 140 | Revalues: 28078 | GridSize: 112
Generation 141 | Revalues: 28272 | GridSize: 110
Generation 142 | Revalues: 28482 | GridSize: 111
Generation 143 | Revalues: 28656 | GridSize: 112
Generation 144 | Revalues: 28858 | GridSize: 115
Generation 145 | Revalues: 29076 | GridSize: 121
Generation 146 | Revalues: 29274 | GridSize: 117
Generation 147 | Revalues: 29494 | GridSize: 116
Generation 148 | Revalues: 29672 | GridSize: 104
Generation 149 | Revalues: 29870 | GridSize: 103
Generation 150 | Revalues: 30076 | GridSize: 100
Generation 151 | Revalues: 30278 | GridSize: 103
Generation 152 | Revalues: 30468 | GridSize: 108
Generation 153 | Revalues: 30666 | GridSize: 106
Generation 154 | Revalues: 30888 | GridSize: 108
Generation 155 | Revalues: 31118 | GridSize: 102
Generation 156 | Revalues: 31328 | GridSize: 101
Generation 157 | Revalues: 31520 | GridSize: 98
Generation 158 | Revalues: 31718 | GridSize: 102
Generation 159 | Revalues: 31898 | GridSize: 105
Generation 160 | Revalues: 32102 | GridSize: 115
Generation 161 | Revalues: 32320 | GridSize: 114
Generation 162 | Revalues: 32506 | GridSize: 116
Generation 163 | Revalues: 32698 | GridSize: 121
Generation 164 | Revalues: 32898 | GridSize: 116
Generation 165 | Revalues: 33062 | GridSize: 120
Generation 166 | Revalues: 33278 | GridSize: 123
Generation 167 | Revalues: 33504 | GridSize: 122
Generation 168 | Revalues: 33728 | GridSize: 122
Generation 169 | Revalues: 33932 | GridSize: 125
Generation 170 | Revalues: 34116 | GridSize: 126
Generation 171 | Revalues: 34296 | GridSize: 123
Generation 172 | Revalues: 34494 | GridSize: 119
Generation 173 | Revalues: 34680 | GridSize: 120
Generation 174 | Revalues: 34888 | GridSize: 115
Generation 175 | Revalues: 35076 | GridSize: 113
Generation 176 | Revalues: 35296 | GridSize: 117
Generation 177 | Revalues: 35512 | GridSize: 121
Generation 178 | Revalues: 35706 | GridSize: 128
Generation 179 | Revalues: 35896 | GridSize: 130
Generation 180 | Revalues: 36092 | GridSize: 132
Generation 181 | Revalues: 36298 | GridSize: 136
Generation 182 | Revalues: 36486 | GridSize: 136
Generation 183 | Revalues: 36710 | GridSize: 130
Generation 184 | Revalues: 36918 | GridSize: 132
Generation 185 | Revalues: 37106 | GridSize: 142
Generation 186 | Revalues: 37310 | GridSize: 140
Generation 187 | Revalues: 37490 | GridSize: 143
Generation 188 | Revalues: 37684 | GridSize: 143
Generation 189 | Revalues: 37882 | GridSize: 142
Generation 190 | Revalues: 38096 | GridSize: 135
Generation 191 | Revalues: 38300 | GridSize: 136
Generation 192 | Revalues: 38510 | GridSize: 139
Generation 193 | Revalues: 38714 | GridSize: 136
Generation 194 | Revalues: 38892 | GridSize: 122
Generation 195 | Revalues: 39086 | GridSize: 124
Generation 196 | Revalues: 39282 | GridSize: 128
Generation 197 | Revalues: 39508 | GridSize: 124
Generation 198 | Revalues: 39706 | GridSize: 125
Generation 199 | Revalues: 39898 | GridSize: 129
Generation 200 | Revalues: 40110 | GridSize: 123
Generation 201 | Revalues: 40330 | GridSize: 123
Generation 202 | Revalues: 40540 | GridSize: 116
Generation 203 | Revalues: 40752 | GridSize: 122
Generation 204 | Revalues: 40964 | GridSize: 126
Generation 205 | Revalues: 41172 | GridSize: 131
Generation 206 | Revalues: 41388 | GridSize: 129
Generation 207 | Revalues: 41588 | GridSize: 133
Generation 208 | Revalues: 41778 | GridSize: 133
Generation 209 | Revalues: 41994 | GridSize: 140
Generation 210 | Revalues: 42198 | GridSize: 135
Generation 211 | Revalues: 42378 | GridSize: 132
Generation 212 | Revalues: 42562 | GridSize: 133
Generation 213 | Revalues: 42760 | GridSize: 135
Generation 214 | Revalues: 42954 | GridSize: 135
Generation 215 | Revalues: 43166 | GridSize: 143
Generation 216 | Revalues: 43386 | GridSize: 142
Generation 217 | Revalues: 43582 | GridSize: 144
Generation 218 | Revalues: 43780 | GridSize: 141
Generation 219 | Revalues: 43982 | GridSize: 134
Generation 220 | Revalues: 44178 | GridSize: 136
Generation 221 | Revalues: 44376 | GridSize: 137
Generation 222 | Revalues: 44568 | GridSize: 136
Generation 223 | Revalues: 44784 | GridSize: 140
Generation 224 | Revalues: 44974 | GridSize: 139
Generation 225 | Revalues: 45172 | GridSize: 142
Generation 226 | Revalues: 45338 | GridSize: 141
Generation 227 | Revalues: 45546 | GridSize: 142
Generation 228 | Revalues: 45770 | GridSize: 145
Generation 229 | Revalues: 45956 | GridSize: 148
Generation 230 | Revalues: 46154 | GridSize: 151
Generation 231 | Revalues: 46340 | GridSize: 148
Generation 232 | Revalues: 46560 | GridSize: 148
Generation 233 | Revalues: 46754 | GridSize: 149
Generation 234 | Revalues: 46968 | GridSize: 148
Generation 235 | Revalues: 47146 | GridSize: 148
Generation 236 | Revalues: 47356 | GridSize: 151
Generation 237 | Revalues: 47566 | GridSize: 153
Generation 238 | Revalues: 47778 | GridSize: 155
Generation 239 | Revalues: 48004 | GridSize: 161
Generation 240 | Revalues: 48202 | GridSize: 160
Generation 241 | Revalues: 48396 | GridSize: 152
Generation 242 | Revalues: 48598 | GridSize: 152
Generation 243 | Revalues: 48780 | GridSize: 148
Generation 244 | Revalues: 48960 | GridSize: 146
Generation 245 | Revalues: 49176 | GridSize: 143
Generation 246 | Revalues: 49382 | GridSize: 142
Generation 247 | Revalues: 49564 | GridSize: 140
Generation 248 | Revalues: 49740 | GridSize: 143
Generation 249 | Revalues: 49940 | GridSize: 142
Generation 250 | Revalues: 50154 | GridSize: 144
Generation 251 | Revalues: 50356 | GridSize: 148
Generation 252 | Revalues: 50564 | GridSize: 140
Generation 253 | Revalues: 50778 | GridSize: 138
Generation 254 | Revalues: 50982 | GridSize: 146
Generation 255 | Revalues: 51204 | GridSize: 141
Generation 256 | Revalues: 51416 | GridSize: 141
Generation 257 | Revalues: 51632 | GridSize: 141
Generation 258 | Revalues: 51854 | GridSize: 141
Generation 259 | Revalues: 52048 | GridSize: 138
Generation 260 | Revalues: 52252 | GridSize: 145
Generation 261 | Revalues: 52438 | GridSize: 142
Generation 262 | Revalues: 52640 | GridSize: 144
Generation 263 | Revalues: 52822 | GridSize: 143
Generation 264 | Revalues: 53048 | GridSize: 144
Generation 265 | Revalues: 53228 | GridSize: 148
Generation 266 | Revalues: 53418 | GridSize: 152
Generation 267 | Revalues: 53642 | GridSize: 156
Generation 268 | Revalues: 53842 | GridSize: 155
Generation 269 | Revalues: 54068 | GridSize: 158
Generation 270 | Revalues: 54272 | GridSize: 159
Generation 271 | Revalues: 54472 | GridSize: 160
Generation 272 | Revalues: 54674 | GridSize: 159
Generation 273 | Revalues: 54846 | GridSize: 159
Generation 274 | Revalues: 55044 | GridSize: 159
Generation 275 | Revalues: 55208 | GridSize: 159
Generation 276 | Revalues: 55414 | GridSize: 156
Generation 277 | Revalues: 55622 | GridSize: 148
Generation 278 | Revalues: 55832 | GridSize: 144
Generation 279 | Revalues: 56016 | GridSize: 142
Generation 280 | Revalues: 56224 | GridSize: 143
Generation 281 | Revalues: 56434 | GridSize: 146
Generation 282 | Revalues: 56630 | GridSize: 145
Generation 283 | Revalues: 56824 | GridSize: 145
Generation 284 | Revalues: 57028 | GridSize: 145
Generation 285 | Revalues: 57194 | GridSize: 146
Generation 286 | Revalues: 57388 | GridSize: 142
Generation 287 | Revalues: 57592 | GridSize: 140
Generation 288 | Revalues: 57806 | GridSize: 136
Generation 289 | Revalues: 58010 | GridSize: 133
Generation 290 | Revalues: 58226 | GridSize: 137
Generation 291 | Revalues: 58432 | GridSize: 138
Generation 292 | Revalues: 58642 | GridSize: 141
Generation 293 | Revalues: 58852 | GridSize: 144
Generation 294 | Revalues: 59048 | GridSize: 139
Generation 295 | Revalues: 59260 | GridSize: 141
Generation 296 | Revalues: 59470 | GridSize: 140
Generation 297 | Revalues: 59672 | GridSize: 133
Generation 298 | Revalues: 59872 | GridSize: 132
Generation 299 | Revalues: 60068 | GridSize: 133
Generation 300 | Revalues: 60280 | GridSize: 135
Generation 301 | Revalues: 60474 | GridSize: 138
Generation 302 | Revalues: 60670 | GridSize: 129
Generation 303 | Revalues: 60880 | GridSize: 130
Generation 304 | Revalues: 61078 | GridSize: 130
Generation 305 | Revalues: 61288 | GridSize: 132
Generation 306 | Revalues: 61496 | GridSize: 134
Generation 307 | Revalues: 61668 | GridSize: 130
Generation 308 | Revalues: 61860 | GridSize: 132
Generation 309 | Revalues: 62068 | GridSize: 134
Generation 310 | Revalues: 62262 | GridSize: 135
Generation 311 | Revalues: 62470 | GridSize: 139
Generation 312 | Revalues: 62668 | GridSize: 144
Generation 313 | Revalues: 62846 | GridSize: 148
Generation 314 | Revalues: 63040 | GridSize: 149
Generation 315 | Revalues: 63234 | GridSize: 149
