Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 296 | GridSize: 9
Generation 2 | Revalues: 518 | GridSize: 12
Generation 3 | Revalues: 740 | GridSize: 7
Generation 4 | Revalues: 958 | GridSize: 8
Generation 5 | Revalues: 1184 | GridSize: 13
Generation 6 | Revalues: 1398 | GridSize: 9
Generation 7 | Revalues: 1628 | GridSize: 15
Generation 8 | Revalues: 1854 | GridSize: 13
Generation 9 | Revalues: 2100 | GridSize: 15
Generation 10 | Revalues: 2306 | GridSize: 13
Generation 11 | Revalues: 2504 | GridSize: 11
Generation 12 | Revalues: 2746 | GridSize: 16
Generation 13 | Revalues: 2974 | GridSize: 12
Generation 14 | Revalues: 3196 | GridSize: 18
Generation 15 | Revalues: 3400 | GridSize: 10
Generation 16 | Revalues: 3610 | GridSize: 11
Generation 17 | Revalues: 3810 | GridSize: 21
Generation 18 | Revalues: 4032 | GridSize: 16
Generation 19 | Revalues: 4274 | GridSize: 18
Generation 20 | Revalues: 4490 | GridSize: 14
Generation 21 | Revalues: 4698 | GridSize: 13
Generation 22 | Revalues: 4924 | GridSize: 14
Generation 23 | Revalues: 5146 | GridSize: 13
Generation 24 | Revalues: 5354 | GridSize: 15
Generation 25 | Revalues: 5554 | GridSize: 22
Generation 26 | Revalues: 5784 | GridSize: 17
Generation 27 | Revalues: 6026 | GridSize: 16
Generation 28 | Revalues: 6248 | GridSize: 14
Generation 29 | Revalues: 6482 | GridSize: 12
Generation 30 | Revalues: 6708 | GridSize: 23
Generation 31 | Revalues: 6902 | GridSize: 18
Generation 32 | Revalues: 7114 | GridSize: 12
Generation 33 | Revalues: 7362 | GridSize: 11
Generation 34 | Revalues: 7576 | GridSize: 16
Generation 35 | Revalues: 7812 | GridSize: 16
Generation 36 | Revalues: 8030 | GridSize: 17
Generation 37 | Revalues: 8254 | GridSize: 12
Generation 38 | Revalues: 8476 | GridSize: 12
Generation 39 | Revalues: 8670 | GridSize: 16
Generation 40 | Revalues: 8888 | GridSize: 17
Generation 41 | Revalues: 9124 | GridSize: 15
Generation 42 | Revalues: 9330 | GridSize: 14
Generation 43 | Revalues: 9542 | GridSize: 12
Generation 44 | Revalues: 9768 | GridSize: 12
Generation 45 | Revalues: 9998 | GridSize: 23
Generation 46 | Revalues: 10230 | GridSize: 20
Generation 47 | Revalues: 10474 | GridSize: 17
Generation 48 | Revalues: 10702 | GridSize: 17
Generation 49 | Revalues: 10914 | GridSize: 16
Generation 50 | Revalues: 11150 | GridSize: 22
Generation 51 | Revalues: 11366 | GridSize: 23
Generation 52 | Revalues: 11562 | GridSize: 21
Generation 53 | Revalues: 11798 | GridSize: 21
Generation 54 | Revalues: 12006 | GridSize: 24
Generation 55 | Revalues: 12226 | GridSize: 25
Generation 56 | Revalues: 12458 | GridSize: 31
Generation 57 | Revalues: 12678 | GridSize: 31
Generation 58 | Revalues: 12900 | GridSize: 31
Generation 59 | Revalues: 13118 | GridSize: 31
Generation 60 | Revalues: 13356 | GridSize: 20
Generation 61 | Revalues: 13594 | GridSize: 25
Generation 62 | Revalues: 13822 | GridSize: 25
Generation 63 | Revalues: 14034 | GridSize: 27
Generation 64 | Revalues: 14232 | GridSize: 24
Generation 65 | Revalues: 14452 | GridSize: 26
Generation 66 | Revalues: 14668 | GridSize: 31
Generation 67 | Revalues: 14890 | GridSize: 34
Generation 68 | Revalues: 15094 | GridSize: 35
Generation 69 | Revalues: 15350 | GridSize: 38
Generation 70 | Revalues: 15542 | GridSize: 38
Generation 71 | Revalues: 15750 | GridSize: 27
Generation 72 | Revalues: 15980 | GridSize: 29
Generation 73 | Revalues: 16190 | GridSize: 26
Generation 74 | Revalues: 16412 | GridSize: 20
Generation 75 | Revalues: 16652 | GridSize: 20
Generation 76 | Revalues: 16866 | GridSize: 22
Generation 77 | Revalues: 17088 | GridSize: 24
Generation 78 | Revalues: 17318 | GridSize: 28
Generation 79 | Revalues: 17550 | GridSize: 31
Generation 80 | Revalues: 17746 | GridSize: 31
Generation 81 | Revalues: 17940 | GridSize: 33
Generation 82 | Revalues: 18166 | GridSize: 28
Generation 83 | Revalues: 18380 | GridSize: 26
Generation 84 | Revalues: 18612 | GridSize: 28
Generation 85 | Revalues: 18818 | GridSize: 30
Generation 86 | Revalues: 19028 | GridSize: 33
Generation 87 | Revalues: 19252 | GridSize: 31
Generation 88 | Revalues: 19494 | GridSize: 30
Generation 89 | Revalues: 19718 | GridSize: 32
Generation 90 | Revalues: 19934 | GridSize: 28
Generation 91 | Revalues: 20152 | GridSize: 27
Generation 92 | Revalues: 20382 | GridSize: 29
Generation 93 | Revalues: 20610 | GridSize: 24
Generation 94 | Revalues: 20822 | GridSize: 20
Generation 95 | Revalues: 21030 | GridSize: 22
Generation 96 | Revalues: 21214 | GridSize: 25
Generation 97 | Revalues: 21426 | GridSize: 13
Generation 98 | Revalues: 21640 | GridSize: 18
Generation 99 | Revalues: 21872 | GridSize: 17
Generation 100 | Revalues: 22084 | GridSize: 20
Generation 101 | Revalues: 22308 | GridSize: 22
Generation 102 | Revalues: 22510 | GridSize: 17
Generation 103 | Revalues: 22736 | GridSize: 26
Generation 104 | Revalues: 22946 | GridSize: 19
Generation 105 | Revalues: 23168 | GridSize: 22
Generation 106 | Revalues: 23398 | GridSize: 20
Generation 107 | Revalues: 23624 | GridSize: 20
Generation 108 | Revalues: 23844 | GridSize: 21
Generation 109 | Revalues: 24080 | GridSize: 21
Generation 110 | Revalues: 24310 | GridSize: 26
Generation 111 | Revalues: 24520 | GridSize: 27
Generation 112 | Revalues: 24742 | GridSize: 27
Generation 113 | Revalues: 24968 | GridSize: 30
Generation 114 | Revalues: 25192 | GridSize: 30
Generation 115 | Revalues: 25400 | GridSize: 30
Generation 116 | Revalues: 25636 | GridSize: 24
Generation 117 | Revalues: 25852 | GridSize: 33
Generation 118 | Revalues: 26072 | GridSize: 25
Generation 119 | Revalues: 26286 | GridSize: 27
Generation 120 | Revalues: 26514 | GridSize: 34
Generation 121 | Revalues: 26728 | GridSize: 26
Generation 122 | Revalues: 26952 | GridSize: 26
Generation 123 | Revalues: 27152 | GridSize: 28
Generation 124 | Revalues: 27378 | GridSize: 29
Generation 125 | Revalues: 27606 | GridSize: 38
Generation 126 | Revalues: 27830 | GridSize: 36
Generation 127 | Revalues: 28036 | GridSize: 30
Generation 128 | Revalues: 28270 | GridSize: 29
Generation 129 | Revalues: 28444 | GridSize: 34
Generation 130 | Revalues: 28666 | GridSize: 32
Generation 131 | Revalues: 28888 | GridSize: 38
Generation 132 | Revalues: 29106 | GridSize: 38
Generation 133 | Revalues: 29302 | GridSize: 40
Generation 134 | Revalues: 29522 | GridSize: 46
Generation 135 | Revalues: 29720 | GridSize: 43
Generation 136 | Revalues: 29948 | GridSize: 50
Generation 137 | Revalues: 30184 | GridSize: 50
Generation 138 | Revalues: 30400 | GridSize: 48
Generation 139 | Revalues: 30630 | GridSize: 56
Generation 140 | Revalues: 30838 | GridSize: 57
Generation 141 | Revalues: 31060 | GridSize: 60
Generation 142 | Revalues: 31296 | GridSize: 56
Generation 143 | Revalues: 31516 | GridSize: 42
Generation 144 | Revalues: 31748 | GridSize: 46
Generation 145 | Revalues: 31986 | GridSize: 40
Generation 146 | Revalues: 32214 | GridSize: 36
Generation 147 | Revalues: 32418 | GridSize: 36
Generation 148 | Revalues: 32648 | GridSize: 35
Generation 149 | Revalues: 32860 | GridSize: 33
Generation 150 | Revalues: 33046 | GridSize: 34
Generation 151 | Revalues: 33264 | GridSize: 34
Generation 152 | Revalues: 33478 | GridSize: 33
Generation 153 | Revalues: 33694 | GridSize: 37
Generation 154 | Revalues: 33902 | GridSize: 43
Generation 155 | Revalues: 34142 | GridSize: 48
Generation 156 | Revalues: 34356 | GridSize: 50
Generation 157 | Revalues: 34580 | GridSize: 51
Generation 158 | Revalues: 34788 | GridSize: 49
Generation 159 | Revalues: 34988 | GridSize: 53
Generation 160 | Revalues: 35218 | GridSize: 55
Generation 161 | Revalues: 35422 | GridSize: 60
Generation 162 | Revalues: 35654 | GridSize: 45
Generation 163 | Revalues: 35870 | GridSize: 47
Generation 164 | Revalues: 36082 | GridSize: 50
Generation 165 | Revalues: 36300 | GridSize: 49
Generation 166 | Revalues: 36538 | GridSize: 52
Generation 167 | Revalues: 36760 | GridSize: 49
Generation 168 | Revalues: 36980 | GridSize: 48
Generation 169 | Revalues: 37218 | GridSize: 46
Generation 170 | Revalues: 37456 | GridSize: 49
Generation 171 | Revalues: 37644 | GridSize: 50
Generation 172 | Revalues: 37868 | GridSize: 51
Generation 173 | Revalues: 38078 | GridSize: 49
Generation 174 | Revalues: 38292 | GridSize: 50
Generation 175 | Revalues: 38514 | GridSize: 52
Generation 176 | Revalues: 38750 | GridSize: 55
Generation 177 | Revalues: 38968 | GridSize: 56
Generation 178 | Revalues: 39176 | GridSize: 56
Generation 179 | Revalues: 39410 | GridSize: 63
Generation 180 | Revalues: 39626 | GridSize: 64
Generation 181 | Revalues: 39822 | GridSize: 66
Generation 182 | Revalues: 40046 | GridSize: 63
Generation 183 | Revalues: 40242 | GridSize: 58
Generation 184 | Revalues: 40444 | GridSize: 53
Generation 185 | Revalues: 40656 | GridSize: 61
Generation 186 | Revalues: 40866 | GridSize: 63
Generation 187 | Revalues: 41084 | GridSize: 63
Generation 188 | Revalues: 41302 | GridSize: 55
Generation 189 | Revalues: 41518 | GridSize: 47
Generation 190 | Revalues: 41758 | GridSize: 48
Generation 191 | Revalues: 41980 | GridSize: 51
Generation 192 | Revalues: 42150 | GridSize: 55
Generation 193 | Revalues: 42358 | GridSize: 56
Generation 194 | Revalues: 42558 | GridSize: 58
Generation 195 | Revalues: 42764 | GridSize: 59
Generation 196 | Revalues: 42986 | GridSize: 62
Generation 197 | Revalues: 43214 | GridSize: 65
Generation 198 | Revalues: 43438 | GridSize: 64
Generation 199 | Revalues: 43658 | GridSize: 68
Generation 200 | Revalues: 43870 | GridSize: 68
Generation 201 | Revalues: 44114 | GridSize: 63
Generation 202 | Revalues: 44318 | GridSize: 65
Generation 203 | Revalues: 44530 | GridSize: 64
Generation 204 | Revalues: 44748 | GridSize: 65
Generation 205 | Revalues: 44966 | GridSize: 68
Generation 206 | Revalues: 45178 | GridSize: 76
Generation 207 | Revalues: 45408 | GridSize: 76
Generation 208 | Revalues: 45634 | GridSize: 80
Generation 209 | Revalues: 45854 | GridSize: 78
Generation 210 | Revalues: 46070 | GridSize: 68
Generation 211 | Revalues: 46288 | GridSize: 71
Generation 212 | Revalues: 46502 | GridSize: 76
Generation 213 | Revalues: 46712 | GridSize: 74
Generation 214 | Revalues: 46912 | GridSize: 79
Generation 215 | Revalues: 47134 | GridSize: 79
Generation 216 | Revalues: 47362 | GridSize: 81
Generation 217 | Revalues: 47592 | GridSize: 80
Generation 218 | Revalues: 47818 | GridSize: 85
Generation 219 | Revalues: 48022 | GridSize: 73
Generation 220 | Revalues: 48224 | GridSize: 65
Generation 221 | Revalues: 48440 | GridSize: 69
Generation 222 | Revalues: 48674 | GridSize: 60
Generation 223 | Revalues: 48876 | GridSize: 59
Generation 224 | Revalues: 49084 | GridSize: 56
Generation 225 | Revalues: 49306 | GridSize: 57
Generation 226 | Revalues: 49514 | GridSize: 58
Generation 227 | Revalues: 49716 | GridSize: 61
Generation 228 | Revalues: 49902 | GridSize: 58
Generation 229 | Revalues: 50122 | GridSize: 59
Generation 230 | Revalues: 50336 | GridSize: 63
Generation 231 | Revalues: 50558 | GridSize: 66
Generation 232 | Revalues: 50778 | GridSize: 65
Generation 233 | Revalues: 51010 | GridSize: 68
Generation 234 | Revalues: 51236 | GridSize: 68
Generation 235 | Revalues: 51454 | GridSize: 67
Generation 236 | Revalues: 51678 | GridSize: 68
Generation 237 | Revalues: 51882 | GridSize: 72
Generation 238 | Revalues: 52092 | GridSize: 73
Generation 239 | Revalues: 52312 | GridSize: 73
Generation 240 | Revalues: 52502 | GridSize: 72
Generation 241 | Revalues: 52718 | GridSize: 73
Generation 242 | Revalues: 52940 | GridSize: 62
Generation 243 | Revalues: 53190 | GridSize: 60
Generation 244 | Revalues: 53418 | GridSize: 58
Generation 245 | Revalues: 53634 | GridSize: 57
Generation 246 | Revalues: 53834 | GridSize: 63
Generation 247 | Revalues: 54060 | GridSize: 67
Generation 248 | Revalues: 54286 | GridSize: 68
Generation 249 | Revalues: 54516 | GridSize: 66
Generation 250 | Revalues: 54730 | GridSize: 71
