algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,101_r1e-04,7,0,0,0,155387386.993289,2414554.746094,0.000000,1.000000,3105 11141 33498 45202 55662 56006 60226 74714 80050 87126 92375 92406 95262 99747 107989 111345 124635 126609 160629 164572 173008 184997 189194 192878 203239 205024 215664 229007 249041 249079 252863 259354 278444 284299 288563 291742 322798 323081 331325 354420 364406 376535 376654 388610 397654 421055 421272 431818 451921 476410 481274 481543 483246 502407 508408 514022 525467 536663 559029 576675 591467 611473 614138
moead,101_r1e-04,7,1,0,0,151657110.826775,2322918.646484,0.111111,0.888889,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,7,2,0,0,151657110.826775,2322918.646484,0.222222,0.777778,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,7,3,0,0,151657110.826775,2322918.646484,0.333333,0.666667,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,7,4,0,0,151657110.826775,2322918.646484,0.444444,0.555556,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,7,5,0,0,151657110.826775,2322918.646484,0.555556,0.444444,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,7,6,0,0,151657110.826775,2322918.646484,0.666667,0.333333,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,7,7,0,0,151657110.826775,2322918.646484,0.777778,0.222222,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,7,8,0,0,151657110.826775,2322918.646484,0.888889,0.111111,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,7,9,0,0,151657110.826775,2322918.646484,1.000000,0.000000,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,7,0,50,1,151814284.075255,2422863.466797,0.000000,1.000000,6080 7607 18186 19817 22940 23975 58279 59776 69305 87667 91411 94960 96636 101793 106460 133048 148489 149544 170388 174189 174736 191854 204382 205905 226205 237322 241550 242942 271365 287801 321157 324158 326538 337371 339557 349806 356655 368383 373017 374127 391583 391778 397325 398988 417865 423693 438007 440236 442855 470377 502915 503757 504168 514904 524820 528489 529695 564275 565352 589136 604501 613746 618953
moead,101_r1e-04,7,1,50,1,138469061.550391,2180449.564453,0.111111,0.888889,6992 12567 15320 19817 41421 54897 78991 87667 96636 112192 124986 135741 137027 140973 141348 141914 145172 149544 150822 153023 167743 171886 186737 214825 216810 305900 309613 372621 372719 373757 375309 377948 379066 379172 380635 388593 389069 389153 389623 390063 391180 393258 393690 396392 396396 397325 398852 405529 407535 409954 414420 417865 426403 428818 432966 548144 552107 561345 564275 565352 566890 568916 572210
moead,101_r1e-04,7,2,50,1,137561410.211062,2113008.000977,0.222222,0.777778,54897 75690 78991 87667 96636 119052 124986 140973 141348 150822 152758 218110 221976 226810 228083 228576 307865 332587 355788 364602 368383 372141 372621 372719 373757 375309 377948 378629 379172 380635 385353 388593 389069 389153 389623 390063 391132 391180 391794 393258 393690 395840 396392 397325 398852 405529 407535 409954 412947 417865 426403 426478 428433 428818 432966 548144 552107 561345 564275 566890 568668 568916 572210
moead,101_r1e-04,7,3,50,1,137013228.989074,2083902.589844,0.333333,0.666667,54897 60272 78991 87667 96636 124986 141348 149544 150822 152758 167743 218110 221976 226810 228083 307865 332587 355788 364602 368383 372141 372621 372719 373757 377492 377948 379172 380635 385353 388593 389020 389069 389153 389623 390063 391132 391180 391794 393258 393690 396392 397325 398852 405529 407535 409954 409967 410465 412947 417865 426403 426478 428433 432966 548144 552107 559234 561345 564275 566890 568668 568916 572210
moead,101_r1e-04,7,4,50,1,137013228.989074,2083902.589844,0.444444,0.555556,54897 60272 78991 87667 96636 124986 141348 149544 150822 152758 167743 218110 221976 226810 228083 307865 332587 355788 364602 368383 372141 372621 372719 373757 377492 377948 379172 380635 385353 388593 389020 389069 389153 389623 390063 391132 391180 391794 393258 393690 396392 397325 398852 405529 407535 409954 409967 410465 412947 417865 426403 426478 428433 432966 548144 552107 559234 561345 564275 566890 568668 568916 572210
moead,101_r1e-04,7,5,50,1,136838895.341503,2073207.531250,0.555556,0.444444,54897 60272 78991 87667 96636 124986 141348 150822 152189 152758 167743 218110 221976 228083 256519 307865 332587 355788 364602 368383 372141 372621 372719 373757 377492 377948 379172 380635 385353 388593 389020 389069 389153 389623 390063 391132 391180 391794 393258 393690 396392 397325 398852 405529 407535 409954 409967 410465 412947 417865 426403 427214 428433 428818 432966 548144 552107 561345 564275 566890 568668 568916 572210
moead,101_r1e-04,7,6,50,1,136644220.145324,2056763.640625,0.666667,0.333333,54897 60272 78991 87667 96636 124986 141348 150822 152189 152758 167743 218110 221976 228083 307865 332587 355788 364602 368383 372141 372621 372719 373757 377492 377948 379172 380635 385353 388593 389020 389069 389153 389623 390063 391132 391180 391794 393258 393690 396392 397325 398852 405529 407535 409954 409967 410465 412947 416427 417865 426403 427214 428433 428818 432966 548144 552107 561345 564275 566890 568668 568916 572210
moead,101_r1e-04,7,7,50,1,136644220.145324,2056763.640625,0.777778,0.222222,54897 60272 78991 87667 96636 124986 141348 150822 152189 152758 167743 218110 221976 228083 307865 332587 355788 364602 368383 372141 372621 372719 373757 377492 377948 379172 380635 385353 388593 389020 389069 389153 389623 390063 391132 391180 391794 393258 393690 396392 397325 398852 405529 407535 409954 409967 410465 412947 416427 417865 426403 427214 428433 428818 432966 548144 552107 561345 564275 566890 568668 568916 572210
moead,101_r1e-04,7,8,50,1,136581350.704877,2042337.476562,0.888889,0.111111,54897 60272 78991 87667 96636 124986 141348 150822 152189 152758 167743 210473 218110 222720 228083 332587 355788 364602 368383 372141 372621 372719 373757 377492 377948 379172 380635 385353 388593 389020 389069 389153 389623 390063 391132 391180 391794 393258 393690 396392 397325 398852 405529 407535 409954 409967 410465 412947 416427 417865 426403 427214 428433 428818 432966 548144 552107 561345 564275 566890 568668 568916 572210
