algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,178_r1e-05,13,0,0,0,57031988.831962,123472.126465,0.000000,1.000000,65013 93248 108456 144920 241525 528655 529270 532447 570368 579310 719614 843623 927493 1354719 1440548 1789964 1832718 1910065 1963258 2001371 2023588 2032263 2152533
moead,178_r1e-05,13,1,0,0,55669903.357533,118357.617310,0.111111,0.888889,314505 356173 628013 638171 721734 865918 915746 977579 1078033 1123837 1135652 1282831 1330897 1350435 1355669 1392840 1598738 1876402 1898924 1989150 2035036 2208132 2209061
moead,178_r1e-05,13,2,0,0,55628734.038694,117910.601440,0.222222,0.777778,4810 56630 251927 329523 703483 760031 939800 1001414 1014074 1014558 1019885 1032905 1164175 1341000 1419494 1464390 1637839 1823221 1835734 1855385 1864868 2125128 2259120
moead,178_r1e-05,13,3,0,0,55628734.038694,117910.601440,0.333333,0.666667,4810 56630 251927 329523 703483 760031 939800 1001414 1014074 1014558 1019885 1032905 1164175 1341000 1419494 1464390 1637839 1823221 1835734 1855385 1864868 2125128 2259120
moead,178_r1e-05,13,4,0,0,55628734.038694,117910.601440,0.444444,0.555556,4810 56630 251927 329523 703483 760031 939800 1001414 1014074 1014558 1019885 1032905 1164175 1341000 1419494 1464390 1637839 1823221 1835734 1855385 1864868 2125128 2259120
moead,178_r1e-05,13,5,0,0,55628734.038694,117910.601440,0.555556,0.444444,4810 56630 251927 329523 703483 760031 939800 1001414 1014074 1014558 1019885 1032905 1164175 1341000 1419494 1464390 1637839 1823221 1835734 1855385 1864868 2125128 2259120
moead,178_r1e-05,13,6,0,0,55628734.038694,117910.601440,0.666667,0.333333,4810 56630 251927 329523 703483 760031 939800 1001414 1014074 1014558 1019885 1032905 1164175 1341000 1419494 1464390 1637839 1823221 1835734 1855385 1864868 2125128 2259120
moead,178_r1e-05,13,7,0,0,55628734.038694,117910.601440,0.777778,0.222222,4810 56630 251927 329523 703483 760031 939800 1001414 1014074 1014558 1019885 1032905 1164175 1341000 1419494 1464390 1637839 1823221 1835734 1855385 1864868 2125128 2259120
moead,178_r1e-05,13,8,0,0,55628734.038694,117910.601440,0.888889,0.111111,4810 56630 251927 329523 703483 760031 939800 1001414 1014074 1014558 1019885 1032905 1164175 1341000 1419494 1464390 1637839 1823221 1835734 1855385 1864868 2125128 2259120
moead,178_r1e-05,13,9,0,0,55628734.038694,117910.601440,1.000000,0.000000,4810 56630 251927 329523 703483 760031 939800 1001414 1014074 1014558 1019885 1032905 1164175 1341000 1419494 1464390 1637839 1823221 1835734 1855385 1864868 2125128 2259120
moead,178_r1e-05,13,0,50,1,52470577.736041,122157.291718,0.000000,1.000000,4679 10727 51010 188364 542830 588379 629893 667582 705575 775476 995465 1155814 1159665 1180989 1346135 1763813 1846681 1878843 2015140 2272856 2272978 2272980 2276569
moead,178_r1e-05,13,1,50,1,48562063.319536,105590.192859,0.111111,0.888889,1059804 1071502 1091288 1119337 1123322 1131156 1135490 1139515 1151638 1155814 1159665 1192850 1193135 1936248 2015140 2051684 2062363 2093735 2099106 2251191 2272856 2272978 2276569
moead,178_r1e-05,13,2,50,1,48502813.767276,103749.874530,0.222222,0.777778,1059804 1071502 1091288 1119337 1123322 1131156 1135490 1139515 1151638 1155814 1159665 1192850 1193135 2015140 2051684 2062363 2093735 2099106 2251191 2272856 2272978 2272980 2276569
moead,178_r1e-05,13,3,50,1,48459541.988107,102727.289415,0.333333,0.666667,1059804 1071502 1079458 1091288 1119337 1123322 1131156 1135490 1139515 1151638 1155625 1159665 1192850 1193135 2062363 2077888 2093735 2099106 2251191 2272856 2272978 2272980 2276569
moead,178_r1e-05,13,4,50,1,48459541.988107,102727.289415,0.444444,0.555556,1059804 1071502 1079458 1091288 1119337 1123322 1131156 1135490 1139515 1151638 1155625 1159665 1192850 1193135 2062363 2077888 2093735 2099106 2251191 2272856 2272978 2272980 2276569
moead,178_r1e-05,13,5,50,1,48459541.988107,102727.289415,0.555556,0.444444,1059804 1071502 1079458 1091288 1119337 1123322 1131156 1135490 1139515 1151638 1155625 1159665 1192850 1193135 2062363 2077888 2093735 2099106 2251191 2272856 2272978 2272980 2276569
moead,178_r1e-05,13,6,50,1,48459541.988107,102727.289415,0.666667,0.333333,1059804 1071502 1079458 1091288 1119337 1123322 1131156 1135490 1139515 1151638 1155625 1159665 1192850 1193135 2062363 2077888 2093735 2099106 2251191 2272856 2272978 2272980 2276569
moead,178_r1e-05,13,7,50,1,48454110.239827,100557.249012,0.777778,0.222222,1059804 1059887 1071502 1091288 1119337 1123322 1131156 1135490 1139515 1151638 1155625 1155814 1159665 1192850 1193135 2062363 2077888 2093735 2099106 2251191 2272978 2272980 2276569
moead,178_r1e-05,13,8,50,1,48454110.239827,100557.249012,0.888889,0.111111,1059804 1059887 1071502 1091288 1119337 1123322 1131156 1135490 1139515 1151638 1155625 1155814 1159665 1192850 1193135 2062363 2077888 2093735 2099106 2251191 2272978 2272980 2276569
moead,178_r1e-05,13,9,50,1,48454110.239827,100557.249012,1.000000,0.000000,1059804 1059887 1071502 1091288 1119337 1123322 1131156 1135490 1139515 1151638 1155625 1155814 1159665 1192850 1193135 2062363 2077888 2093735 2099106 2251191 2272978 2272980 2276569
moead,178_r1e-05,13,0,100,2,54035590.418993,125891.178345,0.000000,1.000000,4679 43499 51010 134675 154519 188364 588379 665311 705575 775476 995465 1155814 1243573 1335424 1697720 1860316 2004550 2015140 2093735 2099106 2272856 2272978 2276569
