algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,101_r1e-04,17,0,0,0,156267553.799652,3142590.211914,0.000000,1.000000,42113 60700 72717 74079 80325 84768 102063 116859 128324 132572 143205 160714 165545 182398 201890 208731 220206 220459 224357 254411 272417 291419 304209 308593 308819 313960 323724 333982 338965 344192 362775 363264 375914 388500 391690 415545 419732 424215 433170 437942 448764 460917 462484 484677 485128 486772 498001 506613 511154 512850 523775 530324 534714 534745 547459 555746 556121 560921 564156 566870 582996 587324 603810
moead,101_r1e-04,17,1,0,0,151949043.133011,3055507.586914,0.111111,0.888889,11438 16372 35198 74312 89268 90158 91764 96168 116302 126310 127138 137570 162451 167109 172230 179696 205485 215959 233483 234950 255082 260225 270130 271425 275853 283498 291493 306565 306608 313618 323138 323333 327996 331796 339242 341925 348243 360552 362289 370543 377137 384687 388215 406583 413919 437948 457177 462339 475498 515747 526170 542427 544235 554823 565478 565553 571861 574914 579343 590175 596583 603650 616289
moead,101_r1e-04,17,2,0,0,151949043.133011,3055507.586914,0.222222,0.777778,11438 16372 35198 74312 89268 90158 91764 96168 116302 126310 127138 137570 162451 167109 172230 179696 205485 215959 233483 234950 255082 260225 270130 271425 275853 283498 291493 306565 306608 313618 323138 323333 327996 331796 339242 341925 348243 360552 362289 370543 377137 384687 388215 406583 413919 437948 457177 462339 475498 515747 526170 542427 544235 554823 565478 565553 571861 574914 579343 590175 596583 603650 616289
moead,101_r1e-04,17,3,0,0,151949043.133011,3055507.586914,0.333333,0.666667,11438 16372 35198 74312 89268 90158 91764 96168 116302 126310 127138 137570 162451 167109 172230 179696 205485 215959 233483 234950 255082 260225 270130 271425 275853 283498 291493 306565 306608 313618 323138 323333 327996 331796 339242 341925 348243 360552 362289 370543 377137 384687 388215 406583 413919 437948 457177 462339 475498 515747 526170 542427 544235 554823 565478 565553 571861 574914 579343 590175 596583 603650 616289
moead,101_r1e-04,17,4,0,0,151949043.133011,3055507.586914,0.444444,0.555556,11438 16372 35198 74312 89268 90158 91764 96168 116302 126310 127138 137570 162451 167109 172230 179696 205485 215959 233483 234950 255082 260225 270130 271425 275853 283498 291493 306565 306608 313618 323138 323333 327996 331796 339242 341925 348243 360552 362289 370543 377137 384687 388215 406583 413919 437948 457177 462339 475498 515747 526170 542427 544235 554823 565478 565553 571861 574914 579343 590175 596583 603650 616289
moead,101_r1e-04,17,5,0,0,151949043.133011,3055507.586914,0.555556,0.444444,11438 16372 35198 74312 89268 90158 91764 96168 116302 126310 127138 137570 162451 167109 172230 179696 205485 215959 233483 234950 255082 260225 270130 271425 275853 283498 291493 306565 306608 313618 323138 323333 327996 331796 339242 341925 348243 360552 362289 370543 377137 384687 388215 406583 413919 437948 457177 462339 475498 515747 526170 542427 544235 554823 565478 565553 571861 574914 579343 590175 596583 603650 616289
moead,101_r1e-04,17,6,0,0,151949043.133011,3055507.586914,0.666667,0.333333,11438 16372 35198 74312 89268 90158 91764 96168 116302 126310 127138 137570 162451 167109 172230 179696 205485 215959 233483 234950 255082 260225 270130 271425 275853 283498 291493 306565 306608 313618 323138 323333 327996 331796 339242 341925 348243 360552 362289 370543 377137 384687 388215 406583 413919 437948 457177 462339 475498 515747 526170 542427 544235 554823 565478 565553 571861 574914 579343 590175 596583 603650 616289
moead,101_r1e-04,17,7,0,0,151949043.133011,3055507.586914,0.777778,0.222222,11438 16372 35198 74312 89268 90158 91764 96168 116302 126310 127138 137570 162451 167109 172230 179696 205485 215959 233483 234950 255082 260225 270130 271425 275853 283498 291493 306565 306608 313618 323138 323333 327996 331796 339242 341925 348243 360552 362289 370543 377137 384687 388215 406583 413919 437948 457177 462339 475498 515747 526170 542427 544235 554823 565478 565553 571861 574914 579343 590175 596583 603650 616289
moead,101_r1e-04,17,8,0,0,151949043.133011,3055507.586914,0.888889,0.111111,11438 16372 35198 74312 89268 90158 91764 96168 116302 126310 127138 137570 162451 167109 172230 179696 205485 215959 233483 234950 255082 260225 270130 271425 275853 283498 291493 306565 306608 313618 323138 323333 327996 331796 339242 341925 348243 360552 362289 370543 377137 384687 388215 406583 413919 437948 457177 462339 475498 515747 526170 542427 544235 554823 565478 565553 571861 574914 579343 590175 596583 603650 616289
moead,101_r1e-04,17,9,0,0,151949043.133011,3055507.586914,1.000000,0.000000,11438 16372 35198 74312 89268 90158 91764 96168 116302 126310 127138 137570 162451 167109 172230 179696 205485 215959 233483 234950 255082 260225 270130 271425 275853 283498 291493 306565 306608 313618 323138 323333 327996 331796 339242 341925 348243 360552 362289 370543 377137 384687 388215 406583 413919 437948 457177 462339 475498 515747 526170 542427 544235 554823 565478 565553 571861 574914 579343 590175 596583 603650 616289
moead,101_r1e-04,17,0,50,1,155420262.398342,3135626.805664,0.000000,1.000000,3850 4623 15111 19539 32806 33131 38392 50253 54410 63250 70393 92583 100237 128264 131811 136416 140344 180453 189237 209271 229581 234079 249430 261913 262206 304823 314801 317304 319610 320964 324830 353377 355436 396399 401842 404156 415847 416601 418204 457208 461702 478917 485251 494545 513603 519375 525983 543563 553018 554597 559095 560551 567527 573373 578770 582331 590421 594745 600383 603075 604628 607417 609085
moead,101_r1e-04,17,1,50,1,139002099.924141,2921849.165039,0.111111,0.888889,17950 46203 46624 59255 70393 92583 95149 98508 102814 121977 131129 132240 137662 142283 145993 150225 152116 153468 154022 154313 162615 183909 188452 202715 238154 336567 342855 347884 361896 362958 367740 368485 372629 375831 375973 382193 385437 386965 390162 392240 392762 396286 396304 398870 399858 400420 402387 405428 405505 407468 409008 412520 414442 419300 422624 496994 548347 553241 563761 564053 565874 574661 580521
moead,101_r1e-04,17,2,50,1,138277222.965818,2892094.141602,0.222222,0.777778,17950 46203 46624 60213 79503 92583 95149 98508 100175 120731 121977 131129 132240 137662 145993 150225 152116 153468 154022 154313 156040 162615 188452 202715 238154 336567 342855 347884 361896 362958 367740 368485 372629 375831 375869 375973 382193 385437 386965 390162 392240 392762 396286 396304 398870 399858 400420 402387 405428 405505 407468 412520 414442 419300 422624 545967 548347 553241 562296 563761 564053 565874 574661
moead,101_r1e-04,17,3,50,1,137896116.688998,2833005.844727,0.333333,0.666667,13098 17950 46203 60213 70393 79503 92583 95149 98508 100175 120731 121977 131129 132240 137662 143992 145993 150225 152116 153468 154022 154313 156040 162615 188452 238154 352976 361896 367740 368485 372629 375831 375869 375973 385437 386965 387455 387505 390162 392240 392762 396286 396304 398373 398890 399858 399867 400420 402387 405505 407468 409008 412420 412520 414442 419300 422624 422691 553241 563761 564053 565874 574661
moead,101_r1e-04,17,4,50,1,137695597.547268,2822417.291992,0.444444,0.555556,17950 46203 60213 70393 79503 92583 95149 98508 100175 120731 121977 131129 132240 137662 143992 145993 150225 152116 153468 154022 154313 162615 188452 202715 227459 238154 352976 361896 367740 368485 372629 375831 375869 375973 379617 385437 386965 387455 387505 390162 392240 392762 396286 396304 398373 398890 399858 399867 400420 402387 405505 407468 409008 412420 412520 414442 419300 422624 553241 563761 564053 565874 574661
moead,101_r1e-04,17,5,50,1,137530647.649385,2815909.952148,0.555556,0.444444,17950 46203 60213 70393 79503 92583 95149 98508 100175 121977 131129 132240 137662 143992 145111 145993 150225 152116 153468 154022 154313 156040 162615 188452 202715 238154 352976 361896 367740 368485 372629 375831 375869 375973 379617 385437 386965 387455 387505 390162 392240 392762 396286 396304 398373 398890 399858 399867 400420 402387 405505 407468 409008 412420 412520 414442 419300 422624 553241 563761 564053 565874 574661
moead,101_r1e-04,17,6,50,1,137497187.144638,2798908.602539,0.666667,0.333333,46203 46624 59255 60213 70393 79503 92583 95149 98508 100175 102814 131129 132240 137662 140648 145993 150166 153468 154022 154313 156040 162615 168650 202715 320956 352976 361896 367411 367740 372629 375831 375869 375973 385437 387455 387505 390162 392240 392762 396286 396304 398373 398822 398890 399858 399867 400420 402387 405505 407468 409008 412420 412520 414442 419300 422624 423507 551656 552309 554599 564053 568651 574661
