Generation 0 | Revalues: 100 | GridSize: 7
Generation 1 | Revalues: 302 | GridSize: 8
Generation 2 | Revalues: 500 | GridSize: 16
Generation 3 | Revalues: 694 | GridSize: 16
Generation 4 | Revalues: 902 | GridSize: 17
Generation 5 | Revalues: 1124 | GridSize: 19
Generation 6 | Revalues: 1348 | GridSize: 17
Generation 7 | Revalues: 1546 | GridSize: 20
Generation 8 | Revalues: 1728 | GridSize: 20
Generation 9 | Revalues: 1912 | GridSize: 19
Generation 10 | Revalues: 2104 | GridSize: 20
Generation 11 | Revalues: 2290 | GridSize: 23
Generation 12 | Revalues: 2476 | GridSize: 25
Generation 13 | Revalues: 2668 | GridSize: 27
Generation 14 | Revalues: 2874 | GridSize: 26
Generation 15 | Revalues: 3090 | GridSize: 32
Generation 16 | Revalues: 3294 | GridSize: 26
Generation 17 | Revalues: 3504 | GridSize: 28
Generation 18 | Revalues: 3710 | GridSize: 25
Generation 19 | Revalues: 3932 | GridSize: 27
Generation 20 | Revalues: 4148 | GridSize: 29
Generation 21 | Revalues: 4328 | GridSize: 30
Generation 22 | Revalues: 4536 | GridSize: 32
Generation 23 | Revalues: 4736 | GridSize: 33
Generation 24 | Revalues: 4918 | GridSize: 33
Generation 25 | Revalues: 5148 | GridSize: 32
Generation 26 | Revalues: 5336 | GridSize: 29
Generation 27 | Revalues: 5552 | GridSize: 29
Generation 28 | Revalues: 5746 | GridSize: 30
Generation 29 | Revalues: 5934 | GridSize: 29
Generation 30 | Revalues: 6146 | GridSize: 29
Generation 31 | Revalues: 6340 | GridSize: 30
Generation 32 | Revalues: 6534 | GridSize: 26
Generation 33 | Revalues: 6764 | GridSize: 28
Generation 34 | Revalues: 6966 | GridSize: 32
Generation 35 | Revalues: 7178 | GridSize: 30
Generation 36 | Revalues: 7392 | GridSize: 31
Generation 37 | Revalues: 7624 | GridSize: 32
Generation 38 | Revalues: 7838 | GridSize: 31
Generation 39 | Revalues: 8036 | GridSize: 28
Generation 40 | Revalues: 8236 | GridSize: 30
Generation 41 | Revalues: 8446 | GridSize: 28
Generation 42 | Revalues: 8654 | GridSize: 26
Generation 43 | Revalues: 8866 | GridSize: 26
Generation 44 | Revalues: 9084 | GridSize: 28
Generation 45 | Revalues: 9312 | GridSize: 28
Generation 46 | Revalues: 9472 | GridSize: 28
Generation 47 | Revalues: 9664 | GridSize: 30
Generation 48 | Revalues: 9868 | GridSize: 28
Generation 49 | Revalues: 10076 | GridSize: 30
Generation 50 | Revalues: 10282 | GridSize: 33
Generation 51 | Revalues: 10482 | GridSize: 33
Generation 52 | Revalues: 10712 | GridSize: 31
Generation 53 | Revalues: 10892 | GridSize: 31
Generation 54 | Revalues: 11106 | GridSize: 31
Generation 55 | Revalues: 11332 | GridSize: 32
Generation 56 | Revalues: 11536 | GridSize: 33
Generation 57 | Revalues: 11736 | GridSize: 29
Generation 58 | Revalues: 11938 | GridSize: 30
Generation 59 | Revalues: 12134 | GridSize: 31
Generation 60 | Revalues: 12354 | GridSize: 32
Generation 61 | Revalues: 12548 | GridSize: 32
Generation 62 | Revalues: 12760 | GridSize: 36
Generation 63 | Revalues: 12950 | GridSize: 36
Generation 64 | Revalues: 13164 | GridSize: 30
Generation 65 | Revalues: 13390 | GridSize: 30
Generation 66 | Revalues: 13582 | GridSize: 30
Generation 67 | Revalues: 13782 | GridSize: 29
Generation 68 | Revalues: 13966 | GridSize: 30
Generation 69 | Revalues: 14160 | GridSize: 32
Generation 70 | Revalues: 14366 | GridSize: 31
Generation 71 | Revalues: 14572 | GridSize: 31
Generation 72 | Revalues: 14786 | GridSize: 32
Generation 73 | Revalues: 14990 | GridSize: 32
Generation 74 | Revalues: 15194 | GridSize: 33
Generation 75 | Revalues: 15398 | GridSize: 35
Generation 76 | Revalues: 15598 | GridSize: 35
Generation 77 | Revalues: 15810 | GridSize: 35
Generation 78 | Revalues: 16016 | GridSize: 37
Generation 79 | Revalues: 16226 | GridSize: 36
Generation 80 | Revalues: 16410 | GridSize: 37
Generation 81 | Revalues: 16614 | GridSize: 39
Generation 82 | Revalues: 16808 | GridSize: 37
Generation 83 | Revalues: 17024 | GridSize: 37
Generation 84 | Revalues: 17232 | GridSize: 34
Generation 85 | Revalues: 17412 | GridSize: 35
Generation 86 | Revalues: 17608 | GridSize: 34
Generation 87 | Revalues: 17814 | GridSize: 35
Generation 88 | Revalues: 18018 | GridSize: 34
Generation 89 | Revalues: 18218 | GridSize: 34
Generation 90 | Revalues: 18394 | GridSize: 33
Generation 91 | Revalues: 18598 | GridSize: 34
Generation 92 | Revalues: 18778 | GridSize: 34
Generation 93 | Revalues: 18976 | GridSize: 35
Generation 94 | Revalues: 19188 | GridSize: 33
Generation 95 | Revalues: 19422 | GridSize: 31
Generation 96 | Revalues: 19612 | GridSize: 31
Generation 97 | Revalues: 19788 | GridSize: 31
Generation 98 | Revalues: 19982 | GridSize: 32
Generation 99 | Revalues: 20176 | GridSize: 33
Generation 100 | Revalues: 20368 | GridSize: 33
Generation 101 | Revalues: 20578 | GridSize: 34
Generation 102 | Revalues: 20752 | GridSize: 32
Generation 103 | Revalues: 20952 | GridSize: 32
Generation 104 | Revalues: 21160 | GridSize: 32
Generation 105 | Revalues: 21360 | GridSize: 32
Generation 106 | Revalues: 21538 | GridSize: 34
Generation 107 | Revalues: 21742 | GridSize: 35
Generation 108 | Revalues: 21938 | GridSize: 34
Generation 109 | Revalues: 22130 | GridSize: 33
Generation 110 | Revalues: 22312 | GridSize: 34
Generation 111 | Revalues: 22500 | GridSize: 35
Generation 112 | Revalues: 22704 | GridSize: 37
Generation 113 | Revalues: 22920 | GridSize: 35
Generation 114 | Revalues: 23120 | GridSize: 35
Generation 115 | Revalues: 23364 | GridSize: 35
Generation 116 | Revalues: 23576 | GridSize: 34
Generation 117 | Revalues: 23780 | GridSize: 33
Generation 118 | Revalues: 23956 | GridSize: 34
Generation 119 | Revalues: 24158 | GridSize: 35
Generation 120 | Revalues: 24352 | GridSize: 35
Generation 121 | Revalues: 24556 | GridSize: 36
Generation 122 | Revalues: 24778 | GridSize: 37
Generation 123 | Revalues: 24980 | GridSize: 35
Generation 124 | Revalues: 25184 | GridSize: 36
Generation 125 | Revalues: 25390 | GridSize: 36
Generation 126 | Revalues: 25590 | GridSize: 36
Generation 127 | Revalues: 25778 | GridSize: 35
Generation 128 | Revalues: 25992 | GridSize: 35
Generation 129 | Revalues: 26222 | GridSize: 31
Generation 130 | Revalues: 26432 | GridSize: 31
Generation 131 | Revalues: 26624 | GridSize: 31
Generation 132 | Revalues: 26806 | GridSize: 29
Generation 133 | Revalues: 27016 | GridSize: 31
Generation 134 | Revalues: 27232 | GridSize: 31
Generation 135 | Revalues: 27422 | GridSize: 32
Generation 136 | Revalues: 27614 | GridSize: 32
Generation 137 | Revalues: 27834 | GridSize: 34
Generation 138 | Revalues: 28030 | GridSize: 34
Generation 139 | Revalues: 28196 | GridSize: 31
Generation 140 | Revalues: 28394 | GridSize: 31
Generation 141 | Revalues: 28614 | GridSize: 32
Generation 142 | Revalues: 28818 | GridSize: 32
Generation 143 | Revalues: 29002 | GridSize: 32
Generation 144 | Revalues: 29186 | GridSize: 32
Generation 145 | Revalues: 29386 | GridSize: 33
Generation 146 | Revalues: 29596 | GridSize: 34
Generation 147 | Revalues: 29800 | GridSize: 33
Generation 148 | Revalues: 30000 | GridSize: 33
Generation 149 | Revalues: 30192 | GridSize: 33
Generation 150 | Revalues: 30394 | GridSize: 34
Generation 151 | Revalues: 30600 | GridSize: 34
Generation 152 | Revalues: 30836 | GridSize: 35
Generation 153 | Revalues: 31004 | GridSize: 33
Generation 154 | Revalues: 31212 | GridSize: 33
Generation 155 | Revalues: 31420 | GridSize: 34
Generation 156 | Revalues: 31630 | GridSize: 34
Generation 157 | Revalues: 31826 | GridSize: 34
Generation 158 | Revalues: 32014 | GridSize: 34
Generation 159 | Revalues: 32226 | GridSize: 33
Generation 160 | Revalues: 32424 | GridSize: 33
Generation 161 | Revalues: 32638 | GridSize: 33
Generation 162 | Revalues: 32864 | GridSize: 34
Generation 163 | Revalues: 33036 | GridSize: 34
Generation 164 | Revalues: 33248 | GridSize: 34
Generation 165 | Revalues: 33454 | GridSize: 34
Generation 166 | Revalues: 33630 | GridSize: 34
Generation 167 | Revalues: 33812 | GridSize: 34
Generation 168 | Revalues: 33990 | GridSize: 34
Generation 169 | Revalues: 34206 | GridSize: 35
Generation 170 | Revalues: 34420 | GridSize: 35
Generation 171 | Revalues: 34600 | GridSize: 35
Generation 172 | Revalues: 34778 | GridSize: 34
Generation 173 | Revalues: 34972 | GridSize: 34
Generation 174 | Revalues: 35168 | GridSize: 35
Generation 175 | Revalues: 35346 | GridSize: 35
Generation 176 | Revalues: 35562 | GridSize: 35
Generation 177 | Revalues: 35756 | GridSize: 36
Generation 178 | Revalues: 35960 | GridSize: 36
Generation 179 | Revalues: 36150 | GridSize: 36
Generation 180 | Revalues: 36356 | GridSize: 36
Generation 181 | Revalues: 36548 | GridSize: 36
Generation 182 | Revalues: 36750 | GridSize: 36
Generation 183 | Revalues: 36964 | GridSize: 36
Generation 184 | Revalues: 37166 | GridSize: 36
Generation 185 | Revalues: 37372 | GridSize: 36
Generation 186 | Revalues: 37610 | GridSize: 36
Generation 187 | Revalues: 37820 | GridSize: 36
Generation 188 | Revalues: 38014 | GridSize: 37
Generation 189 | Revalues: 38218 | GridSize: 37
Generation 190 | Revalues: 38400 | GridSize: 35
Generation 191 | Revalues: 38608 | GridSize: 35
Generation 192 | Revalues: 38800 | GridSize: 32
Generation 193 | Revalues: 39022 | GridSize: 32
Generation 194 | Revalues: 39210 | GridSize: 32
Generation 195 | Revalues: 39396 | GridSize: 34
Generation 196 | Revalues: 39564 | GridSize: 34
Generation 197 | Revalues: 39754 | GridSize: 34
Generation 198 | Revalues: 39952 | GridSize: 34
Generation 199 | Revalues: 40158 | GridSize: 34
Generation 200 | Revalues: 40380 | GridSize: 35
Generation 201 | Revalues: 40578 | GridSize: 35
Generation 202 | Revalues: 40770 | GridSize: 37
Generation 203 | Revalues: 40972 | GridSize: 37
Generation 204 | Revalues: 41158 | GridSize: 37
Generation 205 | Revalues: 41356 | GridSize: 34
Generation 206 | Revalues: 41572 | GridSize: 35
Generation 207 | Revalues: 41768 | GridSize: 35
Generation 208 | Revalues: 41992 | GridSize: 35
