algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,101_r1e-04,12,0,0,0,158264494.984365,835852.818359,0.000000,1.000000,12655 20700 27223 38595 60456 72909 74814 79374 83162 89439 95543 97501 110195 114126 125405 145533 149010 168361 190401 229711 233225 234897 241913 246637 257188 265241 291978 308049 309947 338214 345113 351481 380098 383709 394337 413191 429750 432064 447564 454815 455082 466497 477341 485289 497694 503734 509513 528198 530711 535221 541142 554158 559450 568999 570029 593519 595242 601032 604315 610397 611236 620058 620850
moead,101_r1e-04,12,1,0,0,151657110.826775,707094.593872,0.111111,0.888889,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,12,2,0,0,151657110.826775,707094.593872,0.222222,0.777778,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,12,3,0,0,151657110.826775,707094.593872,0.333333,0.666667,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,12,4,0,0,151657110.826775,707094.593872,0.444444,0.555556,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,12,5,0,0,151657110.826775,707094.593872,0.555556,0.444444,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,12,6,0,0,151657110.826775,707094.593872,0.666667,0.333333,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,12,7,0,0,151657110.826775,707094.593872,0.777778,0.222222,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,12,8,0,0,151657110.826775,707094.593872,0.888889,0.111111,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,12,9,0,0,151657110.826775,707094.593872,1.000000,0.000000,18186 19817 22940 23975 27723 69305 72856 87667 96636 97402 101793 104762 106460 107748 126448 133048 149544 175637 178072 189820 193622 199869 206848 217961 221976 223424 226810 227410 244557 250693 270716 272529 276946 279800 285915 291542 295142 301088 312498 330351 339343 340879 349462 356110 401373 410260 423965 438371 443933 450218 469447 483540 497530 514169 525867 529158 536089 546343 573848 580798 591970 607900 612591
moead,101_r1e-04,12,0,50,1,149907860.742519,824911.643555,0.000000,1.000000,3515 4689 5543 6947 30563 35219 42339 78481 95069 115072 120845 143607 146423 147524 157639 170069 177441 178842 179473 179843 188990 191360 197833 198444 211559 223703 233933 292224 301047 304303 321157 324158 326538 337371 339557 349806 356655 368383 373017 373145 374127 386180 389623 391778 397325 398988 405529 417865 423693 438007 440236 442855 470377 502915 504168 514904 524820 529695 551406 564275 565352 576032 582980
moead,101_r1e-04,12,1,50,1,138404616.971327,594884.915863,0.111111,0.888889,3515 14414 15793 24237 75233 78481 106492 120845 130445 132214 134024 141290 152096 152735 155334 158679 159253 161519 164752 174788 188470 213070 220136 359566 365093 368383 373852 377108 378004 379136 381146 382212 382989 384869 386456 389027 389600 389623 389629 391778 397294 397325 397890 398862 400379 400929 401975 405529 411483 413443 414513 414894 417865 418402 424366 494738 543701 547369 551406 553008 564527 565352 565877
moead,101_r1e-04,12,2,50,1,137510816.944233,555254.704620,0.222222,0.777778,3515 14414 15793 67288 106061 106492 130445 134024 141290 152735 155334 158679 159253 162768 164752 174788 213070 220136 241889 350206 352865 359566 365093 368383 368399 373852 379136 381146 382212 384869 386456 389027 389600 389623 389629 391778 397294 397325 397890 398862 400379 400929 401975 405529 406994 413443 414513 414894 417865 418330 418402 419792 424366 425166 494738 547369 551406 553008 564527 565316 565352 565877 566135
moead,101_r1e-04,12,3,50,1,136876585.045543,540659.163055,0.333333,0.666667,3515 14414 15793 67288 107437 120845 134024 141290 152096 152735 155334 156672 158679 159253 164752 174788 185928 211667 218752 220136 359566 365093 368383 373852 378004 379136 381146 382212 382218 384869 384959 386456 389027 389600 389623 389629 391778 394780 397294 397325 397890 398862 400379 400929 401975 403008 406994 413443 414513 414894 417865 418330 418402 424366 543701 551406 553008 564527 565352 565877 566135 567412 568444
moead,101_r1e-04,12,4,50,1,136876585.045543,540659.163055,0.444444,0.555556,3515 14414 15793 67288 107437 120845 134024 141290 152096 152735 155334 156672 158679 159253 164752 174788 185928 211667 218752 220136 359566 365093 368383 373852 378004 379136 381146 382212 382218 384869 384959 386456 389027 389600 389623 389629 391778 394780 397294 397325 397890 398862 400379 400929 401975 403008 406994 413443 414513 414894 417865 418330 418402 424366 543701 551406 553008 564527 565352 565877 566135 567412 568444
moead,101_r1e-04,12,5,50,1,136664187.988107,528674.215378,0.555556,0.444444,3515 14414 15793 67288 92878 103314 120845 134024 152096 152735 155334 156672 159253 164752 174788 185928 218752 220136 359566 365093 366225 368383 373852 378004 379136 381146 382212 382218 384869 384959 386456 389027 389600 389623 389629 391778 394780 397294 397325 397890 398862 400379 400929 401975 403008 406994 408995 413443 414513 414894 417865 418330 418402 424366 543701 551406 553008 564527 565352 565877 566135 567412 568444
moead,101_r1e-04,12,6,50,1,136584745.011166,526177.899002,0.666667,0.333333,3515 14414 15793 67288 92878 120845 134024 152096 152735 155334 156672 158679 159253 164752 174788 185928 218752 220136 359566 365093 366225 368383 373852 378004 379136 381146 382212 382218 384869 384959 386456 389027 389600 389623 389629 391778 394780 397294 397325 397890 398862 400379 400929 401975 403008 406994 408995 413443 414513 414894 417865 418330 418402 424366 543701 551406 553008 564527 565352 565877 566135 567412 568444
