Generation 0 | Revalues: 100 | GridSize: 6
Generation 1 | Revalues: 288 | GridSize: 7
Generation 2 | Revalues: 476 | GridSize: 8
Generation 3 | Revalues: 698 | GridSize: 16
Generation 4 | Revalues: 890 | GridSize: 21
Generation 5 | Revalues: 1076 | GridSize: 26
Generation 6 | Revalues: 1266 | GridSize: 26
Generation 7 | Revalues: 1468 | GridSize: 28
Generation 8 | Revalues: 1658 | GridSize: 28
Generation 9 | Revalues: 1846 | GridSize: 25
Generation 10 | Revalues: 2046 | GridSize: 22
Generation 11 | Revalues: 2250 | GridSize: 26
Generation 12 | Revalues: 2438 | GridSize: 24
Generation 13 | Revalues: 2626 | GridSize: 25
Generation 14 | Revalues: 2856 | GridSize: 23
Generation 15 | Revalues: 3044 | GridSize: 25
Generation 16 | Revalues: 3248 | GridSize: 20
Generation 17 | Revalues: 3436 | GridSize: 23
Generation 18 | Revalues: 3652 | GridSize: 25
Generation 19 | Revalues: 3842 | GridSize: 17
Generation 20 | Revalues: 4038 | GridSize: 21
Generation 21 | Revalues: 4246 | GridSize: 21
Generation 22 | Revalues: 4442 | GridSize: 23
Generation 23 | Revalues: 4628 | GridSize: 23
Generation 24 | Revalues: 4820 | GridSize: 27
Generation 25 | Revalues: 5040 | GridSize: 27
Generation 26 | Revalues: 5248 | GridSize: 27
Generation 27 | Revalues: 5462 | GridSize: 28
Generation 28 | Revalues: 5666 | GridSize: 28
Generation 29 | Revalues: 5848 | GridSize: 24
Generation 30 | Revalues: 6044 | GridSize: 25
Generation 31 | Revalues: 6240 | GridSize: 28
Generation 32 | Revalues: 6448 | GridSize: 29
Generation 33 | Revalues: 6640 | GridSize: 29
Generation 34 | Revalues: 6850 | GridSize: 30
Generation 35 | Revalues: 7066 | GridSize: 31
Generation 36 | Revalues: 7246 | GridSize: 33
Generation 37 | Revalues: 7432 | GridSize: 33
Generation 38 | Revalues: 7632 | GridSize: 33
Generation 39 | Revalues: 7854 | GridSize: 29
Generation 40 | Revalues: 8070 | GridSize: 30
Generation 41 | Revalues: 8266 | GridSize: 32
Generation 42 | Revalues: 8494 | GridSize: 33
Generation 43 | Revalues: 8676 | GridSize: 33
Generation 44 | Revalues: 8868 | GridSize: 35
Generation 45 | Revalues: 9058 | GridSize: 35
Generation 46 | Revalues: 9254 | GridSize: 35
Generation 47 | Revalues: 9466 | GridSize: 35
Generation 48 | Revalues: 9666 | GridSize: 35
Generation 49 | Revalues: 9872 | GridSize: 35
Generation 50 | Revalues: 10076 | GridSize: 36
Generation 51 | Revalues: 10266 | GridSize: 37
Generation 52 | Revalues: 10436 | GridSize: 36
Generation 53 | Revalues: 10646 | GridSize: 36
Generation 54 | Revalues: 10834 | GridSize: 37
Generation 55 | Revalues: 11048 | GridSize: 38
Generation 56 | Revalues: 11248 | GridSize: 38
Generation 57 | Revalues: 11468 | GridSize: 38
Generation 58 | Revalues: 11660 | GridSize: 35
Generation 59 | Revalues: 11864 | GridSize: 33
Generation 60 | Revalues: 12058 | GridSize: 36
Generation 61 | Revalues: 12236 | GridSize: 30
Generation 62 | Revalues: 12428 | GridSize: 33
Generation 63 | Revalues: 12642 | GridSize: 33
Generation 64 | Revalues: 12864 | GridSize: 34
Generation 65 | Revalues: 13066 | GridSize: 35
Generation 66 | Revalues: 13276 | GridSize: 38
Generation 67 | Revalues: 13480 | GridSize: 39
Generation 68 | Revalues: 13694 | GridSize: 40
Generation 69 | Revalues: 13884 | GridSize: 41
Generation 70 | Revalues: 14094 | GridSize: 42
Generation 71 | Revalues: 14288 | GridSize: 42
Generation 72 | Revalues: 14498 | GridSize: 39
Generation 73 | Revalues: 14694 | GridSize: 39
Generation 74 | Revalues: 14908 | GridSize: 41
Generation 75 | Revalues: 15058 | GridSize: 41
Generation 76 | Revalues: 15256 | GridSize: 41
Generation 77 | Revalues: 15450 | GridSize: 39
Generation 78 | Revalues: 15656 | GridSize: 41
Generation 79 | Revalues: 15884 | GridSize: 38
Generation 80 | Revalues: 16066 | GridSize: 39
Generation 81 | Revalues: 16250 | GridSize: 38
Generation 82 | Revalues: 16462 | GridSize: 40
Generation 83 | Revalues: 16670 | GridSize: 35
Generation 84 | Revalues: 16874 | GridSize: 35
Generation 85 | Revalues: 17094 | GridSize: 36
Generation 86 | Revalues: 17322 | GridSize: 37
Generation 87 | Revalues: 17526 | GridSize: 37
Generation 88 | Revalues: 17730 | GridSize: 37
Generation 89 | Revalues: 17934 | GridSize: 39
Generation 90 | Revalues: 18130 | GridSize: 39
Generation 91 | Revalues: 18316 | GridSize: 39
Generation 92 | Revalues: 18518 | GridSize: 39
Generation 93 | Revalues: 18736 | GridSize: 39
Generation 94 | Revalues: 18916 | GridSize: 39
Generation 95 | Revalues: 19132 | GridSize: 39
Generation 96 | Revalues: 19332 | GridSize: 40
Generation 97 | Revalues: 19512 | GridSize: 40
Generation 98 | Revalues: 19700 | GridSize: 41
Generation 99 | Revalues: 19886 | GridSize: 42
Generation 100 | Revalues: 20098 | GridSize: 42
Generation 101 | Revalues: 20324 | GridSize: 43
Generation 102 | Revalues: 20518 | GridSize: 43
Generation 103 | Revalues: 20734 | GridSize: 43
Generation 104 | Revalues: 20950 | GridSize: 46
Generation 105 | Revalues: 21136 | GridSize: 43
Generation 106 | Revalues: 21330 | GridSize: 43
Generation 107 | Revalues: 21530 | GridSize: 43
Generation 108 | Revalues: 21726 | GridSize: 44
Generation 109 | Revalues: 21918 | GridSize: 45
Generation 110 | Revalues: 22130 | GridSize: 45
Generation 111 | Revalues: 22326 | GridSize: 45
Generation 112 | Revalues: 22542 | GridSize: 45
Generation 113 | Revalues: 22738 | GridSize: 46
Generation 114 | Revalues: 22918 | GridSize: 46
Generation 115 | Revalues: 23112 | GridSize: 46
Generation 116 | Revalues: 23328 | GridSize: 46
Generation 117 | Revalues: 23518 | GridSize: 46
Generation 118 | Revalues: 23712 | GridSize: 46
Generation 119 | Revalues: 23912 | GridSize: 46
Generation 120 | Revalues: 24122 | GridSize: 46
Generation 121 | Revalues: 24312 | GridSize: 46
Generation 122 | Revalues: 24522 | GridSize: 47
Generation 123 | Revalues: 24740 | GridSize: 48
