Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 292 | GridSize: 8
Generation 2 | Revalues: 488 | GridSize: 9
Generation 3 | Revalues: 682 | GridSize: 13
Generation 4 | Revalues: 866 | GridSize: 18
Generation 5 | Revalues: 1078 | GridSize: 19
Generation 6 | Revalues: 1270 | GridSize: 18
Generation 7 | Revalues: 1448 | GridSize: 22
Generation 8 | Revalues: 1658 | GridSize: 24
Generation 9 | Revalues: 1838 | GridSize: 22
Generation 10 | Revalues: 2066 | GridSize: 21
Generation 11 | Revalues: 2280 | GridSize: 25
Generation 12 | Revalues: 2486 | GridSize: 25
Generation 13 | Revalues: 2686 | GridSize: 26
Generation 14 | Revalues: 2874 | GridSize: 23
Generation 15 | Revalues: 3076 | GridSize: 16
Generation 16 | Revalues: 3254 | GridSize: 16
Generation 17 | Revalues: 3460 | GridSize: 17
Generation 18 | Revalues: 3652 | GridSize: 20
Generation 19 | Revalues: 3854 | GridSize: 22
Generation 20 | Revalues: 4032 | GridSize: 23
Generation 21 | Revalues: 4246 | GridSize: 26
Generation 22 | Revalues: 4432 | GridSize: 24
Generation 23 | Revalues: 4632 | GridSize: 22
Generation 24 | Revalues: 4848 | GridSize: 21
Generation 25 | Revalues: 5040 | GridSize: 22
Generation 26 | Revalues: 5226 | GridSize: 23
Generation 27 | Revalues: 5434 | GridSize: 23
Generation 28 | Revalues: 5620 | GridSize: 25
Generation 29 | Revalues: 5810 | GridSize: 29
Generation 30 | Revalues: 6014 | GridSize: 28
Generation 31 | Revalues: 6198 | GridSize: 31
Generation 32 | Revalues: 6404 | GridSize: 27
Generation 33 | Revalues: 6596 | GridSize: 27
Generation 34 | Revalues: 6790 | GridSize: 27
Generation 35 | Revalues: 6962 | GridSize: 28
Generation 36 | Revalues: 7188 | GridSize: 27
Generation 37 | Revalues: 7384 | GridSize: 28
Generation 38 | Revalues: 7588 | GridSize: 30
Generation 39 | Revalues: 7788 | GridSize: 32
Generation 40 | Revalues: 7986 | GridSize: 33
Generation 41 | Revalues: 8188 | GridSize: 32
Generation 42 | Revalues: 8370 | GridSize: 33
Generation 43 | Revalues: 8576 | GridSize: 33
Generation 44 | Revalues: 8768 | GridSize: 35
Generation 45 | Revalues: 8954 | GridSize: 38
Generation 46 | Revalues: 9148 | GridSize: 37
Generation 47 | Revalues: 9328 | GridSize: 34
Generation 48 | Revalues: 9496 | GridSize: 38
Generation 49 | Revalues: 9700 | GridSize: 30
Generation 50 | Revalues: 9906 | GridSize: 31
Generation 51 | Revalues: 10090 | GridSize: 32
Generation 52 | Revalues: 10286 | GridSize: 33
Generation 53 | Revalues: 10458 | GridSize: 35
Generation 54 | Revalues: 10656 | GridSize: 37
Generation 55 | Revalues: 10856 | GridSize: 36
Generation 56 | Revalues: 11064 | GridSize: 37
Generation 57 | Revalues: 11260 | GridSize: 38
Generation 58 | Revalues: 11468 | GridSize: 38
Generation 59 | Revalues: 11686 | GridSize: 38
Generation 60 | Revalues: 11892 | GridSize: 39
Generation 61 | Revalues: 12092 | GridSize: 39
Generation 62 | Revalues: 12280 | GridSize: 39
Generation 63 | Revalues: 12472 | GridSize: 36
Generation 64 | Revalues: 12698 | GridSize: 30
Generation 65 | Revalues: 12922 | GridSize: 29
Generation 66 | Revalues: 13112 | GridSize: 30
Generation 67 | Revalues: 13322 | GridSize: 30
Generation 68 | Revalues: 13518 | GridSize: 31
Generation 69 | Revalues: 13732 | GridSize: 34
Generation 70 | Revalues: 13928 | GridSize: 35
Generation 71 | Revalues: 14130 | GridSize: 35
Generation 72 | Revalues: 14336 | GridSize: 32
Generation 73 | Revalues: 14546 | GridSize: 33
Generation 74 | Revalues: 14772 | GridSize: 35
Generation 75 | Revalues: 14962 | GridSize: 35
Generation 76 | Revalues: 15158 | GridSize: 34
Generation 77 | Revalues: 15354 | GridSize: 36
Generation 78 | Revalues: 15544 | GridSize: 37
Generation 79 | Revalues: 15732 | GridSize: 34
Generation 80 | Revalues: 15930 | GridSize: 30
Generation 81 | Revalues: 16130 | GridSize: 28
Generation 82 | Revalues: 16326 | GridSize: 29
Generation 83 | Revalues: 16520 | GridSize: 29
Generation 84 | Revalues: 16728 | GridSize: 29
Generation 85 | Revalues: 16922 | GridSize: 30
Generation 86 | Revalues: 17118 | GridSize: 29
Generation 87 | Revalues: 17332 | GridSize: 30
Generation 88 | Revalues: 17510 | GridSize: 30
Generation 89 | Revalues: 17714 | GridSize: 30
Generation 90 | Revalues: 17906 | GridSize: 31
Generation 91 | Revalues: 18100 | GridSize: 30
Generation 92 | Revalues: 18312 | GridSize: 30
Generation 93 | Revalues: 18520 | GridSize: 30
Generation 94 | Revalues: 18730 | GridSize: 31
Generation 95 | Revalues: 18920 | GridSize: 28
Generation 96 | Revalues: 19102 | GridSize: 30
Generation 97 | Revalues: 19292 | GridSize: 31
Generation 98 | Revalues: 19482 | GridSize: 33
Generation 99 | Revalues: 19712 | GridSize: 33
Generation 100 | Revalues: 19904 | GridSize: 35
Generation 101 | Revalues: 20084 | GridSize: 36
Generation 102 | Revalues: 20268 | GridSize: 38
Generation 103 | Revalues: 20442 | GridSize: 39
Generation 104 | Revalues: 20648 | GridSize: 40
Generation 105 | Revalues: 20856 | GridSize: 36
Generation 106 | Revalues: 21076 | GridSize: 37
Generation 107 | Revalues: 21278 | GridSize: 35
Generation 108 | Revalues: 21472 | GridSize: 36
Generation 109 | Revalues: 21652 | GridSize: 36
Generation 110 | Revalues: 21840 | GridSize: 37
Generation 111 | Revalues: 22040 | GridSize: 39
Generation 112 | Revalues: 22258 | GridSize: 38
Generation 113 | Revalues: 22450 | GridSize: 39
Generation 114 | Revalues: 22650 | GridSize: 39
Generation 115 | Revalues: 22860 | GridSize: 40
Generation 116 | Revalues: 23072 | GridSize: 41
Generation 117 | Revalues: 23274 | GridSize: 41
Generation 118 | Revalues: 23482 | GridSize: 42
Generation 119 | Revalues: 23698 | GridSize: 38
Generation 120 | Revalues: 23880 | GridSize: 39
Generation 121 | Revalues: 24074 | GridSize: 40
Generation 122 | Revalues: 24282 | GridSize: 41
Generation 123 | Revalues: 24454 | GridSize: 38
Generation 124 | Revalues: 24638 | GridSize: 39
Generation 125 | Revalues: 24842 | GridSize: 40
Generation 126 | Revalues: 25060 | GridSize: 39
Generation 127 | Revalues: 25268 | GridSize: 41
Generation 128 | Revalues: 25474 | GridSize: 39
Generation 129 | Revalues: 25668 | GridSize: 33
Generation 130 | Revalues: 25902 | GridSize: 34
Generation 131 | Revalues: 26110 | GridSize: 34
Generation 132 | Revalues: 26320 | GridSize: 35
Generation 133 | Revalues: 26488 | GridSize: 32
Generation 134 | Revalues: 26674 | GridSize: 31
Generation 135 | Revalues: 26854 | GridSize: 32
Generation 136 | Revalues: 27060 | GridSize: 35
Generation 137 | Revalues: 27252 | GridSize: 35
Generation 138 | Revalues: 27442 | GridSize: 33
Generation 139 | Revalues: 27636 | GridSize: 34
Generation 140 | Revalues: 27854 | GridSize: 34
Generation 141 | Revalues: 28074 | GridSize: 33
Generation 142 | Revalues: 28268 | GridSize: 33
Generation 143 | Revalues: 28458 | GridSize: 33
Generation 144 | Revalues: 28678 | GridSize: 34
Generation 145 | Revalues: 28882 | GridSize: 34
Generation 146 | Revalues: 29106 | GridSize: 34
Generation 147 | Revalues: 29310 | GridSize: 34
Generation 148 | Revalues: 29498 | GridSize: 34
Generation 149 | Revalues: 29702 | GridSize: 36
Generation 150 | Revalues: 29908 | GridSize: 37
Generation 151 | Revalues: 30110 | GridSize: 38
Generation 152 | Revalues: 30302 | GridSize: 38
Generation 153 | Revalues: 30490 | GridSize: 39
Generation 154 | Revalues: 30696 | GridSize: 39
Generation 155 | Revalues: 30894 | GridSize: 36
Generation 156 | Revalues: 31100 | GridSize: 36
Generation 157 | Revalues: 31310 | GridSize: 36
Generation 158 | Revalues: 31510 | GridSize: 34
Generation 159 | Revalues: 31706 | GridSize: 34
Generation 160 | Revalues: 31912 | GridSize: 36
Generation 161 | Revalues: 32094 | GridSize: 36
Generation 162 | Revalues: 32304 | GridSize: 33
Generation 163 | Revalues: 32508 | GridSize: 27
Generation 164 | Revalues: 32696 | GridSize: 28
Generation 165 | Revalues: 32904 | GridSize: 28
Generation 166 | Revalues: 33108 | GridSize: 29
Generation 167 | Revalues: 33310 | GridSize: 30
Generation 168 | Revalues: 33524 | GridSize: 31
Generation 169 | Revalues: 33738 | GridSize: 31
Generation 170 | Revalues: 33904 | GridSize: 32
Generation 171 | Revalues: 34072 | GridSize: 32
Generation 172 | Revalues: 34280 | GridSize: 30
Generation 173 | Revalues: 34484 | GridSize: 34
Generation 174 | Revalues: 34668 | GridSize: 34
Generation 175 | Revalues: 34868 | GridSize: 36
Generation 176 | Revalues: 35078 | GridSize: 38
Generation 177 | Revalues: 35272 | GridSize: 38
Generation 178 | Revalues: 35466 | GridSize: 38
Generation 179 | Revalues: 35676 | GridSize: 38
Generation 180 | Revalues: 35876 | GridSize: 39
Generation 181 | Revalues: 36088 | GridSize: 40
Generation 182 | Revalues: 36292 | GridSize: 40
Generation 183 | Revalues: 36480 | GridSize: 40
Generation 184 | Revalues: 36678 | GridSize: 38
Generation 185 | Revalues: 36852 | GridSize: 39
Generation 186 | Revalues: 37032 | GridSize: 39
Generation 187 | Revalues: 37238 | GridSize: 38
Generation 188 | Revalues: 37448 | GridSize: 38
Generation 189 | Revalues: 37642 | GridSize: 40
Generation 190 | Revalues: 37838 | GridSize: 40
Generation 191 | Revalues: 38030 | GridSize: 40
Generation 192 | Revalues: 38218 | GridSize: 40
Generation 193 | Revalues: 38392 | GridSize: 40
Generation 194 | Revalues: 38592 | GridSize: 40
Generation 195 | Revalues: 38782 | GridSize: 40
Generation 196 | Revalues: 38998 | GridSize: 40
Generation 197 | Revalues: 39188 | GridSize: 40
Generation 198 | Revalues: 39362 | GridSize: 40
Generation 199 | Revalues: 39558 | GridSize: 40
Generation 200 | Revalues: 39750 | GridSize: 38
Generation 201 | Revalues: 39942 | GridSize: 38
Generation 202 | Revalues: 40144 | GridSize: 39
Generation 203 | Revalues: 40320 | GridSize: 40
Generation 204 | Revalues: 40526 | GridSize: 40
Generation 205 | Revalues: 40734 | GridSize: 41
Generation 206 | Revalues: 40932 | GridSize: 41
Generation 207 | Revalues: 41128 | GridSize: 42
Generation 208 | Revalues: 41314 | GridSize: 43
Generation 209 | Revalues: 41528 | GridSize: 43
Generation 210 | Revalues: 41722 | GridSize: 45
Generation 211 | Revalues: 41918 | GridSize: 46
Generation 212 | Revalues: 42136 | GridSize: 46
Generation 213 | Revalues: 42330 | GridSize: 45
Generation 214 | Revalues: 42518 | GridSize: 45
Generation 215 | Revalues: 42676 | GridSize: 47
Generation 216 | Revalues: 42900 | GridSize: 49
Generation 217 | Revalues: 43116 | GridSize: 48
Generation 218 | Revalues: 43338 | GridSize: 48
Generation 219 | Revalues: 43538 | GridSize: 49
Generation 220 | Revalues: 43750 | GridSize: 50
Generation 221 | Revalues: 43984 | GridSize: 49
Generation 222 | Revalues: 44200 | GridSize: 50
Generation 223 | Revalues: 44416 | GridSize: 50
Generation 224 | Revalues: 44604 | GridSize: 51
Generation 225 | Revalues: 44786 | GridSize: 50
Generation 226 | Revalues: 44960 | GridSize: 50
Generation 227 | Revalues: 45184 | GridSize: 51
Generation 228 | Revalues: 45388 | GridSize: 51
Generation 229 | Revalues: 45582 | GridSize: 51
Generation 230 | Revalues: 45794 | GridSize: 54
Generation 231 | Revalues: 45994 | GridSize: 54
Generation 232 | Revalues: 46192 | GridSize: 55
Generation 233 | Revalues: 46398 | GridSize: 56
Generation 234 | Revalues: 46602 | GridSize: 57
Generation 235 | Revalues: 46806 | GridSize: 58
Generation 236 | Revalues: 47000 | GridSize: 58
Generation 237 | Revalues: 47196 | GridSize: 58
Generation 238 | Revalues: 47384 | GridSize: 58
Generation 239 | Revalues: 47592 | GridSize: 58
Generation 240 | Revalues: 47786 | GridSize: 58
Generation 241 | Revalues: 47994 | GridSize: 58
Generation 242 | Revalues: 48204 | GridSize: 58
Generation 243 | Revalues: 48402 | GridSize: 59
Generation 244 | Revalues: 48598 | GridSize: 60
Generation 245 | Revalues: 48806 | GridSize: 61
Generation 246 | Revalues: 49026 | GridSize: 62
Generation 247 | Revalues: 49216 | GridSize: 62
Generation 248 | Revalues: 49446 | GridSize: 63
Generation 249 | Revalues: 49654 | GridSize: 64
