algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,101_r1e-04,15,0,0,0,156470841.108692,125655.383255,0.000000,1.000000,6834 9372 10965 16131 17501 19193 25522 37506 44140 49111 54612 57765 66091 69605 94005 105137 127308 132845 142254 143979 158444 174858 189917 203355 206646 220578 226593 227117 233449 240256 247037 248308 259362 266231 285448 296352 322580 345614 346689 356072 377583 387789 407561 418107 435949 439056 452603 457066 477330 487021 488730 491578 502355 512561 520622 539242 557827 580199 581008 599210 612485 613652 618297
moead,101_r1e-04,15,1,0,0,151360351.722055,108216.981237,0.111111,0.888889,12540 12949 26282 27581 29424 36850 56266 65137 83314 91867 93993 98581 100834 103614 104146 104442 110519 112144 121373 126236 128740 148959 166968 175209 200274 205007 214588 218465 234527 261937 267987 270366 271358 281148 282099 287886 295303 299331 307401 329556 360307 360454 367140 382824 384013 399872 407981 413627 415346 415789 430902 438801 445823 462505 476592 486675 488618 517338 532002 536306 551367 586940 589447
moead,101_r1e-04,15,2,0,0,151360351.722055,108216.981237,0.222222,0.777778,12540 12949 26282 27581 29424 36850 56266 65137 83314 91867 93993 98581 100834 103614 104146 104442 110519 112144 121373 126236 128740 148959 166968 175209 200274 205007 214588 218465 234527 261937 267987 270366 271358 281148 282099 287886 295303 299331 307401 329556 360307 360454 367140 382824 384013 399872 407981 413627 415346 415789 430902 438801 445823 462505 476592 486675 488618 517338 532002 536306 551367 586940 589447
moead,101_r1e-04,15,3,0,0,151360351.722055,108216.981237,0.333333,0.666667,12540 12949 26282 27581 29424 36850 56266 65137 83314 91867 93993 98581 100834 103614 104146 104442 110519 112144 121373 126236 128740 148959 166968 175209 200274 205007 214588 218465 234527 261937 267987 270366 271358 281148 282099 287886 295303 299331 307401 329556 360307 360454 367140 382824 384013 399872 407981 413627 415346 415789 430902 438801 445823 462505 476592 486675 488618 517338 532002 536306 551367 586940 589447
moead,101_r1e-04,15,4,0,0,151360351.722055,108216.981237,0.444444,0.555556,12540 12949 26282 27581 29424 36850 56266 65137 83314 91867 93993 98581 100834 103614 104146 104442 110519 112144 121373 126236 128740 148959 166968 175209 200274 205007 214588 218465 234527 261937 267987 270366 271358 281148 282099 287886 295303 299331 307401 329556 360307 360454 367140 382824 384013 399872 407981 413627 415346 415789 430902 438801 445823 462505 476592 486675 488618 517338 532002 536306 551367 586940 589447
moead,101_r1e-04,15,5,0,0,151360351.722055,108216.981237,0.555556,0.444444,12540 12949 26282 27581 29424 36850 56266 65137 83314 91867 93993 98581 100834 103614 104146 104442 110519 112144 121373 126236 128740 148959 166968 175209 200274 205007 214588 218465 234527 261937 267987 270366 271358 281148 282099 287886 295303 299331 307401 329556 360307 360454 367140 382824 384013 399872 407981 413627 415346 415789 430902 438801 445823 462505 476592 486675 488618 517338 532002 536306 551367 586940 589447
moead,101_r1e-04,15,6,0,0,151360351.722055,108216.981237,0.666667,0.333333,12540 12949 26282 27581 29424 36850 56266 65137 83314 91867 93993 98581 100834 103614 104146 104442 110519 112144 121373 126236 128740 148959 166968 175209 200274 205007 214588 218465 234527 261937 267987 270366 271358 281148 282099 287886 295303 299331 307401 329556 360307 360454 367140 382824 384013 399872 407981 413627 415346 415789 430902 438801 445823 462505 476592 486675 488618 517338 532002 536306 551367 586940 589447
moead,101_r1e-04,15,7,0,0,151360351.722055,108216.981237,0.777778,0.222222,12540 12949 26282 27581 29424 36850 56266 65137 83314 91867 93993 98581 100834 103614 104146 104442 110519 112144 121373 126236 128740 148959 166968 175209 200274 205007 214588 218465 234527 261937 267987 270366 271358 281148 282099 287886 295303 299331 307401 329556 360307 360454 367140 382824 384013 399872 407981 413627 415346 415789 430902 438801 445823 462505 476592 486675 488618 517338 532002 536306 551367 586940 589447
moead,101_r1e-04,15,8,0,0,151360351.722055,108216.981237,0.888889,0.111111,12540 12949 26282 27581 29424 36850 56266 65137 83314 91867 93993 98581 100834 103614 104146 104442 110519 112144 121373 126236 128740 148959 166968 175209 200274 205007 214588 218465 234527 261937 267987 270366 271358 281148 282099 287886 295303 299331 307401 329556 360307 360454 367140 382824 384013 399872 407981 413627 415346 415789 430902 438801 445823 462505 476592 486675 488618 517338 532002 536306 551367 586940 589447
moead,101_r1e-04,15,9,0,0,151360351.722055,108216.981237,1.000000,0.000000,12540 12949 26282 27581 29424 36850 56266 65137 83314 91867 93993 98581 100834 103614 104146 104442 110519 112144 121373 126236 128740 148959 166968 175209 200274 205007 214588 218465 234527 261937 267987 270366 271358 281148 282099 287886 295303 299331 307401 329556 360307 360454 367140 382824 384013 399872 407981 413627 415346 415789 430902 438801 445823 462505 476592 486675 488618 517338 532002 536306 551367 586940 589447
moead,101_r1e-04,15,0,50,1,151094535.864924,124774.530975,0.000000,1.000000,5093 14184 23655 33267 33697 44352 65182 70940 78212 85434 89862 97062 128625 133141 140047 157203 163414 170417 173505 185838 187837 197312 219565 230116 237121 248494 259400 268000 271848 272192 279011 283278 284562 305101 307533 334929 357612 362874 373724 377979 379452 381618 391154 397898 408117 424860 433187 437968 441001 464757 498583 512982 513284 530033 547151 556138 567373 576744 582053 593836 598918 600189 603846
moead,101_r1e-04,15,1,50,1,136500536.282144,75391.125650,0.111111,0.888889,47542 70912 92172 105514 107497 108003 114363 121387 122647 128638 130454 134552 136383 140047 150839 156267 161272 167138 199993 231461 345128 349605 361316 362874 363482 373724 377979 382272 384486 384899 386988 389556 391154 391257 392210 392763 393269 396793 397898 398385 400383 401442 401492 402416 402421 402430 402472 402490 403444 411418 411961 413456 413918 416869 427219 428054 442563 548391 549767 556138 564071 567373 572938
moead,101_r1e-04,15,2,50,1,136134699.168788,68587.917794,0.222222,0.777778,23655 47542 70912 105514 107497 108003 114363 117259 118928 121387 122647 126217 128638 130454 134552 136383 150839 156267 161272 167138 361316 362874 363482 373724 377979 382272 384486 384899 386988 389556 391154 391257 392210 392763 393269 393765 396793 397898 398385 400383 401436 401442 401492 402421 402430 402472 402490 403444 404974 407926 411418 411961 413456 413918 416869 427219 428054 549767 556138 564071 567373 572938 576744
moead,101_r1e-04,15,3,50,1,136134699.168788,68587.917794,0.333333,0.666667,23655 47542 70912 105514 107497 108003 114363 117259 118928 121387 122647 126217 128638 130454 134552 136383 150839 156267 161272 167138 361316 362874 363482 373724 377979 382272 384486 384899 386988 389556 391154 391257 392210 392763 393269 393765 396793 397898 398385 400383 401436 401442 401492 402421 402430 402472 402490 403444 404974 407926 411418 411961 413456 413918 416869 427219 428054 549767 556138 564071 567373 572938 576744
moead,101_r1e-04,15,4,50,1,136134699.168788,68587.917794,0.444444,0.555556,23655 47542 70912 105514 107497 108003 114363 117259 118928 121387 122647 126217 128638 130454 134552 136383 150839 156267 161272 167138 361316 362874 363482 373724 377979 382272 384486 384899 386988 389556 391154 391257 392210 392763 393269 393765 396793 397898 398385 400383 401436 401442 401492 402421 402430 402472 402490 403444 404974 407926 411418 411961 413456 413918 416869 427219 428054 549767 556138 564071 567373 572938 576744
