Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 318 | GridSize: 17
Generation 2 | Revalues: 532 | GridSize: 13
Generation 3 | Revalues: 740 | GridSize: 15
Generation 4 | Revalues: 952 | GridSize: 15
Generation 5 | Revalues: 1150 | GridSize: 16
Generation 6 | Revalues: 1338 | GridSize: 18
Generation 7 | Revalues: 1550 | GridSize: 21
Generation 8 | Revalues: 1760 | GridSize: 21
Generation 9 | Revalues: 1978 | GridSize: 22
Generation 10 | Revalues: 2170 | GridSize: 23
Generation 11 | Revalues: 2370 | GridSize: 24
Generation 12 | Revalues: 2580 | GridSize: 22
Generation 13 | Revalues: 2758 | GridSize: 23
Generation 14 | Revalues: 2944 | GridSize: 22
Generation 15 | Revalues: 3136 | GridSize: 23
Generation 16 | Revalues: 3346 | GridSize: 24
Generation 17 | Revalues: 3554 | GridSize: 26
Generation 18 | Revalues: 3744 | GridSize: 26
Generation 19 | Revalues: 3940 | GridSize: 26
Generation 20 | Revalues: 4142 | GridSize: 23
Generation 21 | Revalues: 4340 | GridSize: 18
Generation 22 | Revalues: 4542 | GridSize: 20
Generation 23 | Revalues: 4758 | GridSize: 22
Generation 24 | Revalues: 4968 | GridSize: 22
Generation 25 | Revalues: 5162 | GridSize: 22
Generation 26 | Revalues: 5356 | GridSize: 22
Generation 27 | Revalues: 5554 | GridSize: 22
Generation 28 | Revalues: 5758 | GridSize: 23
Generation 29 | Revalues: 5950 | GridSize: 25
Generation 30 | Revalues: 6168 | GridSize: 27
Generation 31 | Revalues: 6372 | GridSize: 28
Generation 32 | Revalues: 6544 | GridSize: 28
Generation 33 | Revalues: 6764 | GridSize: 27
Generation 34 | Revalues: 6946 | GridSize: 25
Generation 35 | Revalues: 7158 | GridSize: 25
Generation 36 | Revalues: 7320 | GridSize: 25
Generation 37 | Revalues: 7502 | GridSize: 25
Generation 38 | Revalues: 7730 | GridSize: 25
Generation 39 | Revalues: 7938 | GridSize: 25
Generation 40 | Revalues: 8148 | GridSize: 25
Generation 41 | Revalues: 8354 | GridSize: 25
Generation 42 | Revalues: 8558 | GridSize: 25
Generation 43 | Revalues: 8742 | GridSize: 25
Generation 44 | Revalues: 8944 | GridSize: 25
Generation 45 | Revalues: 9158 | GridSize: 25
Generation 46 | Revalues: 9358 | GridSize: 26
Generation 47 | Revalues: 9530 | GridSize: 27
Generation 48 | Revalues: 9716 | GridSize: 27
Generation 49 | Revalues: 9936 | GridSize: 27
Generation 50 | Revalues: 10154 | GridSize: 27
Generation 51 | Revalues: 10354 | GridSize: 27
Generation 52 | Revalues: 10534 | GridSize: 30
Generation 53 | Revalues: 10722 | GridSize: 31
Generation 54 | Revalues: 10914 | GridSize: 31
Generation 55 | Revalues: 11104 | GridSize: 31
Generation 56 | Revalues: 11302 | GridSize: 31
Generation 57 | Revalues: 11488 | GridSize: 31
Generation 58 | Revalues: 11674 | GridSize: 33
Generation 59 | Revalues: 11874 | GridSize: 32
Generation 60 | Revalues: 12084 | GridSize: 32
Generation 61 | Revalues: 12278 | GridSize: 32
Generation 62 | Revalues: 12504 | GridSize: 33
Generation 63 | Revalues: 12716 | GridSize: 33
Generation 64 | Revalues: 12916 | GridSize: 33
Generation 65 | Revalues: 13120 | GridSize: 34
Generation 66 | Revalues: 13336 | GridSize: 35
Generation 67 | Revalues: 13552 | GridSize: 35
Generation 68 | Revalues: 13770 | GridSize: 35
Generation 69 | Revalues: 13988 | GridSize: 35
Generation 70 | Revalues: 14164 | GridSize: 37
Generation 71 | Revalues: 14360 | GridSize: 35
Generation 72 | Revalues: 14524 | GridSize: 35
Generation 73 | Revalues: 14740 | GridSize: 35
Generation 74 | Revalues: 14932 | GridSize: 35
Generation 75 | Revalues: 15118 | GridSize: 36
Generation 76 | Revalues: 15316 | GridSize: 36
Generation 77 | Revalues: 15508 | GridSize: 37
Generation 78 | Revalues: 15704 | GridSize: 37
Generation 79 | Revalues: 15902 | GridSize: 37
Generation 80 | Revalues: 16104 | GridSize: 37
Generation 81 | Revalues: 16288 | GridSize: 37
Generation 82 | Revalues: 16506 | GridSize: 38
Generation 83 | Revalues: 16712 | GridSize: 38
Generation 84 | Revalues: 16920 | GridSize: 38
Generation 85 | Revalues: 17110 | GridSize: 38
Generation 86 | Revalues: 17306 | GridSize: 38
Generation 87 | Revalues: 17514 | GridSize: 39
