Generation 0 | Revalues: 100 | GridSize: 4
Generation 1 | Revalues: 306 | GridSize: 5
Generation 2 | Revalues: 522 | GridSize: 1
Generation 3 | Revalues: 714 | GridSize: 3
Generation 4 | Revalues: 912 | GridSize: 2
Generation 5 | Revalues: 1102 | GridSize: 2
Generation 6 | Revalues: 1298 | GridSize: 2
Generation 7 | Revalues: 1506 | GridSize: 2
Generation 8 | Revalues: 1726 | GridSize: 1
Generation 9 | Revalues: 1926 | GridSize: 2
Generation 10 | Revalues: 2144 | GridSize: 3
Generation 11 | Revalues: 2340 | GridSize: 6
Generation 12 | Revalues: 2532 | GridSize: 7
Generation 13 | Revalues: 2714 | GridSize: 7
Generation 14 | Revalues: 2912 | GridSize: 7
Generation 15 | Revalues: 3104 | GridSize: 11
Generation 16 | Revalues: 3294 | GridSize: 12
Generation 17 | Revalues: 3504 | GridSize: 12
Generation 18 | Revalues: 3698 | GridSize: 12
Generation 19 | Revalues: 3902 | GridSize: 7
Generation 20 | Revalues: 4120 | GridSize: 6
Generation 21 | Revalues: 4332 | GridSize: 7
Generation 22 | Revalues: 4534 | GridSize: 7
Generation 23 | Revalues: 4726 | GridSize: 7
Generation 24 | Revalues: 4924 | GridSize: 9
Generation 25 | Revalues: 5118 | GridSize: 9
Generation 26 | Revalues: 5338 | GridSize: 10
Generation 27 | Revalues: 5538 | GridSize: 10
Generation 28 | Revalues: 5736 | GridSize: 12
Generation 29 | Revalues: 5916 | GridSize: 12
Generation 30 | Revalues: 6108 | GridSize: 12
Generation 31 | Revalues: 6308 | GridSize: 12
Generation 32 | Revalues: 6474 | GridSize: 12
Generation 33 | Revalues: 6682 | GridSize: 12
Generation 34 | Revalues: 6896 | GridSize: 12
Generation 35 | Revalues: 7070 | GridSize: 12
Generation 36 | Revalues: 7248 | GridSize: 12
Generation 37 | Revalues: 7450 | GridSize: 13
Generation 38 | Revalues: 7642 | GridSize: 14
Generation 39 | Revalues: 7854 | GridSize: 14
Generation 40 | Revalues: 8060 | GridSize: 13
Generation 41 | Revalues: 8272 | GridSize: 13
Generation 42 | Revalues: 8490 | GridSize: 14
Generation 43 | Revalues: 8686 | GridSize: 15
Generation 44 | Revalues: 8902 | GridSize: 14
Generation 45 | Revalues: 9130 | GridSize: 14
Generation 46 | Revalues: 9316 | GridSize: 14
Generation 47 | Revalues: 9510 | GridSize: 15
Generation 48 | Revalues: 9716 | GridSize: 15
Generation 49 | Revalues: 9922 | GridSize: 13
Generation 50 | Revalues: 10132 | GridSize: 13
Generation 51 | Revalues: 10360 | GridSize: 14
Generation 52 | Revalues: 10568 | GridSize: 13
Generation 53 | Revalues: 10776 | GridSize: 14
Generation 54 | Revalues: 10994 | GridSize: 14
Generation 55 | Revalues: 11180 | GridSize: 13
Generation 56 | Revalues: 11356 | GridSize: 13
Generation 57 | Revalues: 11540 | GridSize: 12
Generation 58 | Revalues: 11746 | GridSize: 12
Generation 59 | Revalues: 11954 | GridSize: 12
Generation 60 | Revalues: 12166 | GridSize: 12
Generation 61 | Revalues: 12370 | GridSize: 12
Generation 62 | Revalues: 12552 | GridSize: 12
Generation 63 | Revalues: 12734 | GridSize: 12
Generation 64 | Revalues: 12922 | GridSize: 12
Generation 65 | Revalues: 13116 | GridSize: 12
Generation 66 | Revalues: 13308 | GridSize: 12
Generation 67 | Revalues: 13476 | GridSize: 12
Generation 68 | Revalues: 13670 | GridSize: 12
Generation 69 | Revalues: 13876 | GridSize: 12
Generation 70 | Revalues: 14068 | GridSize: 12
Generation 71 | Revalues: 14274 | GridSize: 12
Generation 72 | Revalues: 14478 | GridSize: 12
Generation 73 | Revalues: 14682 | GridSize: 12
Generation 74 | Revalues: 14886 | GridSize: 12
Generation 75 | Revalues: 15062 | GridSize: 12
Generation 76 | Revalues: 15268 | GridSize: 12
Generation 77 | Revalues: 15466 | GridSize: 12
Generation 78 | Revalues: 15676 | GridSize: 12
Generation 79 | Revalues: 15882 | GridSize: 12
Generation 80 | Revalues: 16092 | GridSize: 12
Generation 81 | Revalues: 16284 | GridSize: 12
Generation 82 | Revalues: 16468 | GridSize: 12
Generation 83 | Revalues: 16652 | GridSize: 12
Generation 84 | Revalues: 16848 | GridSize: 12
Generation 85 | Revalues: 17072 | GridSize: 12
Generation 86 | Revalues: 17262 | GridSize: 12
Generation 87 | Revalues: 17456 | GridSize: 12
Generation 88 | Revalues: 17660 | GridSize: 12
Generation 89 | Revalues: 17842 | GridSize: 12
Generation 90 | Revalues: 18054 | GridSize: 12
Generation 91 | Revalues: 18236 | GridSize: 12
Generation 92 | Revalues: 18432 | GridSize: 12
Generation 93 | Revalues: 18616 | GridSize: 12
Generation 94 | Revalues: 18794 | GridSize: 12
Generation 95 | Revalues: 19012 | GridSize: 12
Generation 96 | Revalues: 19218 | GridSize: 12
Generation 97 | Revalues: 19420 | GridSize: 12
Generation 98 | Revalues: 19620 | GridSize: 12
Generation 99 | Revalues: 19812 | GridSize: 12
Generation 100 | Revalues: 19992 | GridSize: 12
Generation 101 | Revalues: 20204 | GridSize: 12
Generation 102 | Revalues: 20406 | GridSize: 12
Generation 103 | Revalues: 20630 | GridSize: 12
Generation 104 | Revalues: 20840 | GridSize: 12
Generation 105 | Revalues: 21056 | GridSize: 12
Generation 106 | Revalues: 21234 | GridSize: 12
Generation 107 | Revalues: 21442 | GridSize: 13
Generation 108 | Revalues: 21640 | GridSize: 13
Generation 109 | Revalues: 21846 | GridSize: 13
Generation 110 | Revalues: 22028 | GridSize: 13
Generation 111 | Revalues: 22232 | GridSize: 13
Generation 112 | Revalues: 22444 | GridSize: 13
Generation 113 | Revalues: 22652 | GridSize: 13
Generation 114 | Revalues: 22826 | GridSize: 13
Generation 115 | Revalues: 23030 | GridSize: 13
Generation 116 | Revalues: 23196 | GridSize: 13
Generation 117 | Revalues: 23420 | GridSize: 13
Generation 118 | Revalues: 23616 | GridSize: 13
Generation 119 | Revalues: 23826 | GridSize: 13
Generation 120 | Revalues: 24038 | GridSize: 13
Generation 121 | Revalues: 24230 | GridSize: 13
Generation 122 | Revalues: 24428 | GridSize: 13
Generation 123 | Revalues: 24608 | GridSize: 13
Generation 124 | Revalues: 24812 | GridSize: 13
Generation 125 | Revalues: 25016 | GridSize: 13
Generation 126 | Revalues: 25220 | GridSize: 13
Generation 127 | Revalues: 25420 | GridSize: 14
Generation 128 | Revalues: 25624 | GridSize: 14
Generation 129 | Revalues: 25820 | GridSize: 14
Generation 130 | Revalues: 26018 | GridSize: 14
Generation 131 | Revalues: 26218 | GridSize: 14
Generation 132 | Revalues: 26440 | GridSize: 14
Generation 133 | Revalues: 26630 | GridSize: 14
Generation 134 | Revalues: 26814 | GridSize: 14
Generation 135 | Revalues: 27012 | GridSize: 14
Generation 136 | Revalues: 27202 | GridSize: 14
Generation 137 | Revalues: 27412 | GridSize: 15
Generation 138 | Revalues: 27598 | GridSize: 15
Generation 139 | Revalues: 27794 | GridSize: 15
Generation 140 | Revalues: 28006 | GridSize: 15
Generation 141 | Revalues: 28188 | GridSize: 15
Generation 142 | Revalues: 28374 | GridSize: 15
Generation 143 | Revalues: 28596 | GridSize: 15
Generation 144 | Revalues: 28808 | GridSize: 15
Generation 145 | Revalues: 29012 | GridSize: 15
Generation 146 | Revalues: 29208 | GridSize: 15
Generation 147 | Revalues: 29408 | GridSize: 15
Generation 148 | Revalues: 29606 | GridSize: 15
Generation 149 | Revalues: 29806 | GridSize: 15
Generation 150 | Revalues: 30008 | GridSize: 15
Generation 151 | Revalues: 30192 | GridSize: 15
Generation 152 | Revalues: 30410 | GridSize: 15
Generation 153 | Revalues: 30606 | GridSize: 15
Generation 154 | Revalues: 30806 | GridSize: 15
Generation 155 | Revalues: 30998 | GridSize: 15
Generation 156 | Revalues: 31206 | GridSize: 15
Generation 157 | Revalues: 31398 | GridSize: 15
Generation 158 | Revalues: 31614 | GridSize: 15
Generation 159 | Revalues: 31818 | GridSize: 15
Generation 160 | Revalues: 32006 | GridSize: 15
Generation 161 | Revalues: 32202 | GridSize: 15
Generation 162 | Revalues: 32402 | GridSize: 15
Generation 163 | Revalues: 32600 | GridSize: 15
Generation 164 | Revalues: 32778 | GridSize: 15
Generation 165 | Revalues: 32972 | GridSize: 15
Generation 166 | Revalues: 33178 | GridSize: 15
Generation 167 | Revalues: 33384 | GridSize: 15
Generation 168 | Revalues: 33584 | GridSize: 15
Generation 169 | Revalues: 33788 | GridSize: 15
Generation 170 | Revalues: 33958 | GridSize: 15
Generation 171 | Revalues: 34174 | GridSize: 15
Generation 172 | Revalues: 34390 | GridSize: 15
Generation 173 | Revalues: 34588 | GridSize: 15
Generation 174 | Revalues: 34782 | GridSize: 15
Generation 175 | Revalues: 34970 | GridSize: 15
Generation 176 | Revalues: 35176 | GridSize: 15
Generation 177 | Revalues: 35384 | GridSize: 15
Generation 178 | Revalues: 35590 | GridSize: 15
Generation 179 | Revalues: 35776 | GridSize: 15
Generation 180 | Revalues: 35970 | GridSize: 15
Generation 181 | Revalues: 36174 | GridSize: 15
Generation 182 | Revalues: 36376 | GridSize: 15
Generation 183 | Revalues: 36572 | GridSize: 15
Generation 184 | Revalues: 36748 | GridSize: 15
Generation 185 | Revalues: 36938 | GridSize: 15
Generation 186 | Revalues: 37136 | GridSize: 15
Generation 187 | Revalues: 37352 | GridSize: 15
Generation 188 | Revalues: 37550 | GridSize: 15
Generation 189 | Revalues: 37766 | GridSize: 15
Generation 190 | Revalues: 37976 | GridSize: 15
Generation 191 | Revalues: 38180 | GridSize: 17
Generation 192 | Revalues: 38376 | GridSize: 17
Generation 193 | Revalues: 38572 | GridSize: 17
Generation 194 | Revalues: 38778 | GridSize: 17
