algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,178_r1e-04,16,0,0,0,57274549.532981,1275095.845703,0.000000,1.000000,1172 8137 8809 19311 25234 30816 34228 41591 42613 43153 58310 77465 102948 106766 118045 131121 153704 166717 174920 175516 177522 205115 220868
moead,178_r1e-04,16,1,0,0,54256233.523972,1259272.409180,0.111111,0.888889,26048 31258 31664 57010 57456 67511 88520 89730 90542 96514 105053 106642 107186 111633 116766 126780 156681 162595 163982 179422 201863 204999 207681
moead,178_r1e-04,16,2,0,0,54143801.729264,1248716.366211,0.222222,0.777778,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,16,3,0,0,54143801.729264,1248716.366211,0.333333,0.666667,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,16,4,0,0,54143801.729264,1248716.366211,0.444444,0.555556,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,16,5,0,0,54143801.729264,1248716.366211,0.555556,0.444444,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,16,6,0,0,54143801.729264,1248716.366211,0.666667,0.333333,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,16,7,0,0,54143801.729264,1248716.366211,0.777778,0.222222,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,16,8,0,0,54143801.729264,1248716.366211,0.888889,0.111111,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,16,9,0,0,54143801.729264,1248716.366211,1.000000,0.000000,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,16,0,50,1,53874046.359651,1273460.318359,0.000000,1.000000,827 16153 21051 26282 39789 65855 72155 89867 107486 108792 108939 118730 120894 121349 122710 128103 129379 158081 166827 169327 203337 204121 205988
moead,178_r1e-04,16,1,50,1,45843239.665673,1232493.733398,0.111111,0.888889,14559 15995 17696 18802 19328 76148 76231 79099 80259 81236 82255 83244 84325 85419 85469 86434 86594 86642 87459 87637 89784 89865 92140
moead,178_r1e-04,16,2,50,1,45680131.153670,1227627.430664,0.222222,0.777778,14559 15995 16070 19328 76107 76125 76148 79099 80259 81236 82255 83244 84325 85469 86434 86594 86642 87459 87637 89784 89865 92140 92161
moead,178_r1e-04,16,3,50,1,45660228.211550,1227480.991211,0.333333,0.666667,14559 15995 16070 19328 76107 76125 79099 80259 81236 82255 83239 83244 84325 85469 86434 86594 86642 87459 87637 89784 89865 92140 92161
moead,178_r1e-04,16,4,50,1,45606381.484554,1217738.906250,0.444444,0.555556,14559 18802 19328 72187 76107 76125 76148 76204 79099 80259 81236 82230 82255 82285 83244 85389 85469 85612 86642 87637 89784 89865 92140
moead,178_r1e-04,16,5,50,1,45564915.882588,1216529.954102,0.555556,0.444444,15523 18802 19328 72187 76107 76125 76148 76204 79099 80259 81236 82230 82255 82285 83244 85389 85469 85612 86642 87637 89784 89865 92140
moead,178_r1e-04,16,6,50,1,45564915.882588,1216529.954102,0.666667,0.333333,15523 18802 19328 72187 76107 76125 76148 76204 79099 80259 81236 82230 82255 82285 83244 85389 85469 85612 86642 87637 89784 89865 92140
moead,178_r1e-04,16,7,50,1,45564915.882588,1216529.954102,0.777778,0.222222,15523 18802 19328 72187 76107 76125 76148 76204 79099 80259 81236 82230 82255 82285 83244 85389 85469 85612 86642 87637 89784 89865 92140
moead,178_r1e-04,16,8,50,1,45564915.882588,1216529.954102,0.888889,0.111111,15523 18802 19328 72187 76107 76125 76148 76204 79099 80259 81236 82230 82255 82285 83244 85389 85469 85612 86642 87637 89784 89865 92140
moead,178_r1e-04,16,9,50,1,45564915.882588,1216529.954102,1.000000,0.000000,15523 18802 19328 72187 76107 76125 76148 76204 79099 80259 81236 82230 82255 82285 83244 85389 85469 85612 86642 87637 89784 89865 92140
moead,178_r1e-04,16,0,100,2,54765541.942093,1276070.300781,0.000000,1.000000,827 6726 16153 21051 26282 39789 51616 72155 89867 97234 107486 108792 108939 118730 120894 121349 122710 128103 129379 166827 169327 203337 204121
moead,178_r1e-04,16,1,100,2,45173727.603774,1230114.835938,0.111111,0.888889,15523 72187 76107 76125 76204 79099 79118 80259 81236 82230 82255 82284 82285 82328 85524 85557 85612 86480 86642 87637 89784 89865 93290
moead,178_r1e-04,16,2,100,2,44979145.129274,1215262.156250,0.222222,0.777778,15523 76125 76148 76204 79099 80259 81236 82230 82255 82284 82285 83312 85340 85358 85469 85512 85524 85572 85612 86642 87637 88780 89784
moead,178_r1e-04,16,3,100,2,44979145.129274,1215262.156250,0.333333,0.666667,15523 76125 76148 76204 79099 80259 81236 82230 82255 82284 82285 83312 85340 85358 85469 85512 85524 85572 85612 86642 87637 88780 89784
moead,178_r1e-04,16,4,100,2,44888094.390945,1211733.479492,0.444444,0.555556,76107 76125 76148 76204 79099 80259 81236 82230 82255 82284 82285 83312 85340 85358 85469 85512 85524 85572 85612 86642 87637 88780 89784
moead,178_r1e-04,16,5,100,2,44888094.390945,1211733.479492,0.555556,0.444444,76107 76125 76148 76204 79099 80259 81236 82230 82255 82284 82285 83312 85340 85358 85469 85512 85524 85572 85612 86642 87637 88780 89784
moead,178_r1e-04,16,6,100,2,44888094.390945,1211733.479492,0.666667,0.333333,76107 76125 76148 76204 79099 80259 81236 82230 82255 82284 82285 83312 85340 85358 85469 85512 85524 85572 85612 86642 87637 88780 89784
moead,178_r1e-04,16,7,100,2,44888094.390945,1211733.479492,0.777778,0.222222,76107 76125 76148 76204 79099 80259 81236 82230 82255 82284 82285 83312 85340 85358 85469 85512 85524 85572 85612 86642 87637 88780 89784
moead,178_r1e-04,16,8,100,2,44888094.390945,1211733.479492,0.888889,0.111111,76107 76125 76148 76204 79099 80259 81236 82230 82255 82284 82285 83312 85340 85358 85469 85512 85524 85572 85612 86642 87637 88780 89784
moead,178_r1e-04,16,9,100,2,44888094.390945,1211733.479492,1.000000,0.000000,76107 76125 76148 76204 79099 80259 81236 82230 82255 82284 82285 83312 85340 85358 85469 85512 85524 85572 85612 86642 87637 88780 89784
moead,178_r1e-04,16,0,150,3,54161811.487426,1277679.332031,0.000000,1.000000,838 16153 17472 19328 21051 26282 39789 51616 72155 89867 107486 108792 118730 120894 121349 128103 129379 138947 166827 169327 173037 203337 204121
moead,178_r1e-04,16,1,150,3,45019944.096914,1231003.306641,0.111111,0.888889,15523 76107 76125 76204 79099 79118 79250 80259 81236 82230 82255 82284 82285 85524 85557 85572 85612 86480 86505 86642 86693 87637 88780
moead,178_r1e-04,16,2,150,3,44890679.363831,1217879.712891,0.222222,0.777778,15523 76148 77045 78091 79099 80140 80259 81236 82230 82255 82284 82285 83312 85358 85393 85469 85512 85524 85572 85612 86505 87637 88780
moead,178_r1e-04,16,3,150,3,44794784.725898,1216969.271484,0.333333,0.666667,76125 76148 77045 78091 79099 80140 80259 81236 82230 82255 82284 82285 83312 85358 85393 85469 85512 85524 85572 85612 86505 87637 88780
moead,178_r1e-04,16,4,150,3,44763025.452537,1209380.840820,0.444444,0.555556,76125 76148 78091 79099 80140 80259 81236 82230 82255 82284 82285 83312 85358 85393 85469 85512 85524 85572 85612 86505 87637 88780 89784
