algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,178_r1e-05,9,0,0,0,57794546.817849,1967400.949219,0.000000,1.000000,71365 194434 232792 421247 593776 681020 706430 972267 985142 996429 1206998 1209505 1250689 1549369 1580120 1599111 1708485 1790352 1950717 2072575 2094920 2135608 2203158
moead,178_r1e-05,9,1,0,0,55330823.729728,1938741.718750,0.111111,0.888889,13007 127345 202170 403795 443776 451732 488608 500682 519358 589682 592094 598994 776156 799613 946580 1119489 1131606 1205829 1226452 1526144 1736338 1984496 2071841
moead,178_r1e-05,9,2,0,0,55330823.729728,1938741.718750,0.222222,0.777778,13007 127345 202170 403795 443776 451732 488608 500682 519358 589682 592094 598994 776156 799613 946580 1119489 1131606 1205829 1226452 1526144 1736338 1984496 2071841
moead,178_r1e-05,9,3,0,0,55330823.729728,1938741.718750,0.333333,0.666667,13007 127345 202170 403795 443776 451732 488608 500682 519358 589682 592094 598994 776156 799613 946580 1119489 1131606 1205829 1226452 1526144 1736338 1984496 2071841
moead,178_r1e-05,9,4,0,0,55330823.729728,1938741.718750,0.444444,0.555556,13007 127345 202170 403795 443776 451732 488608 500682 519358 589682 592094 598994 776156 799613 946580 1119489 1131606 1205829 1226452 1526144 1736338 1984496 2071841
moead,178_r1e-05,9,5,0,0,55330823.729728,1938741.718750,0.555556,0.444444,13007 127345 202170 403795 443776 451732 488608 500682 519358 589682 592094 598994 776156 799613 946580 1119489 1131606 1205829 1226452 1526144 1736338 1984496 2071841
moead,178_r1e-05,9,6,0,0,55330823.729728,1938741.718750,0.666667,0.333333,13007 127345 202170 403795 443776 451732 488608 500682 519358 589682 592094 598994 776156 799613 946580 1119489 1131606 1205829 1226452 1526144 1736338 1984496 2071841
moead,178_r1e-05,9,7,0,0,55330823.729728,1938741.718750,0.777778,0.222222,13007 127345 202170 403795 443776 451732 488608 500682 519358 589682 592094 598994 776156 799613 946580 1119489 1131606 1205829 1226452 1526144 1736338 1984496 2071841
moead,178_r1e-05,9,8,0,0,55330823.729728,1938741.718750,0.888889,0.111111,13007 127345 202170 403795 443776 451732 488608 500682 519358 589682 592094 598994 776156 799613 946580 1119489 1131606 1205829 1226452 1526144 1736338 1984496 2071841
moead,178_r1e-05,9,9,0,0,55330823.729728,1938741.718750,1.000000,0.000000,13007 127345 202170 403795 443776 451732 488608 500682 519358 589682 592094 598994 776156 799613 946580 1119489 1131606 1205829 1226452 1526144 1736338 1984496 2071841
moead,178_r1e-05,9,0,50,1,53862823.025171,1974142.576172,0.000000,1.000000,9155 13007 24812 370747 471392 499992 693201 693782 816390 843156 849422 851170 1086613 1126268 1173105 1405175 1768573 2104218 2233745 2258835 2266717 2271691 2272637
