algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,178_r1e-04,6,0,0,0,56255258.424224,709644.037109,0.000000,1.000000,4557 17116 24885 43097 43218 44935 66113 76572 77210 81822 82920 93026 100671 110854 147448 147646 174431 175944 177573 189039 197329 202674 203607
moead,178_r1e-04,6,1,0,0,54143801.729264,699241.396484,0.111111,0.888889,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,6,2,0,0,54143801.729264,699241.396484,0.222222,0.777778,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,6,3,0,0,54143801.729264,699241.396484,0.333333,0.666667,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,6,4,0,0,54143801.729264,699241.396484,0.444444,0.555556,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,6,5,0,0,54143801.729264,699241.396484,0.555556,0.444444,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,6,6,0,0,54143801.729264,699241.396484,0.666667,0.333333,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,6,7,0,0,54143801.729264,699241.396484,0.777778,0.222222,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,6,8,0,0,54143801.729264,699241.396484,0.888889,0.111111,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,6,9,0,0,54143801.729264,699241.396484,1.000000,0.000000,827 16153 17696 21051 43900 73230 78518 83244 92161 93668 94537 96828 150244 151426 160162 169958 174195 188198 193094 196121 207649 215052 219849
moead,178_r1e-04,6,0,50,1,52599182.634900,719467.428711,0.000000,1.000000,1524 14499 16182 17041 17085 18357 79210 85084 86689 96955 104244 118406 136733 142125 155071 155222 155941 186068 186278 188699 196780 202553 213236
moead,178_r1e-04,6,1,50,1,45995925.388003,638445.046753,0.111111,0.888889,1524 14499 17041 18357 77131 79114 79210 80185 81213 82371 83411 86614 86689 87524 87543 87609 87714 88565 89767 89824 89937 90741 94342
moead,178_r1e-04,6,2,50,1,45665870.554988,608813.352356,0.222222,0.777778,14481 17041 71124 77131 79114 79210 80233 81213 82371 83317 84342 85500 86614 86689 87524 87543 87720 88653 89767 89824 89937 90741 94334
moead,178_r1e-04,6,3,50,1,45498025.544912,599411.103455,0.333333,0.666667,13483 14481 17219 77131 79114 79210 80233 81141 81213 82371 83317 83396 84342 85500 86614 86689 87524 87543 87720 89767 89937 90970 94334
moead,178_r1e-04,6,4,50,1,45498025.544912,599411.103455,0.444444,0.555556,13483 14481 17219 77131 79114 79210 80233 81141 81213 82371 83317 83396 84342 85500 86614 86689 87524 87543 87720 89767 89937 90970 94334
moead,178_r1e-04,6,5,50,1,45498025.544912,599411.103455,0.555556,0.444444,13483 14481 17219 77131 79114 79210 80233 81141 81213 82371 83317 83396 84342 85500 86614 86689 87524 87543 87720 89767 89937 90970 94334
moead,178_r1e-04,6,6,50,1,45412493.940835,597642.372009,0.666667,0.333333,13483 14481 17219 77131 79114 79210 80233 81141 81213 82371 83317 83396 84342 85500 86614 86689 87524 87543 87720 89728 89767 89937 90970
moead,178_r1e-04,6,7,50,1,45412493.940835,597642.372009,0.777778,0.222222,13483 14481 17219 77131 79114 79210 80233 81141 81213 82371 83317 83396 84342 85500 86614 86689 87524 87543 87720 89728 89767 89937 90970
