algorithm,instance,run_id,vector_id,generation,iteration,f_cost,f_power,weight1,weight2,occupied
moead,178_r1e-05,12,0,0,0,57333842.032426,9.167634,0.000000,1.000000,47712 231767 258075 666328 688162 804036 930552 984357 1174755 1331777 1379469 1404982 1439423 1530405 1672559 1713481 1793037 1835457 2013576 2064445 2219772 2267652 2272056
moead,178_r1e-05,12,1,0,0,55517923.230016,8.349828,0.111111,0.888889,87918 195684 353870 454921 467260 472630 502064 527746 551059 972783 1055578 1067225 1123221 1319869 1429669 1461612 1561342 1698866 2010647 2175675 2204373 2242895 2250317
moead,178_r1e-05,12,2,0,0,55517923.230016,8.349828,0.222222,0.777778,87918 195684 353870 454921 467260 472630 502064 527746 551059 972783 1055578 1067225 1123221 1319869 1429669 1461612 1561342 1698866 2010647 2175675 2204373 2242895 2250317
moead,178_r1e-05,12,3,0,0,55517923.230016,8.349828,0.333333,0.666667,87918 195684 353870 454921 467260 472630 502064 527746 551059 972783 1055578 1067225 1123221 1319869 1429669 1461612 1561342 1698866 2010647 2175675 2204373 2242895 2250317
moead,178_r1e-05,12,4,0,0,55517923.230016,8.349828,0.444444,0.555556,87918 195684 353870 454921 467260 472630 502064 527746 551059 972783 1055578 1067225 1123221 1319869 1429669 1461612 1561342 1698866 2010647 2175675 2204373 2242895 2250317
moead,178_r1e-05,12,5,0,0,55517923.230016,8.349828,0.555556,0.444444,87918 195684 353870 454921 467260 472630 502064 527746 551059 972783 1055578 1067225 1123221 1319869 1429669 1461612 1561342 1698866 2010647 2175675 2204373 2242895 2250317
moead,178_r1e-05,12,6,0,0,55517923.230016,8.349828,0.666667,0.333333,87918 195684 353870 454921 467260 472630 502064 527746 551059 972783 1055578 1067225 1123221 1319869 1429669 1461612 1561342 1698866 2010647 2175675 2204373 2242895 2250317
moead,178_r1e-05,12,7,0,0,55517923.230016,8.349828,0.777778,0.222222,87918 195684 353870 454921 467260 472630 502064 527746 551059 972783 1055578 1067225 1123221 1319869 1429669 1461612 1561342 1698866 2010647 2175675 2204373 2242895 2250317
moead,178_r1e-05,12,8,0,0,55517923.230016,8.349828,0.888889,0.111111,87918 195684 353870 454921 467260 472630 502064 527746 551059 972783 1055578 1067225 1123221 1319869 1429669 1461612 1561342 1698866 2010647 2175675 2204373 2242895 2250317
moead,178_r1e-05,12,9,0,0,55517923.230016,8.349828,1.000000,0.000000,87918 195684 353870 454921 467260 472630 502064 527746 551059 972783 1055578 1067225 1123221 1319869 1429669 1461612 1561342 1698866 2010647 2175675 2204373 2242895 2250317
moead,178_r1e-05,12,0,50,1,51895247.283030,9.132621,0.000000,1.000000,11798 24246 508914 647858 721575 1063967 1160495 1201363 1222648 1230822 1270052 1273891 1318610 1362020 1465587 1862690 1946948 1978849 2189121 2215394 2215560 2271594 2272794
moead,178_r1e-05,12,1,50,1,48532507.641689,6.670217,0.111111,0.888889,1052085 1060000 1079438 1087485 1091341 1115288 1123254 1131269 1131421 1147663 1172006 1180426 1184841 1184983 1188970 1205952 1239648 2072972 2265038 2268742 2271594 2271742 2275946
moead,178_r1e-05,12,2,50,1,48532507.641689,6.670217,0.222222,0.777778,1052085 1060000 1079438 1087485 1091341 1115288 1123254 1131269 1131421 1147663 1172006 1180426 1184841 1184983 1188970 1205952 1239648 2072972 2265038 2268742 2271594 2271742 2275946
moead,178_r1e-05,12,3,50,1,48532507.641689,6.670217,0.333333,0.666667,1052085 1060000 1079438 1087485 1091341 1115288 1123254 1131269 1131421 1147663 1172006 1180426 1184841 1184983 1188970 1205952 1239648 2072972 2265038 2268742 2271594 2271742 2275946
moead,178_r1e-05,12,4,50,1,48532507.641689,6.670217,0.444444,0.555556,1052085 1060000 1079438 1087485 1091341 1115288 1123254 1131269 1131421 1147663 1172006 1180426 1184841 1184983 1188970 1205952 1239648 2072972 2265038 2268742 2271594 2271742 2275946
moead,178_r1e-05,12,5,50,1,48532507.641689,6.670217,0.555556,0.444444,1052085 1060000 1079438 1087485 1091341 1115288 1123254 1131269 1131421 1147663 1172006 1180426 1184841 1184983 1188970 1205952 1239648 2072972 2265038 2268742 2271594 2271742 2275946
moead,178_r1e-05,12,6,50,1,48532507.641689,6.670217,0.666667,0.333333,1052085 1060000 1079438 1087485 1091341 1115288 1123254 1131269 1131421 1147663 1172006 1180426 1184841 1184983 1188970 1205952 1239648 2072972 2265038 2268742 2271594 2271742 2275946
moead,178_r1e-05,12,7,50,1,48532507.641689,6.670217,0.777778,0.222222,1052085 1060000 1079438 1087485 1091341 1115288 1123254 1131269 1131421 1147663 1172006 1180426 1184841 1184983 1188970 1205952 1239648 2072972 2265038 2268742 2271594 2271742 2275946
