Generation 0 | Revalues: 100 | GridSize: 3
Generation 1 | Revalues: 336 | GridSize: 6
Generation 2 | Revalues: 552 | GridSize: 7
Generation 3 | Revalues: 760 | GridSize: 9
Generation 4 | Revalues: 1010 | GridSize: 10
Generation 5 | Revalues: 1218 | GridSize: 7
Generation 6 | Revalues: 1436 | GridSize: 10
Generation 7 | Revalues: 1662 | GridSize: 6
Generation 8 | Revalues: 1872 | GridSize: 6
Generation 9 | Revalues: 2094 | GridSize: 7
Generation 10 | Revalues: 2332 | GridSize: 5
Generation 11 | Revalues: 2570 | GridSize: 13
Generation 12 | Revalues: 2790 | GridSize: 13
Generation 13 | Revalues: 3006 | GridSize: 14
Generation 14 | Revalues: 3230 | GridSize: 18
Generation 15 | Revalues: 3438 | GridSize: 10
Generation 16 | Revalues: 3662 | GridSize: 13
Generation 17 | Revalues: 3894 | GridSize: 12
Generation 18 | Revalues: 4118 | GridSize: 13
Generation 19 | Revalues: 4358 | GridSize: 14
Generation 20 | Revalues: 4574 | GridSize: 14
Generation 21 | Revalues: 4784 | GridSize: 15
Generation 22 | Revalues: 4990 | GridSize: 13
Generation 23 | Revalues: 5186 | GridSize: 11
Generation 24 | Revalues: 5384 | GridSize: 15
Generation 25 | Revalues: 5608 | GridSize: 16
Generation 26 | Revalues: 5818 | GridSize: 14
Generation 27 | Revalues: 6026 | GridSize: 14
Generation 28 | Revalues: 6236 | GridSize: 15
Generation 29 | Revalues: 6438 | GridSize: 14
Generation 30 | Revalues: 6664 | GridSize: 16
Generation 31 | Revalues: 6898 | GridSize: 15
Generation 32 | Revalues: 7134 | GridSize: 11
Generation 33 | Revalues: 7370 | GridSize: 13
Generation 34 | Revalues: 7584 | GridSize: 12
Generation 35 | Revalues: 7826 | GridSize: 13
Generation 36 | Revalues: 8060 | GridSize: 7
Generation 37 | Revalues: 8286 | GridSize: 8
Generation 38 | Revalues: 8482 | GridSize: 6
Generation 39 | Revalues: 8692 | GridSize: 7
Generation 40 | Revalues: 8920 | GridSize: 8
Generation 41 | Revalues: 9152 | GridSize: 9
Generation 42 | Revalues: 9380 | GridSize: 11
Generation 43 | Revalues: 9590 | GridSize: 6
Generation 44 | Revalues: 9808 | GridSize: 8
Generation 45 | Revalues: 10028 | GridSize: 9
Generation 46 | Revalues: 10258 | GridSize: 9
Generation 47 | Revalues: 10472 | GridSize: 10
Generation 48 | Revalues: 10720 | GridSize: 12
Generation 49 | Revalues: 10944 | GridSize: 13
Generation 50 | Revalues: 11158 | GridSize: 10
Generation 51 | Revalues: 11378 | GridSize: 10
Generation 52 | Revalues: 11576 | GridSize: 11
Generation 53 | Revalues: 11808 | GridSize: 14
Generation 54 | Revalues: 12010 | GridSize: 13
Generation 55 | Revalues: 12250 | GridSize: 14
Generation 56 | Revalues: 12442 | GridSize: 13
Generation 57 | Revalues: 12652 | GridSize: 17
Generation 58 | Revalues: 12874 | GridSize: 17
Generation 59 | Revalues: 13084 | GridSize: 17
Generation 60 | Revalues: 13298 | GridSize: 16
Generation 61 | Revalues: 13528 | GridSize: 16
Generation 62 | Revalues: 13766 | GridSize: 16
Generation 63 | Revalues: 13986 | GridSize: 18
Generation 64 | Revalues: 14218 | GridSize: 19
Generation 65 | Revalues: 14416 | GridSize: 19
Generation 66 | Revalues: 14674 | GridSize: 18
Generation 67 | Revalues: 14874 | GridSize: 17
Generation 68 | Revalues: 15096 | GridSize: 20
Generation 69 | Revalues: 15320 | GridSize: 19
Generation 70 | Revalues: 15552 | GridSize: 18
Generation 71 | Revalues: 15784 | GridSize: 21
Generation 72 | Revalues: 16020 | GridSize: 20
Generation 73 | Revalues: 16224 | GridSize: 16
Generation 74 | Revalues: 16440 | GridSize: 19
Generation 75 | Revalues: 16648 | GridSize: 19
Generation 76 | Revalues: 16850 | GridSize: 17
Generation 77 | Revalues: 17060 | GridSize: 18
Generation 78 | Revalues: 17280 | GridSize: 19
Generation 79 | Revalues: 17506 | GridSize: 19
Generation 80 | Revalues: 17698 | GridSize: 19
Generation 81 | Revalues: 17930 | GridSize: 21
Generation 82 | Revalues: 18136 | GridSize: 25
Generation 83 | Revalues: 18372 | GridSize: 26
Generation 84 | Revalues: 18594 | GridSize: 27
Generation 85 | Revalues: 18804 | GridSize: 25
Generation 86 | Revalues: 19014 | GridSize: 26
Generation 87 | Revalues: 19240 | GridSize: 23
Generation 88 | Revalues: 19466 | GridSize: 20
Generation 89 | Revalues: 19690 | GridSize: 22
Generation 90 | Revalues: 19926 | GridSize: 22
Generation 91 | Revalues: 20140 | GridSize: 24
Generation 92 | Revalues: 20374 | GridSize: 25
Generation 93 | Revalues: 20580 | GridSize: 26
Generation 94 | Revalues: 20788 | GridSize: 27
Generation 95 | Revalues: 21032 | GridSize: 30
Generation 96 | Revalues: 21238 | GridSize: 30
Generation 97 | Revalues: 21470 | GridSize: 29
Generation 98 | Revalues: 21686 | GridSize: 32
Generation 99 | Revalues: 21916 | GridSize: 34
Generation 100 | Revalues: 22162 | GridSize: 32
Generation 101 | Revalues: 22384 | GridSize: 32
Generation 102 | Revalues: 22590 | GridSize: 27
Generation 103 | Revalues: 22816 | GridSize: 29
Generation 104 | Revalues: 23028 | GridSize: 27
Generation 105 | Revalues: 23258 | GridSize: 23
Generation 106 | Revalues: 23460 | GridSize: 24
Generation 107 | Revalues: 23688 | GridSize: 27
Generation 108 | Revalues: 23934 | GridSize: 29
Generation 109 | Revalues: 24142 | GridSize: 27
Generation 110 | Revalues: 24374 | GridSize: 27
Generation 111 | Revalues: 24610 | GridSize: 32
Generation 112 | Revalues: 24828 | GridSize: 26
Generation 113 | Revalues: 25044 | GridSize: 28
Generation 114 | Revalues: 25256 | GridSize: 27
Generation 115 | Revalues: 25478 | GridSize: 27
Generation 116 | Revalues: 25712 | GridSize: 31
Generation 117 | Revalues: 25926 | GridSize: 34
Generation 118 | Revalues: 26146 | GridSize: 33
Generation 119 | Revalues: 26380 | GridSize: 33
Generation 120 | Revalues: 26606 | GridSize: 36
Generation 121 | Revalues: 26822 | GridSize: 40
Generation 122 | Revalues: 27060 | GridSize: 37
Generation 123 | Revalues: 27264 | GridSize: 36
Generation 124 | Revalues: 27480 | GridSize: 39
Generation 125 | Revalues: 27680 | GridSize: 39
Generation 126 | Revalues: 27902 | GridSize: 39
Generation 127 | Revalues: 28124 | GridSize: 42
Generation 128 | Revalues: 28326 | GridSize: 45
Generation 129 | Revalues: 28530 | GridSize: 45
Generation 130 | Revalues: 28744 | GridSize: 41
Generation 131 | Revalues: 28978 | GridSize: 39
Generation 132 | Revalues: 29194 | GridSize: 43
Generation 133 | Revalues: 29418 | GridSize: 45
