Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 332 | GridSize: 8
Generation 2 | Revalues: 542 | GridSize: 10
Generation 3 | Revalues: 766 | GridSize: 11
Generation 4 | Revalues: 980 | GridSize: 14
Generation 5 | Revalues: 1204 | GridSize: 16
Generation 6 | Revalues: 1428 | GridSize: 15
Generation 7 | Revalues: 1646 | GridSize: 17
Generation 8 | Revalues: 1856 | GridSize: 22
Generation 9 | Revalues: 2070 | GridSize: 22
Generation 10 | Revalues: 2302 | GridSize: 22
Generation 11 | Revalues: 2514 | GridSize: 22
Generation 12 | Revalues: 2722 | GridSize: 19
Generation 13 | Revalues: 2934 | GridSize: 21
Generation 14 | Revalues: 3160 | GridSize: 22
Generation 15 | Revalues: 3380 | GridSize: 19
Generation 16 | Revalues: 3610 | GridSize: 21
Generation 17 | Revalues: 3828 | GridSize: 25
Generation 18 | Revalues: 4050 | GridSize: 27
Generation 19 | Revalues: 4270 | GridSize: 23
Generation 20 | Revalues: 4470 | GridSize: 27
Generation 21 | Revalues: 4690 | GridSize: 27
Generation 22 | Revalues: 4944 | GridSize: 26
Generation 23 | Revalues: 5162 | GridSize: 25
Generation 24 | Revalues: 5376 | GridSize: 23
Generation 25 | Revalues: 5616 | GridSize: 29
Generation 26 | Revalues: 5840 | GridSize: 26
Generation 27 | Revalues: 6050 | GridSize: 34
Generation 28 | Revalues: 6266 | GridSize: 31
Generation 29 | Revalues: 6480 | GridSize: 27
Generation 30 | Revalues: 6694 | GridSize: 32
Generation 31 | Revalues: 6892 | GridSize: 38
Generation 32 | Revalues: 7130 | GridSize: 33
Generation 33 | Revalues: 7330 | GridSize: 33
Generation 34 | Revalues: 7584 | GridSize: 39
Generation 35 | Revalues: 7790 | GridSize: 34
Generation 36 | Revalues: 7984 | GridSize: 28
Generation 37 | Revalues: 8204 | GridSize: 26
Generation 38 | Revalues: 8416 | GridSize: 34
Generation 39 | Revalues: 8644 | GridSize: 39
Generation 40 | Revalues: 8870 | GridSize: 35
Generation 41 | Revalues: 9092 | GridSize: 42
Generation 42 | Revalues: 9292 | GridSize: 30
Generation 43 | Revalues: 9534 | GridSize: 38
Generation 44 | Revalues: 9770 | GridSize: 36
Generation 45 | Revalues: 9984 | GridSize: 46
Generation 46 | Revalues: 10202 | GridSize: 46
Generation 47 | Revalues: 10424 | GridSize: 49
Generation 48 | Revalues: 10644 | GridSize: 42
Generation 49 | Revalues: 10878 | GridSize: 41
Generation 50 | Revalues: 11102 | GridSize: 50
Generation 51 | Revalues: 11342 | GridSize: 54
Generation 52 | Revalues: 11570 | GridSize: 59
Generation 53 | Revalues: 11778 | GridSize: 55
Generation 54 | Revalues: 11992 | GridSize: 56
Generation 55 | Revalues: 12216 | GridSize: 64
Generation 56 | Revalues: 12432 | GridSize: 62
Generation 57 | Revalues: 12650 | GridSize: 64
Generation 58 | Revalues: 12842 | GridSize: 68
Generation 59 | Revalues: 13072 | GridSize: 62
Generation 60 | Revalues: 13296 | GridSize: 68
Generation 61 | Revalues: 13514 | GridSize: 71
Generation 62 | Revalues: 13730 | GridSize: 73
Generation 63 | Revalues: 13932 | GridSize: 73
Generation 64 | Revalues: 14164 | GridSize: 73
Generation 65 | Revalues: 14382 | GridSize: 68
Generation 66 | Revalues: 14592 | GridSize: 67
Generation 67 | Revalues: 14806 | GridSize: 66
Generation 68 | Revalues: 15052 | GridSize: 67
Generation 69 | Revalues: 15276 | GridSize: 67
Generation 70 | Revalues: 15494 | GridSize: 65
Generation 71 | Revalues: 15704 | GridSize: 64
Generation 72 | Revalues: 15938 | GridSize: 67
Generation 73 | Revalues: 16152 | GridSize: 71
Generation 74 | Revalues: 16346 | GridSize: 70
Generation 75 | Revalues: 16570 | GridSize: 68
Generation 76 | Revalues: 16782 | GridSize: 74
Generation 77 | Revalues: 16976 | GridSize: 69
Generation 78 | Revalues: 17194 | GridSize: 75
Generation 79 | Revalues: 17412 | GridSize: 80
Generation 80 | Revalues: 17648 | GridSize: 78
Generation 81 | Revalues: 17850 | GridSize: 73
Generation 82 | Revalues: 18078 | GridSize: 67
Generation 83 | Revalues: 18296 | GridSize: 66
Generation 84 | Revalues: 18518 | GridSize: 68
Generation 85 | Revalues: 18736 | GridSize: 73
Generation 86 | Revalues: 18954 | GridSize: 76
Generation 87 | Revalues: 19180 | GridSize: 75
Generation 88 | Revalues: 19414 | GridSize: 81
Generation 89 | Revalues: 19634 | GridSize: 85
Generation 90 | Revalues: 19838 | GridSize: 89
Generation 91 | Revalues: 20058 | GridSize: 92
Generation 92 | Revalues: 20314 | GridSize: 94
Generation 93 | Revalues: 20496 | GridSize: 101
Generation 94 | Revalues: 20730 | GridSize: 107
Generation 95 | Revalues: 20972 | GridSize: 107
Generation 96 | Revalues: 21200 | GridSize: 110
Generation 97 | Revalues: 21400 | GridSize: 112
Generation 98 | Revalues: 21618 | GridSize: 117
Generation 99 | Revalues: 21868 | GridSize: 123
Generation 100 | Revalues: 22092 | GridSize: 120
Generation 101 | Revalues: 22286 | GridSize: 119
Generation 102 | Revalues: 22520 | GridSize: 114
Generation 103 | Revalues: 22740 | GridSize: 117
Generation 104 | Revalues: 22966 | GridSize: 126
Generation 105 | Revalues: 23178 | GridSize: 134
Generation 106 | Revalues: 23378 | GridSize: 136
Generation 107 | Revalues: 23616 | GridSize: 129
Generation 108 | Revalues: 23828 | GridSize: 132
Generation 109 | Revalues: 24024 | GridSize: 126
Generation 110 | Revalues: 24228 | GridSize: 122
Generation 111 | Revalues: 24444 | GridSize: 109
Generation 112 | Revalues: 24672 | GridSize: 107
Generation 113 | Revalues: 24866 | GridSize: 102
Generation 114 | Revalues: 25096 | GridSize: 108
Generation 115 | Revalues: 25304 | GridSize: 105
Generation 116 | Revalues: 25530 | GridSize: 103
Generation 117 | Revalues: 25740 | GridSize: 111
Generation 118 | Revalues: 25942 | GridSize: 103
Generation 119 | Revalues: 26152 | GridSize: 107
Generation 120 | Revalues: 26396 | GridSize: 102
Generation 121 | Revalues: 26622 | GridSize: 112
Generation 122 | Revalues: 26836 | GridSize: 117
Generation 123 | Revalues: 27066 | GridSize: 119
Generation 124 | Revalues: 27308 | GridSize: 115
Generation 125 | Revalues: 27514 | GridSize: 125
