Generation 0 | Revalues: 100 | GridSize: 2
Generation 1 | Revalues: 326 | GridSize: 6
Generation 2 | Revalues: 550 | GridSize: 12
Generation 3 | Revalues: 774 | GridSize: 6
Generation 4 | Revalues: 992 | GridSize: 8
Generation 5 | Revalues: 1216 | GridSize: 11
Generation 6 | Revalues: 1458 | GridSize: 10
Generation 7 | Revalues: 1678 | GridSize: 9
Generation 8 | Revalues: 1892 | GridSize: 6
Generation 9 | Revalues: 2102 | GridSize: 9
Generation 10 | Revalues: 2330 | GridSize: 12
Generation 11 | Revalues: 2566 | GridSize: 12
Generation 12 | Revalues: 2780 | GridSize: 10
Generation 13 | Revalues: 3008 | GridSize: 11
Generation 14 | Revalues: 3236 | GridSize: 7
Generation 15 | Revalues: 3460 | GridSize: 10
Generation 16 | Revalues: 3674 | GridSize: 10
Generation 17 | Revalues: 3914 | GridSize: 14
Generation 18 | Revalues: 4116 | GridSize: 20
Generation 19 | Revalues: 4344 | GridSize: 9
Generation 20 | Revalues: 4582 | GridSize: 12
Generation 21 | Revalues: 4798 | GridSize: 17
Generation 22 | Revalues: 5022 | GridSize: 21
Generation 23 | Revalues: 5226 | GridSize: 25
Generation 24 | Revalues: 5448 | GridSize: 26
Generation 25 | Revalues: 5668 | GridSize: 24
Generation 26 | Revalues: 5894 | GridSize: 22
Generation 27 | Revalues: 6130 | GridSize: 23
Generation 28 | Revalues: 6358 | GridSize: 24
Generation 29 | Revalues: 6576 | GridSize: 20
Generation 30 | Revalues: 6798 | GridSize: 20
Generation 31 | Revalues: 7010 | GridSize: 24
Generation 32 | Revalues: 7232 | GridSize: 21
Generation 33 | Revalues: 7464 | GridSize: 23
Generation 34 | Revalues: 7688 | GridSize: 22
Generation 35 | Revalues: 7902 | GridSize: 26
Generation 36 | Revalues: 8102 | GridSize: 26
Generation 37 | Revalues: 8322 | GridSize: 27
Generation 38 | Revalues: 8544 | GridSize: 14
Generation 39 | Revalues: 8776 | GridSize: 23
Generation 40 | Revalues: 8996 | GridSize: 22
Generation 41 | Revalues: 9228 | GridSize: 24
Generation 42 | Revalues: 9470 | GridSize: 18
Generation 43 | Revalues: 9694 | GridSize: 22
Generation 44 | Revalues: 9902 | GridSize: 25
Generation 45 | Revalues: 10120 | GridSize: 25
Generation 46 | Revalues: 10340 | GridSize: 26
Generation 47 | Revalues: 10588 | GridSize: 21
Generation 48 | Revalues: 10818 | GridSize: 25
Generation 49 | Revalues: 11024 | GridSize: 18
Generation 50 | Revalues: 11256 | GridSize: 24
Generation 51 | Revalues: 11476 | GridSize: 29
Generation 52 | Revalues: 11650 | GridSize: 28
Generation 53 | Revalues: 11848 | GridSize: 27
Generation 54 | Revalues: 12054 | GridSize: 26
Generation 55 | Revalues: 12276 | GridSize: 28
Generation 56 | Revalues: 12494 | GridSize: 31
Generation 57 | Revalues: 12722 | GridSize: 21
Generation 58 | Revalues: 12928 | GridSize: 25
Generation 59 | Revalues: 13144 | GridSize: 24
Generation 60 | Revalues: 13352 | GridSize: 23
Generation 61 | Revalues: 13578 | GridSize: 34
Generation 62 | Revalues: 13776 | GridSize: 35
Generation 63 | Revalues: 14022 | GridSize: 21
Generation 64 | Revalues: 14248 | GridSize: 28
Generation 65 | Revalues: 14480 | GridSize: 30
Generation 66 | Revalues: 14678 | GridSize: 21
Generation 67 | Revalues: 14878 | GridSize: 24
Generation 68 | Revalues: 15072 | GridSize: 32
Generation 69 | Revalues: 15288 | GridSize: 28
Generation 70 | Revalues: 15504 | GridSize: 36
Generation 71 | Revalues: 15694 | GridSize: 33
Generation 72 | Revalues: 15916 | GridSize: 38
Generation 73 | Revalues: 16154 | GridSize: 35
Generation 74 | Revalues: 16364 | GridSize: 45
Generation 75 | Revalues: 16586 | GridSize: 40
Generation 76 | Revalues: 16788 | GridSize: 34
Generation 77 | Revalues: 17008 | GridSize: 25
Generation 78 | Revalues: 17236 | GridSize: 31
Generation 79 | Revalues: 17454 | GridSize: 32
Generation 80 | Revalues: 17694 | GridSize: 36
Generation 81 | Revalues: 17914 | GridSize: 34
Generation 82 | Revalues: 18122 | GridSize: 22
Generation 83 | Revalues: 18342 | GridSize: 22
Generation 84 | Revalues: 18578 | GridSize: 20
Generation 85 | Revalues: 18798 | GridSize: 21
Generation 86 | Revalues: 19042 | GridSize: 33
Generation 87 | Revalues: 19258 | GridSize: 38
Generation 88 | Revalues: 19482 | GridSize: 37
Generation 89 | Revalues: 19704 | GridSize: 46
Generation 90 | Revalues: 19916 | GridSize: 37
Generation 91 | Revalues: 20140 | GridSize: 41
Generation 92 | Revalues: 20366 | GridSize: 35
Generation 93 | Revalues: 20582 | GridSize: 30
Generation 94 | Revalues: 20798 | GridSize: 27
Generation 95 | Revalues: 21014 | GridSize: 24
Generation 96 | Revalues: 21236 | GridSize: 26
Generation 97 | Revalues: 21472 | GridSize: 31
Generation 98 | Revalues: 21702 | GridSize: 36
Generation 99 | Revalues: 21914 | GridSize: 30
Generation 100 | Revalues: 22144 | GridSize: 35
Generation 101 | Revalues: 22358 | GridSize: 26
Generation 102 | Revalues: 22602 | GridSize: 33
Generation 103 | Revalues: 22800 | GridSize: 31
Generation 104 | Revalues: 23012 | GridSize: 38
Generation 105 | Revalues: 23218 | GridSize: 38
Generation 106 | Revalues: 23450 | GridSize: 36
Generation 107 | Revalues: 23662 | GridSize: 29
Generation 108 | Revalues: 23868 | GridSize: 36
Generation 109 | Revalues: 24090 | GridSize: 34
Generation 110 | Revalues: 24342 | GridSize: 29
Generation 111 | Revalues: 24564 | GridSize: 30
Generation 112 | Revalues: 24776 | GridSize: 30
Generation 113 | Revalues: 24998 | GridSize: 31
Generation 114 | Revalues: 25220 | GridSize: 38
Generation 115 | Revalues: 25446 | GridSize: 45
Generation 116 | Revalues: 25680 | GridSize: 49
Generation 117 | Revalues: 25918 | GridSize: 52
Generation 118 | Revalues: 26146 | GridSize: 44
Generation 119 | Revalues: 26384 | GridSize: 37
Generation 120 | Revalues: 26618 | GridSize: 43
Generation 121 | Revalues: 26832 | GridSize: 45
Generation 122 | Revalues: 27052 | GridSize: 35
Generation 123 | Revalues: 27272 | GridSize: 34
Generation 124 | Revalues: 27474 | GridSize: 38
Generation 125 | Revalues: 27690 | GridSize: 43
Generation 126 | Revalues: 27900 | GridSize: 45
Generation 127 | Revalues: 28110 | GridSize: 40
Generation 128 | Revalues: 28320 | GridSize: 43
Generation 129 | Revalues: 28554 | GridSize: 47
Generation 130 | Revalues: 28752 | GridSize: 45
Generation 131 | Revalues: 28964 | GridSize: 47
Generation 132 | Revalues: 29194 | GridSize: 52
Generation 133 | Revalues: 29398 | GridSize: 44
Generation 134 | Revalues: 29594 | GridSize: 37
Generation 135 | Revalues: 29808 | GridSize: 35
Generation 136 | Revalues: 30028 | GridSize: 39
Generation 137 | Revalues: 30250 | GridSize: 37
Generation 138 | Revalues: 30472 | GridSize: 38
Generation 139 | Revalues: 30698 | GridSize: 43
Generation 140 | Revalues: 30942 | GridSize: 50
