Generation 0 | Revalues: 100 | GridSize: 5
Generation 1 | Revalues: 296 | GridSize: 8
Generation 2 | Revalues: 510 | GridSize: 11
Generation 3 | Revalues: 712 | GridSize: 17
Generation 4 | Revalues: 918 | GridSize: 19
Generation 5 | Revalues: 1120 | GridSize: 20
Generation 6 | Revalues: 1310 | GridSize: 21
Generation 7 | Revalues: 1532 | GridSize: 20
Generation 8 | Revalues: 1736 | GridSize: 26
Generation 9 | Revalues: 1912 | GridSize: 27
Generation 10 | Revalues: 2116 | GridSize: 28
Generation 11 | Revalues: 2302 | GridSize: 27
Generation 12 | Revalues: 2524 | GridSize: 28
Generation 13 | Revalues: 2726 | GridSize: 28
Generation 14 | Revalues: 2926 | GridSize: 23
Generation 15 | Revalues: 3108 | GridSize: 26
Generation 16 | Revalues: 3294 | GridSize: 28
Generation 17 | Revalues: 3476 | GridSize: 30
Generation 18 | Revalues: 3666 | GridSize: 28
Generation 19 | Revalues: 3886 | GridSize: 31
Generation 20 | Revalues: 4114 | GridSize: 34
Generation 21 | Revalues: 4292 | GridSize: 35
Generation 22 | Revalues: 4466 | GridSize: 30
Generation 23 | Revalues: 4678 | GridSize: 32
Generation 24 | Revalues: 4878 | GridSize: 31
Generation 25 | Revalues: 5086 | GridSize: 36
Generation 26 | Revalues: 5286 | GridSize: 36
Generation 27 | Revalues: 5506 | GridSize: 36
Generation 28 | Revalues: 5702 | GridSize: 39
Generation 29 | Revalues: 5890 | GridSize: 40
Generation 30 | Revalues: 6066 | GridSize: 40
Generation 31 | Revalues: 6270 | GridSize: 43
Generation 32 | Revalues: 6468 | GridSize: 40
Generation 33 | Revalues: 6660 | GridSize: 41
Generation 34 | Revalues: 6876 | GridSize: 41
Generation 35 | Revalues: 7068 | GridSize: 42
Generation 36 | Revalues: 7270 | GridSize: 44
Generation 37 | Revalues: 7480 | GridSize: 44
Generation 38 | Revalues: 7682 | GridSize: 45
Generation 39 | Revalues: 7874 | GridSize: 46
Generation 40 | Revalues: 8076 | GridSize: 41
Generation 41 | Revalues: 8280 | GridSize: 39
Generation 42 | Revalues: 8484 | GridSize: 39
Generation 43 | Revalues: 8684 | GridSize: 39
Generation 44 | Revalues: 8900 | GridSize: 40
Generation 45 | Revalues: 9092 | GridSize: 40
Generation 46 | Revalues: 9302 | GridSize: 41
Generation 47 | Revalues: 9492 | GridSize: 41
Generation 48 | Revalues: 9676 | GridSize: 41
Generation 49 | Revalues: 9880 | GridSize: 42
Generation 50 | Revalues: 10086 | GridSize: 43
Generation 51 | Revalues: 10288 | GridSize: 43
Generation 52 | Revalues: 10484 | GridSize: 42
Generation 53 | Revalues: 10662 | GridSize: 41
Generation 54 | Revalues: 10872 | GridSize: 41
Generation 55 | Revalues: 11082 | GridSize: 41
Generation 56 | Revalues: 11246 | GridSize: 35
Generation 57 | Revalues: 11444 | GridSize: 36
Generation 58 | Revalues: 11650 | GridSize: 35
Generation 59 | Revalues: 11864 | GridSize: 35
Generation 60 | Revalues: 12078 | GridSize: 35
Generation 61 | Revalues: 12258 | GridSize: 35
Generation 62 | Revalues: 12456 | GridSize: 35
Generation 63 | Revalues: 12646 | GridSize: 35
Generation 64 | Revalues: 12850 | GridSize: 35
Generation 65 | Revalues: 13044 | GridSize: 35
Generation 66 | Revalues: 13272 | GridSize: 35
Generation 67 | Revalues: 13482 | GridSize: 36
Generation 68 | Revalues: 13668 | GridSize: 36
Generation 69 | Revalues: 13888 | GridSize: 36
Generation 70 | Revalues: 14088 | GridSize: 35
Generation 71 | Revalues: 14296 | GridSize: 35
Generation 72 | Revalues: 14496 | GridSize: 37
Generation 73 | Revalues: 14700 | GridSize: 38
Generation 74 | Revalues: 14900 | GridSize: 38
Generation 75 | Revalues: 15104 | GridSize: 39
Generation 76 | Revalues: 15308 | GridSize: 40
Generation 77 | Revalues: 15514 | GridSize: 41
Generation 78 | Revalues: 15720 | GridSize: 38
Generation 79 | Revalues: 15928 | GridSize: 35
Generation 80 | Revalues: 16152 | GridSize: 36
Generation 81 | Revalues: 16356 | GridSize: 37
Generation 82 | Revalues: 16546 | GridSize: 38
Generation 83 | Revalues: 16760 | GridSize: 37
Generation 84 | Revalues: 16954 | GridSize: 37
Generation 85 | Revalues: 17146 | GridSize: 37
Generation 86 | Revalues: 17342 | GridSize: 38
Generation 87 | Revalues: 17536 | GridSize: 38
Generation 88 | Revalues: 17720 | GridSize: 38
Generation 89 | Revalues: 17908 | GridSize: 38
Generation 90 | Revalues: 18116 | GridSize: 38
Generation 91 | Revalues: 18318 | GridSize: 39
Generation 92 | Revalues: 18528 | GridSize: 39
Generation 93 | Revalues: 18732 | GridSize: 39
Generation 94 | Revalues: 18926 | GridSize: 39
Generation 95 | Revalues: 19124 | GridSize: 37
Generation 96 | Revalues: 19354 | GridSize: 38
Generation 97 | Revalues: 19562 | GridSize: 39
Generation 98 | Revalues: 19766 | GridSize: 41
Generation 99 | Revalues: 19978 | GridSize: 41
Generation 100 | Revalues: 20154 | GridSize: 41
Generation 101 | Revalues: 20374 | GridSize: 39
Generation 102 | Revalues: 20574 | GridSize: 39
Generation 103 | Revalues: 20776 | GridSize: 40
Generation 104 | Revalues: 21000 | GridSize: 40
Generation 105 | Revalues: 21202 | GridSize: 40
Generation 106 | Revalues: 21398 | GridSize: 40
