instance,algo,run_id,angle,wind,source
ns512,moead,11,240.000000000000,17.000000000000,replayed_from_nsga2
ns512,moead,12,330.000000000000,11.000000000000,replayed_from_nsga2
ns512,moead,13,240.000000000000,5.000000000000,replayed_from_nsga2
ns512,moead,14,330.000000000000,5.000000000000,replayed_from_nsga2
ns512,moead,15,300.000000000000,7.000000000000,replayed_from_nsga2
ns512,moead,16,270.000000000000,9.000000000000,replayed_from_nsga2
ns512,moead,17,90.000000000000,11.000000000000,replayed_from_nsga2
ns512,moead,18,150.000000000000,13.000000000000,replayed_from_nsga2
ns512,moead,19,270.000000000000,13.000000000000,replayed_from_nsga2
ns513,moead,0,300.000000000000,13.000000000000,replayed_from_nsga2
ns513,moead,1,330.000000000000,5.000000000000,replayed_from_nsga2
ns513,moead,2,300.000000000000,13.000000000000,replayed_from_nsga2
ns513,moead,3,30.000000000000,3.000000000000,replayed_from_nsga2
ns513,moead,4,300.000000000000,9.000000000000,replayed_from_nsga2
ns513,moead,5,60.000000000000,11.000000000000,replayed_from_nsga2
ns513,moead,6,60.000000000000,9.000000000000,replayed_from_nsga2
ns513,moead,7,30.000000000000,11.000000000000,replayed_from_nsga2
ns513,moead,8,120.000000000000,19.000000000000,replayed_from_nsga2
ns513,moead,9,0.000000000000,9.000000000000,replayed_from_nsga2
ns513,moead,10,180.000000000000,5.000000000000,replayed_from_nsga2
ns513,moead,11,0.000000000000,13.000000000000,replayed_from_nsga2
ns513,moead,12,300.000000000000,11.000000000000,replayed_from_nsga2
ns513,moead,13,90.000000000000,17.000000000000,replayed_from_nsga2
ns513,moead,14,300.000000000000,11.000000000000,replayed_from_nsga2
ns513,moead,15,270.000000000000,7.000000000000,replayed_from_nsga2
ns513,moead,16,120.000000000000,13.000000000000,replayed_from_nsga2
ns513,moead,17,60.000000000000,9.000000000000,replayed_from_nsga2
ns513,moead,18,90.000000000000,17.000000000000,replayed_from_nsga2
ns513,moead,19,240.000000000000,5.000000000000,replayed_from_nsga2
ns506,moead,20,60.000000000000,7.000000000000,replayed_from_nsga2
ns506,moead,21,60.000000000000,3.000000000000,replayed_from_nsga2
ns506,moead,22,210.000000000000,21.000000000000,replayed_from_nsga2
ns506,moead,23,90.000000000000,3.000000000000,replayed_from_nsga2
ns506,moead,24,120.000000000000,11.000000000000,replayed_from_nsga2
ns506,moead,25,300.000000000000,5.000000000000,replayed_from_nsga2
ns506,moead,26,300.000000000000,13.000000000000,replayed_from_nsga2
ns506,moead,27,270.000000000000,23.000000000000,replayed_from_nsga2
ns506,moead,28,210.000000000000,13.000000000000,replayed_from_nsga2
ns506,moead,29,150.000000000000,3.000000000000,replayed_from_nsga2
ns507,moead,20,270.000000000000,11.000000000000,replayed_from_nsga2
ns507,moead,21,330.000000000000,9.000000000000,replayed_from_nsga2
ns507,moead,22,270.000000000000,7.000000000000,replayed_from_nsga2
ns507,moead,23,300.000000000000,7.000000000000,replayed_from_nsga2
ns507,moead,24,180.000000000000,3.000000000000,replayed_from_nsga2
ns507,moead,25,90.000000000000,11.000000000000,replayed_from_nsga2
ns507,moead,26,0.000000000000,9.000000000000,replayed_from_nsga2
ns507,moead,27,330.000000000000,13.000000000000,replayed_from_nsga2
ns507,moead,28,150.000000000000,7.000000000000,replayed_from_nsga2
ns507,moead,29,210.000000000000,9.000000000000,replayed_from_nsga2
ns508,moead,20,210.000000000000,7.000000000000,replayed_from_nsga2
ns508,moead,21,180.000000000000,17.000000000000,replayed_from_nsga2
ns508,moead,22,330.000000000000,9.000000000000,replayed_from_nsga2
ns508,moead,23,240.000000000000,9.000000000000,replayed_from_nsga2
ns508,moead,24,240.000000000000,11.000000000000,replayed_from_nsga2
ns508,moead,25,60.000000000000,11.000000000000,replayed_from_nsga2
ns508,moead,26,120.000000000000,1.000000000000,replayed_from_nsga2
ns508,moead,27,240.000000000000,13.000000000000,replayed_from_nsga2
ns508,moead,28,180.000000000000,15.000000000000,replayed_from_nsga2
ns508,moead,29,0.000000000000,5.000000000000,replayed_from_nsga2
ns509,moead,20,210.000000000000,13.000000000000,replayed_from_nsga2
ns509,moead,21,90.000000000000,15.000000000000,replayed_from_nsga2
ns509,moead,22,240.000000000000,7.000000000000,replayed_from_nsga2
ns509,moead,23,90.000000000000,5.000000000000,replayed_from_nsga2
ns509,moead,24,150.000000000000,17.000000000000,replayed_from_nsga2
ns509,moead,25,120.000000000000,7.000000000000,replayed_from_nsga2
ns509,moead,26,270.000000000000,21.000000000000,replayed_from_nsga2
ns509,moead,27,30.000000000000,3.000000000000,replayed_from_nsga2
ns509,moead,28,270.000000000000,3.000000000000,replayed_from_nsga2
ns509,moead,29,120.000000000000,15.000000000000,replayed_from_nsga2
ns510,moead,20,240.000000000000,5.000000000000,replayed_from_nsga2
ns510,moead,21,210.000000000000,7.000000000000,replayed_from_nsga2
ns510,moead,22,120.000000000000,5.000000000000,replayed_from_nsga2
ns510,moead,23,0.000000000000,5.000000000000,replayed_from_nsga2
ns510,moead,24,30.000000000000,15.000000000000,replayed_from_nsga2
ns510,moead,25,240.000000000000,17.000000000000,replayed_from_nsga2
ns510,moead,26,210.000000000000,9.000000000000,replayed_from_nsga2
ns510,moead,27,60.000000000000,11.000000000000,replayed_from_nsga2
ns510,moead,28,240.000000000000,7.000000000000,replayed_from_nsga2
ns510,moead,29,120.000000000000,1.000000000000,replayed_from_nsga2
ns511,moead,20,60.000000000000,9.000000000000,replayed_from_nsga2
ns511,moead,21,270.000000000000,15.000000000000,replayed_from_nsga2
ns511,moead,22,90.000000000000,9.000000000000,replayed_from_nsga2
ns511,moead,23,150.000000000000,11.000000000000,replayed_from_nsga2
ns511,moead,24,270.000000000000,7.000000000000,replayed_from_nsga2
ns511,moead,25,120.000000000000,5.000000000000,replayed_from_nsga2
ns511,moead,26,270.000000000000,9.000000000000,replayed_from_nsga2
ns511,moead,27,240.000000000000,7.000000000000,replayed_from_nsga2
ns511,moead,28,210.000000000000,13.000000000000,replayed_from_nsga2
ns511,moead,29,120.000000000000,5.000000000000,replayed_from_nsga2
ns512,moead,20,150.000000000000,13.000000000000,replayed_from_nsga2
ns512,moead,21,150.000000000000,9.000000000000,replayed_from_nsga2
ns512,moead,22,270.000000000000,13.000000000000,replayed_from_nsga2
ns512,moead,23,0.000000000000,15.000000000000,replayed_from_nsga2
ns512,moead,24,150.000000000000,15.000000000000,replayed_from_nsga2
ns512,moead,25,180.000000000000,11.000000000000,replayed_from_nsga2
ns512,moead,26,90.000000000000,17.000000000000,replayed_from_nsga2
ns512,moead,27,300.000000000000,5.000000000000,replayed_from_nsga2
ns512,moead,28,90.000000000000,5.000000000000,replayed_from_nsga2
ns512,moead,29,210.000000000000,13.000000000000,replayed_from_nsga2
ns513,moead,20,0.000000000000,9.000000000000,replayed_from_nsga2
ns513,moead,21,240.000000000000,11.000000000000,replayed_from_nsga2
ns513,moead,22,150.000000000000,21.000000000000,replayed_from_nsga2
ns513,moead,23,30.000000000000,3.000000000000,replayed_from_nsga2
ns513,moead,24,270.000000000000,17.000000000000,replayed_from_nsga2
ns513,moead,25,60.000000000000,7.000000000000,replayed_from_nsga2
ns513,moead,26,60.000000000000,7.000000000000,replayed_from_nsga2
ns513,moead,27,30.000000000000,5.000000000000,replayed_from_nsga2
ns513,moead,28,90.000000000000,9.000000000000,replayed_from_nsga2
ns513,moead,29,60.000000000000,11.000000000000,replayed_from_nsga2
ns506,nsga2,0,30.000000000000,7.000000000000,sampled_tnw
ns506,nsga2,1,240.000000000000,7.000000000000,sampled_tnw
ns506,nsga2,2,300.000000000000,7.000000000000,sampled_tnw
ns506,nsga2,3,60.000000000000,9.000000000000,sampled_tnw
ns506,nsga2,4,300.000000000000,9.000000000000,sampled_tnw
ns506,nsga2,5,240.000000000000,13.000000000000,sampled_tnw
ns506,nsga2,6,300.000000000000,11.000000000000,sampled_tnw
ns506,nsga2,7,240.000000000000,11.000000000000,sampled_tnw
ns506,nsga2,8,240.000000000000,5.000000000000,sampled_tnw
ns506,nsga2,9,210.000000000000,11.000000000000,sampled_tnw
ns506,nsga2,10,240.000000000000,9.000000000000,sampled_tnw
ns506,nsga2,11,300.000000000000,9.000000000000,sampled_tnw
ns506,nsga2,12,300.000000000000,5.000000000000,sampled_tnw
ns506,nsga2,13,240.000000000000,9.000000000000,sampled_tnw
ns506,nsga2,14,90.000000000000,9.000000000000,sampled_tnw
ns506,nsga2,15,30.000000000000,5.000000000000,sampled_tnw
ns506,nsga2,16,300.000000000000,11.000000000000,sampled_tnw
ns506,nsga2,17,120.000000000000,15.000000000000,sampled_tnw
ns506,nsga2,18,210.000000000000,15.000000000000,sampled_tnw
ns506,nsga2,19,30.000000000000,3.000000000000,sampled_tnw
ns507,nsga2,0,270.000000000000,17.000000000000,sampled_tnw
ns507,nsga2,1,240.000000000000,7.000000000000,sampled_tnw
ns507,nsga2,2,210.000000000000,13.000000000000,sampled_tnw
ns507,nsga2,3,180.000000000000,7.000000000000,sampled_tnw
ns507,nsga2,4,270.000000000000,5.000000000000,sampled_tnw
