Generation 0 | Revalues: 100 | GridSize: 1
Generation 1 | Revalues: 330 | GridSize: 1
Generation 2 | Revalues: 552 | GridSize: 1
Generation 3 | Revalues: 746 | GridSize: 2
Generation 4 | Revalues: 954 | GridSize: 5
Generation 5 | Revalues: 1180 | GridSize: 4
Generation 6 | Revalues: 1414 | GridSize: 4
Generation 7 | Revalues: 1616 | GridSize: 2
Generation 8 | Revalues: 1838 | GridSize: 2
Generation 9 | Revalues: 2044 | GridSize: 2
Generation 10 | Revalues: 2272 | GridSize: 2
Generation 11 | Revalues: 2478 | GridSize: 2
Generation 12 | Revalues: 2726 | GridSize: 2
Generation 13 | Revalues: 2956 | GridSize: 4
Generation 14 | Revalues: 3176 | GridSize: 3
Generation 15 | Revalues: 3394 | GridSize: 3
Generation 16 | Revalues: 3598 | GridSize: 3
Generation 17 | Revalues: 3818 | GridSize: 4
Generation 18 | Revalues: 4056 | GridSize: 5
Generation 19 | Revalues: 4296 | GridSize: 6
Generation 20 | Revalues: 4532 | GridSize: 6
Generation 21 | Revalues: 4758 | GridSize: 6
Generation 22 | Revalues: 4978 | GridSize: 6
Generation 23 | Revalues: 5218 | GridSize: 6
Generation 24 | Revalues: 5422 | GridSize: 6
Generation 25 | Revalues: 5642 | GridSize: 6
Generation 26 | Revalues: 5858 | GridSize: 6
Generation 27 | Revalues: 6046 | GridSize: 6
Generation 28 | Revalues: 6226 | GridSize: 7
Generation 29 | Revalues: 6448 | GridSize: 7
Generation 30 | Revalues: 6690 | GridSize: 8
Generation 31 | Revalues: 6922 | GridSize: 8
Generation 32 | Revalues: 7154 | GridSize: 8
Generation 33 | Revalues: 7386 | GridSize: 8
Generation 34 | Revalues: 7588 | GridSize: 8
Generation 35 | Revalues: 7796 | GridSize: 8
Generation 36 | Revalues: 8002 | GridSize: 8
Generation 37 | Revalues: 8224 | GridSize: 8
Generation 38 | Revalues: 8448 | GridSize: 7
Generation 39 | Revalues: 8668 | GridSize: 7
Generation 40 | Revalues: 8890 | GridSize: 8
Generation 41 | Revalues: 9114 | GridSize: 9
Generation 42 | Revalues: 9368 | GridSize: 9
Generation 43 | Revalues: 9582 | GridSize: 9
Generation 44 | Revalues: 9792 | GridSize: 9
Generation 45 | Revalues: 10008 | GridSize: 9
Generation 46 | Revalues: 10222 | GridSize: 9
Generation 47 | Revalues: 10448 | GridSize: 9
Generation 48 | Revalues: 10684 | GridSize: 9
Generation 49 | Revalues: 10912 | GridSize: 9
Generation 50 | Revalues: 11150 | GridSize: 9
Generation 51 | Revalues: 11374 | GridSize: 9
Generation 52 | Revalues: 11592 | GridSize: 9
Generation 53 | Revalues: 11836 | GridSize: 9
Generation 54 | Revalues: 12044 | GridSize: 9
Generation 55 | Revalues: 12260 | GridSize: 9
Generation 56 | Revalues: 12476 | GridSize: 9
Generation 57 | Revalues: 12692 | GridSize: 9
Generation 58 | Revalues: 12906 | GridSize: 9
Generation 59 | Revalues: 13140 | GridSize: 9
Generation 60 | Revalues: 13350 | GridSize: 9
Generation 61 | Revalues: 13580 | GridSize: 9
Generation 62 | Revalues: 13786 | GridSize: 9
Generation 63 | Revalues: 14008 | GridSize: 10
Generation 64 | Revalues: 14254 | GridSize: 10
Generation 65 | Revalues: 14478 | GridSize: 10
Generation 66 | Revalues: 14700 | GridSize: 10
Generation 67 | Revalues: 14902 | GridSize: 10
Generation 68 | Revalues: 15132 | GridSize: 10
Generation 69 | Revalues: 15348 | GridSize: 10
Generation 70 | Revalues: 15556 | GridSize: 10
Generation 71 | Revalues: 15806 | GridSize: 11
Generation 72 | Revalues: 15994 | GridSize: 11
Generation 73 | Revalues: 16220 | GridSize: 11
Generation 74 | Revalues: 16426 | GridSize: 11
Generation 75 | Revalues: 16656 | GridSize: 11
Generation 76 | Revalues: 16872 | GridSize: 11
Generation 77 | Revalues: 17088 | GridSize: 11
Generation 78 | Revalues: 17310 | GridSize: 11
Generation 79 | Revalues: 17536 | GridSize: 11
Generation 80 | Revalues: 17748 | GridSize: 11
Generation 81 | Revalues: 17968 | GridSize: 11
Generation 82 | Revalues: 18182 | GridSize: 12
Generation 83 | Revalues: 18410 | GridSize: 12
Generation 84 | Revalues: 18636 | GridSize: 12
Generation 85 | Revalues: 18864 | GridSize: 12
Generation 86 | Revalues: 19076 | GridSize: 12
Generation 87 | Revalues: 19312 | GridSize: 13
Generation 88 | Revalues: 19528 | GridSize: 13
Generation 89 | Revalues: 19750 | GridSize: 13
Generation 90 | Revalues: 19972 | GridSize: 13
Generation 91 | Revalues: 20190 | GridSize: 13
Generation 92 | Revalues: 20414 | GridSize: 13
Generation 93 | Revalues: 20624 | GridSize: 13
Generation 94 | Revalues: 20848 | GridSize: 11
Generation 95 | Revalues: 21070 | GridSize: 11
Generation 96 | Revalues: 21270 | GridSize: 11
Generation 97 | Revalues: 21492 | GridSize: 11
Generation 98 | Revalues: 21708 | GridSize: 11
Generation 99 | Revalues: 21916 | GridSize: 11
Generation 100 | Revalues: 22156 | GridSize: 9
Generation 101 | Revalues: 22366 | GridSize: 9
Generation 102 | Revalues: 22586 | GridSize: 9
Generation 103 | Revalues: 22832 | GridSize: 10
Generation 104 | Revalues: 23050 | GridSize: 10
Generation 105 | Revalues: 23280 | GridSize: 11
Generation 106 | Revalues: 23488 | GridSize: 13
Generation 107 | Revalues: 23688 | GridSize: 13
Generation 108 | Revalues: 23920 | GridSize: 13
Generation 109 | Revalues: 24144 | GridSize: 13
Generation 110 | Revalues: 24356 | GridSize: 11
Generation 111 | Revalues: 24572 | GridSize: 11
Generation 112 | Revalues: 24820 | GridSize: 11
Generation 113 | Revalues: 25034 | GridSize: 11
Generation 114 | Revalues: 25268 | GridSize: 10
Generation 115 | Revalues: 25496 | GridSize: 10
Generation 116 | Revalues: 25710 | GridSize: 10
Generation 117 | Revalues: 25922 | GridSize: 10
Generation 118 | Revalues: 26164 | GridSize: 10
Generation 119 | Revalues: 26380 | GridSize: 10
Generation 120 | Revalues: 26586 | GridSize: 10
Generation 121 | Revalues: 26808 | GridSize: 10
Generation 122 | Revalues: 27012 | GridSize: 10
